results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	count	count_change	count_label
1310	bivalirudin	0.11	0	0.62	0.0022	1	2494	31952	8829892	1310	bivalirudin	percutaneous coronary intervention	0	0	Inf	1	0	1017	0	1898	1310	bivalirudin	percutaneous coronary intervention	NA	NA	0	0	Inf	1	0	0	0	0	1310	bivalirudin	percutaneous coronary intervention	0	0	Inf	1	0	53	0	260	1310	bivalirudin	percutaneous coronary intervention	0	0	Inf	1	0	27	0	149	1310	bivalirudin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1761	1760
2071	cangrelor	0	0	11.84	1	0	88	31953	8832298	2071	cangrelor	percutaneous coronary intervention	0	0	Inf	1	0	60	0	2855	2071	cangrelor	percutaneous coronary intervention	NA	NA	0	0	Inf	1	0	0	0	0	2071	cangrelor	percutaneous coronary intervention	0	0	Inf	1	0	5	0	308	2071	cangrelor	percutaneous coronary intervention	0	0	Inf	1	0	2	0	174	2071	cangrelor	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1761	1760
1030	histrelin acetate	0	0	1.37	0.12	0	746	31953	8831640	1030	histrelin acetate	precocious puberty	0	0	Inf	1	0	270	0	1012	1030	histrelin acetate	precocious puberty	NA	NA	0	0	Inf	1	0	0	0	0	1030	histrelin acetate	precocious puberty	0	0	Inf	1	0	14	0	42	1030	histrelin acetate	precocious puberty	0	0	Inf	1	0	69	0	188	1030	histrelin acetate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1763	1762
493	testolactone	0	0	191.69	1	0	7	31953	8832379	493	testolactone	precocious puberty	0	0	Inf	1	0	1	0	1281	493	testolactone	precocious puberty	NA	NA	0	0	Inf	1	0	0	0	0	493	testolactone	precocious puberty	0	0	Inf	1	0	0	0	56	493	testolactone	precocious puberty	0	0	Inf	1	0	0	0	257	493	testolactone	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1763	1762
1503	iodine povacrylex	0	0	7.9	1	0	131	31953	8832255	1503	iodine povacrylex	preoperative care	0	0	39.57	1	0	116	3	1884	1503	iodine povacrylex	preoperative care	NA	NA	0	0	Inf	1	0	0	0	0	1503	iodine povacrylex	preoperative care	0	0	Inf	1	0	1	0	157	1503	iodine povacrylex	preoperative care	0	0	Inf	1	0	2	0	201	1503	iodine povacrylex	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1765	1764
1299	isopropyl alcohol	1	0.12	3.64	1	2	552	31951	8831834	1299	isopropyl alcohol	preoperative care	0	0	12.15	1	0	333	3	1667	1299	isopropyl alcohol	preoperative care	NA	NA	0	0	Inf	1	0	0	0	0	1299	isopropyl alcohol	preoperative care	0	0	Inf	1	0	8	0	150	1299	isopropyl alcohol	preoperative care	0	0	Inf	1	0	17	0	186	1299	isopropyl alcohol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1765	1764
1075	avobenzone	0	0	19.55	1	0	54	31953	8832332	1075	avobenzone	prophylaxis against solar radiation	0	0	Inf	1	0	8	0	587	1075	avobenzone	prophylaxis against solar radiation	NA	NA	0	0	Inf	1	0	0	0	0	1075	avobenzone	prophylaxis against solar radiation	0	0	Inf	1	0	1	0	53	1075	avobenzone	prophylaxis against solar radiation	0	0	Inf	1	0	1	0	294	1075	avobenzone	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1767	1766
1482	octocrylene	0	0	27.44	1	0	39	31953	8832347	1482	octocrylene	prophylaxis against solar radiation	0	0	Inf	1	0	7	0	588	1482	octocrylene	prophylaxis against solar radiation	NA	NA	0	0	Inf	1	0	0	0	0	1482	octocrylene	prophylaxis against solar radiation	0	0	Inf	1	0	1	0	53	1482	octocrylene	prophylaxis against solar radiation	0	0	Inf	1	0	1	0	294	1482	octocrylene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1767	1766
736	estramustine phosphate sodium	7.14	3.88	12.09	2.7e-08	14	542	31939	8831844	736	estramustine phosphate sodium	prostate cancer stage iv	6.66	0.76	80.07	0.047	3	178	2	792	736	estramustine phosphate sodium	prostate cancer stage iv	NA	NA	0	0	Inf	1	0	0	0	0	736	estramustine phosphate sodium	prostate cancer stage iv	0	0	Inf	1	0	0	0	208	736	estramustine phosphate sodium	prostate cancer stage iv	0	0	Inf	1	0	0	0	0	736	estramustine phosphate sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1769	1768
817	flutamide	2.27	0.98	4.49	0.028	8	974	31945	8831412	817	flutamide	prostate cancer stage iv	1.12	0.02	11.41	1	1	177	4	793	817	flutamide	prostate cancer stage iv	NA	NA	0	0	Inf	1	0	0	0	0	817	flutamide	prostate cancer stage iv	0	0	Inf	1	0	0	0	208	817	flutamide	prostate cancer stage iv	0	0	Inf	1	0	0	0	0	817	flutamide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1769	1768
664	loxapine	1.54	0.56	3.36	0.3	6	1077	31947	8831309	664	loxapine	psychotic disorder	2.7	0.32	10.27	0.18	2	135	81	14779	664	loxapine	psychotic disorder	0	67.3	7.62	0.17	54.87	0.14	1	23	13	2283	664	loxapine	psychotic disorder	0	0	25.49	1	0	20	13	1437	664	loxapine	psychotic disorder	328.61	3.61	16384	0.007	1	3	1	1132	664	loxapine	psychotic disorder	1.6	4.95303242439511	1.06	0.13	-0.04	0.02	0.02	1.41	0.76	0.06	2	1771	1770
618	pimozide	1.87	0.51	4.82	0.17	4	591	31949	8831795	618	pimozide	psychotic disorder	0	0	21.66	1	0	33	83	14881	618	pimozide	psychotic disorder	0	67.3	0	0	418.3	1	0	3	14	2303	618	pimozide	psychotic disorder	0	0	4091.62	1	0	1	13	1456	618	pimozide	psychotic disorder	0	0	4195.7	1	0	2	2	1133	618	pimozide	psychotic disorder	-10.44	2.92392082816567e-05	1318.85	0.99	-0.04	0.02	0.02	1.45	0.76	0.06	2	1771	1770
30	dicumarol	0	0	34.89	1	0	31	31953	8832355	30	dicumarol	pulmonary hypertension	0	0	281.91	1	0	7	106	42669	30	dicumarol	pulmonary hypertension	36.4	77	0	0	Inf	1	0	0	11	14447	30	dicumarol	pulmonary hypertension	0	0	Inf	1	0	0	4	4842	30	dicumarol	pulmonary hypertension	0	0	Inf	1	0	0	10	14520	30	dicumarol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1773	1772
1304	nitric oxide	0	0	1.2	0.083	0	850	31953	8831536	1304	nitric oxide	pulmonary hypertension	0	0	8.4	1	0	181	106	42495	1304	nitric oxide	pulmonary hypertension	36.4	77	0	0	893.94	1	0	8	11	14439	1304	nitric oxide	pulmonary hypertension	0	0	557.07	1	0	14	4	4828	1304	nitric oxide	pulmonary hypertension	0	0	551.42	1	0	13	10	14507	1304	nitric oxide	pulmonary hypertension	-10.46	2.86602331662198e-05	760.82	0.99	0	0.01	0.89	0.18	0.59	0.76	2	1773	1772
1768	ceftizoxime sodium	6.28	0.16	36.85	0.15	1	44	31952	8832342	1768	ceftizoxime sodium	pyrexia	0	0	189.72	1	0	4	137	17006	1768	ceftizoxime sodium	pyrexia	0.6	87	0	0	13192.86	1	0	1	9	3834	1768	ceftizoxime sodium	pyrexia	0	0	Inf	1	0	0	3	2080	1768	ceftizoxime sodium	pyrexia	0	0	8154.74	1	0	1	8	1916	1768	ceftizoxime sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1775	1774
190	sulfisoxazole acetyl	0	0	28.2	1	0	38	31953	8832348	190	sulfisoxazole acetyl	pyrexia	0	0	106.56	1	0	6	137	17004	190	sulfisoxazole acetyl	pyrexia	0.6	87	0	0	Inf	1	0	0	9	3835	190	sulfisoxazole acetyl	pyrexia	0	0	16384	1	0	1	3	2079	190	sulfisoxazole acetyl	pyrexia	0	0	Inf	1	0	0	8	1917	190	sulfisoxazole acetyl	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1775	1774
85	sulfisoxazole	11.28	1.33	42.99	0.015	2	49	31951	8832337	85	sulfisoxazole	pyuria	0	0	Inf	1	0	2	0	24	85	sulfisoxazole	pyuria	NA	NA	0	0	Inf	1	0	0	0	0	85	sulfisoxazole	pyuria	0	0	Inf	1	0	0	0	1	85	sulfisoxazole	pyuria	0	0	Inf	1	0	1	0	4	85	sulfisoxazole	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1777	1776
98	sulfisoxazole diolamine	0	0	66.99	1	0	17	31953	8832369	98	sulfisoxazole diolamine	pyuria	0	0	Inf	1	0	2	0	24	98	sulfisoxazole diolamine	pyuria	NA	NA	0	0	Inf	1	0	0	0	0	98	sulfisoxazole diolamine	pyuria	0	0	Inf	1	0	0	0	1	98	sulfisoxazole diolamine	pyuria	0	0	Inf	1	0	1	0	4	98	sulfisoxazole diolamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1777	1776
1178	hydrocortisone probutate	0	0	15.89	1	0	66	31953	8832320	1178	hydrocortisone probutate	rash	0	0	32.62	1	0	19	44	6456	1178	hydrocortisone probutate	rash	32	32	0	0	Inf	1	0	0	0	0	1178	hydrocortisone probutate	rash	0	0	Inf	1	0	0	0	838	1178	hydrocortisone probutate	rash	0	0	Inf	1	0	0	1	1143	1178	hydrocortisone probutate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1779	1778
1205	ranitidine bismuth citrate	0	0	43.95	1	0	25	31953	8832361	1205	ranitidine bismuth citrate	rash	0	0	359.82	1	0	3	44	6472	1205	ranitidine bismuth citrate	rash	32	32	0	0	Inf	1	0	0	0	0	1205	ranitidine bismuth citrate	rash	0	0	Inf	1	0	3	0	835	1205	ranitidine bismuth citrate	rash	0	0	Inf	1	0	0	1	1143	1205	ranitidine bismuth citrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1779	1778
1992	axitinib	0.36	0.14	0.74	0.002	7	5424	31946	8826962	1992	axitinib	renal cancer	0.1	0	0.57	0.0016	1	1562	64	9924	1992	axitinib	renal cancer	54.2	70.8	0	0	1.69	0.14	0	357	11	1506	1992	axitinib	renal cancer	0	0	4.43	0.59	0	468	5	1892	1992	axitinib	renal cancer	0.73	0.02	5.75	1	1	180	7	922	1992	axitinib	renal cancer	-0.94	0.390627835358521	1.04	0.37	-0.02	0.02	0.34	-1.22	0.57	0.03	2	1781	1780
1665	pazopanib	0.87	0.65	1.16	0.38	49	15498	31904	8816888	1665	pazopanib	renal cancer	0.32	0.12	0.71	0.0019	7	3114	58	8372	1665	pazopanib	renal cancer	54.2	70.8	0.26	0.01	1.83	0.31	1	518	10	1345	1665	pazopanib	renal cancer	0.68	0.01	6.85	1	1	637	4	1723	1665	pazopanib	renal cancer	0	0	1.48	0.11	0	314	8	788	1665	pazopanib	renal cancer	-1.52	0.218711886952215	1.04	0.15	-0.02	0.02	0.37	-1.26	0.57	0.03	2	1781	1780
728	meclofenamate sodium	8.25	0.98	30.99	0.026	2	67	31951	8832319	728	meclofenamate sodium	renal cell carcinoma	0	0	96.43	1	0	8	116	18859	728	meclofenamate sodium	renal cell carcinoma	49.5	76	0	0	Inf	1	0	0	19	2716	728	meclofenamate sodium	renal cell carcinoma	0	0	Inf	1	0	0	19	2656	728	meclofenamate sodium	renal cell carcinoma	0	0	Inf	1	0	0	5	1158	728	meclofenamate sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1783	1782
1596	temsirolimus	0.87	0.51	1.37	0.66	18	5742	31935	8826644	1596	temsirolimus	renal cell carcinoma	0.19	0.02	0.69	0.004	2	1616	114	17251	1596	temsirolimus	renal cell carcinoma	49.5	76	0	0	8.29	1	0	70	19	2646	1596	temsirolimus	renal cell carcinoma	0	0	6.23	1	0	90	19	2566	1596	temsirolimus	renal cell carcinoma	9.04	0.18	94.95	0.13	1	31	4	1127	1596	temsirolimus	renal cell carcinoma	0.29	1.33642748802547	1.03	0.78	0.01	0.01	0.58	0.5	0.5	0.32	2	1783	1782
1609	regadenoson	0.1	0	0.58	0.0016	1	2658	31952	8829728	1609	regadenoson	scan myocardial perfusion	0	0	16.89	0.3	0	1037	1	448	1609	regadenoson	scan myocardial perfusion	NA	NA	0	0	Inf	1	0	0	0	0	1609	regadenoson	scan myocardial perfusion	0	0	Inf	1	0	78	0	21	1609	regadenoson	scan myocardial perfusion	0	0	Inf	1	0	100	0	12	1609	regadenoson	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1785	1784
955	rubidium chloride rb-82	0	0	22.57	1	0	47	31953	8832339	955	rubidium chloride rb-82	scan myocardial perfusion	0	0	6476.24	1	0	8	1	1477	955	rubidium chloride rb-82	scan myocardial perfusion	NA	NA	0	0	Inf	1	0	0	0	0	955	rubidium chloride rb-82	scan myocardial perfusion	0	0	Inf	1	0	0	0	99	955	rubidium chloride rb-82	scan myocardial perfusion	0	0	Inf	1	0	0	0	112	955	rubidium chloride rb-82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1785	1784
1405	dimyristoyl lecithin	0	0	655.93	1	0	3	31953	8832383	1405	dimyristoyl lecithin	scan with contrast	0	0	Inf	1	0	1	0	714	1405	dimyristoyl lecithin	scan with contrast	NA	NA	0	0	Inf	1	0	0	0	0	1405	dimyristoyl lecithin	scan with contrast	0	0	Inf	1	0	0	0	76	1405	dimyristoyl lecithin	scan with contrast	0	0	Inf	1	0	0	0	107	1405	dimyristoyl lecithin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1787	1786
1406	perflexane	0	0	655.93	1	0	3	31953	8832383	1406	perflexane	scan with contrast	0	0	Inf	1	0	1	0	714	1406	perflexane	scan with contrast	NA	NA	0	0	Inf	1	0	0	0	0	1406	perflexane	scan with contrast	0	0	Inf	1	0	0	0	76	1406	perflexane	scan with contrast	0	0	Inf	1	0	0	0	107	1406	perflexane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1787	1786
249	anileridine phosphate	0	0	9226.34	1	0	1	31953	8832385	249	anileridine phosphate	schizoaffective disorder	0	0	6615.6	1	0	1	49	9269	249	anileridine phosphate	schizoaffective disorder	0	49.4	0	0	Inf	1	0	0	8	1035	249	anileridine phosphate	schizoaffective disorder	0	0	Inf	1	0	0	9	861	249	anileridine phosphate	schizoaffective disorder	0	0	Inf	1	0	0	0	728	249	anileridine phosphate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1789	1788
667	lithium citrate	2.15	0.26	7.85	0.24	2	257	31951	8832129	667	lithium citrate	schizoaffective disorder	4	0.1	24.47	0.23	1	48	48	9222	667	lithium citrate	schizoaffective disorder	0	49.4	0	0	Inf	1	0	0	8	1035	667	lithium citrate	schizoaffective disorder	0	0	Inf	1	0	0	9	861	667	lithium citrate	schizoaffective disorder	0	0	Inf	1	0	0	0	728	667	lithium citrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1789	1788
313	methohexital sodium	0	0	10.6	1	0	98	31953	8832288	313	methohexital sodium	sedative therapy	0	0	60.89	1	0	16	11	2224	313	methohexital sodium	sedative therapy	52	52	0	0	Inf	1	0	0	0	0	313	methohexital sodium	sedative therapy	0	0	Inf	1	0	0	0	234	313	methohexital sodium	sedative therapy	0	0	Inf	1	0	0	1	298	313	methohexital sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1791	1790
452	pralidoxime chloride	0	0	48.13	1	0	23	31953	8832363	452	pralidoxime chloride	sedative therapy	0	0	1112.94	1	0	2	11	2238	452	pralidoxime chloride	sedative therapy	52	52	0	0	Inf	1	0	0	0	0	452	pralidoxime chloride	sedative therapy	0	0	Inf	1	0	0	0	234	452	pralidoxime chloride	sedative therapy	0	0	Inf	1	0	0	1	298	452	pralidoxime chloride	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1791	1790
1066	lomefloxacin	6.01	0.72	22.33	0.046	2	92	31951	8832294	1066	lomefloxacin	sinusitis	0	0	146.92	1	0	4	154	14904	1066	lomefloxacin	sinusitis	17.8	75.6	0	0	1757.86	1	0	3	4	2301	1066	lomefloxacin	sinusitis	0	0	Inf	1	0	0	2	752	1066	lomefloxacin	sinusitis	0	0	1410.56	1	0	3	4	1880	1066	lomefloxacin	sinusitis	-10.39	3.07383345474242e-05	1385.35	0.99	0.01	0.02	0.74	0.23	0.87	0.79	2	1793	1792
1392	telithromycin	8.6	7.22	10.17	1.7e-79	142	4583	31811	8827803	1392	telithromycin	sinusitis	6.57	4.57	9.36	8.1e-21	50	1016	104	13892	1392	telithromycin	sinusitis	17.8	75.6	0	0	16384	1	0	1	4	2303	1392	telithromycin	sinusitis	0	0	11930.59	1	0	1	2	751	1392	telithromycin	sinusitis	0	0	Inf	1	0	0	4	1883	1392	telithromycin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1793	1792
1502	daptomycin	0.45	0.23	0.81	0.0042	11	6719	31942	8825667	1502	daptomycin	staphylococcal infection	0.47	0.09	1.49	0.26	3	806	34	4278	1502	daptomycin	staphylococcal infection	70	70	0	0	Inf	1	0	0	0	0	1502	daptomycin	staphylococcal infection	0	0	195.42	1	0	77	1	386	1502	daptomycin	staphylococcal infection	0	0	Inf	1	0	55	0	344	1502	daptomycin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1795	1794
2081	tedizolid phosphate	0	0	12.12	1	0	86	31953	8832300	2081	tedizolid phosphate	staphylococcal infection	0	0	56.84	1	0	11	37	5073	2081	tedizolid phosphate	staphylococcal infection	70	70	0	0	Inf	1	0	0	0	0	2081	tedizolid phosphate	staphylococcal infection	0	0	7897.44	1	0	2	1	461	2081	tedizolid phosphate	staphylococcal infection	0	0	Inf	1	0	1	0	398	2081	tedizolid phosphate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1795	1794
1168	ferumoxides	0	0	418.13	1	0	4	31953	8832382	1168	ferumoxides	thrombosis prophylaxis	0	0	2243.68	1	0	2	104	42996	1168	ferumoxides	thrombosis prophylaxis	54	85.5	0	0	4.5036e+15	1	0	2	3	15977	1168	ferumoxides	thrombosis prophylaxis	0	0	16384	1	0	2	3	10741	1168	ferumoxides	thrombosis prophylaxis	0	0	Inf	1	0	0	2	9184	1168	ferumoxides	thrombosis prophylaxis	-8.26	0.000258658991222064	1696.73	1	-0.01	0.03	0.8	0.25	0.91	0.79	2	1797	1796
1449	fondaparinux sodium	1.45	1.05	1.94	0.018	44	8415	31909	8823971	1449	fondaparinux sodium	thrombosis prophylaxis	2.86	1.38	5.38	0.0029	11	1706	93	41292	1449	fondaparinux sodium	thrombosis prophylaxis	54	85.5	0	0	804.3	1	0	48	3	15931	1449	fondaparinux sodium	thrombosis prophylaxis	0	0	772.86	1	0	34	3	10709	1449	fondaparinux sodium	thrombosis prophylaxis	0	0	1415.45	1	0	35	2	9149	1449	fondaparinux sodium	thrombosis prophylaxis	-11.26	1.28778728799356e-05	1292.29	0.99	-0.01	0.03	0.8	0.25	0.91	0.79	2	1797	1796
2040	lomitapide mesylate	0.42	0.11	1.08	0.073	4	2629	31949	8829757	2040	lomitapide mesylate	type iia hyperlipidaemia	0.25	0.02	1.56	0.12	2	2323	5	1478	2040	lomitapide mesylate	type iia hyperlipidaemia	NA	NA	0	0	Inf	1	0	0	0	0	2040	lomitapide mesylate	type iia hyperlipidaemia	0	0	Inf	1	0	394	0	236	2040	lomitapide mesylate	type iia hyperlipidaemia	0	0	Inf	1	0	783	0	395	2040	lomitapide mesylate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1799	1798
2035	mipomersen sodium	0	0	4.92	1	0	209	31953	8832177	2035	mipomersen sodium	type iia hyperlipidaemia	0	0	16.92	1	0	151	7	3650	2035	mipomersen sodium	type iia hyperlipidaemia	NA	NA	0	0	Inf	1	0	0	0	0	2035	mipomersen sodium	type iia hyperlipidaemia	0	0	Inf	1	0	33	0	597	2035	mipomersen sodium	type iia hyperlipidaemia	0	0	Inf	1	0	57	0	1121	2035	mipomersen sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1799	1798
1673	lorcaserin	0	0	0.39	0.00013	0	2647	31953	8829739	1673	lorcaserin	weight decreased	0	0	0.39	0.00022	0	1580	40	6438	1673	lorcaserin	weight decreased	8.2	57.7	0	0	74.39	1	0	619	1	1181	1673	lorcaserin	weight decreased	0	0	14.51	1	0	114	2	308	1673	lorcaserin	weight decreased	0	0	63.1	1	0	828	1	1340	1673	lorcaserin	weight decreased	-16.63	5.99353113803561e-08	2447.52	0.99	-0.04	0.03	0.16	2.27	1.23	0.06	2	1801	1800
403	phentermine	1.2	0.77	1.78	0.37	24	5549	31929	8826837	403	phentermine	weight decreased	0	0	0.33	7e-05	0	1833	40	6185	403	phentermine	weight decreased	8.2	57.7	0	0	107.76	1	0	478	1	1322	403	phentermine	weight decreased	0	0	20.4	1	0	88	2	334	403	phentermine	weight decreased	0	0	124.06	1	0	518	1	1650	403	phentermine	weight decreased	-17.08	3.82164418123319e-08	2932.65	1	-0.06	0.03	0.09	2.36	1.23	0.06	2	1801	1800
1253	mifepristone	0.28	0.09	0.67	0.001	5	4849	31948	8827537	1253	mifepristone	abortion induced	Inf	0.05	Inf	1	3	3938	0	432	1253	mifepristone	abortion induced	NA	NA	0	0	Inf	1	0	0	0	0	1253	mifepristone	abortion induced	0	0	Inf	1	0	0	0	0	1253	mifepristone	abortion induced	0	0	Inf	1	0	923	0	46	1253	mifepristone	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1802	1802
907	indium in-111 oxyquinoline	0	0	301.25	1	0	5	31953	8832381	907	indium in-111 oxyquinoline	abscess	0	0	667.6	1	0	2	8	953	907	indium in-111 oxyquinoline	abscess	NA	NA	0	0	Inf	1	0	0	0	0	907	indium in-111 oxyquinoline	abscess	0	0	Inf	1	0	0	0	77	907	indium in-111 oxyquinoline	abscess	0	0	Inf	1	0	0	0	109	907	indium in-111 oxyquinoline	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1803	1802
1699	colistimethate sodium	2.55	0.31	9.32	0.19	2	217	31951	8832169	1699	colistimethate sodium	acinetobacter infection	0	0	Inf	1	0	11	0	204	1699	colistimethate sodium	acinetobacter infection	NA	NA	0	0	Inf	1	0	0	0	0	1699	colistimethate sodium	acinetobacter infection	0	0	Inf	1	0	0	0	15	1699	colistimethate sodium	acinetobacter infection	0	0	Inf	1	0	0	0	15	1699	colistimethate sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1804	1804
1068	beractant	0	0	3.36	0.63	0	305	31953	8832081	1068	beractant	acute respiratory distress syndrome	0	0	Inf	1	0	92	0	305	1068	beractant	acute respiratory distress syndrome	NA	NA	0	0	Inf	1	0	0	0	0	1068	beractant	acute respiratory distress syndrome	0	0	Inf	1	0	1	0	35	1068	beractant	acute respiratory distress syndrome	0	0	Inf	1	0	0	0	26	1068	beractant	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1805	1804
580	chromic phosphate p-32	0	0	25.38	1	0	42	31953	8832344	580	chromic phosphate p-32	adenocarcinoma pancreas	0	0	85.89	1	0	7	14	1578	580	chromic phosphate p-32	adenocarcinoma pancreas	NA	NA	0	0	Inf	1	0	0	0	0	580	chromic phosphate p-32	adenocarcinoma pancreas	0	0	Inf	1	0	0	0	244	580	chromic phosphate p-32	adenocarcinoma pancreas	0	0	Inf	1	0	0	0	186	580	chromic phosphate p-32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1806	1806
1548	hyaluronidase recombinant human	0	0	22.09	1	0	48	31953	8832338	1548	hyaluronidase recombinant human	adjuvant therapy	0	0	99.73	1	0	19	5	1639	1548	hyaluronidase recombinant human	adjuvant therapy	78.1	78.1	0	0	Inf	1	0	0	0	0	1548	hyaluronidase recombinant human	adjuvant therapy	0	0	Inf	1	0	0	0	211	1548	hyaluronidase recombinant human	adjuvant therapy	0	0	Inf	1	0	0	1	321	1548	hyaluronidase recombinant human	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1807	1806
6	desoxycorticosterone acetate	0	0	301.25	1	0	5	31953	8832381	6	desoxycorticosterone acetate	adrenal insufficiency	0	0	7987.2	1	0	1	5	1169	6	desoxycorticosterone acetate	adrenal insufficiency	NA	NA	0	0	Inf	1	0	0	0	0	6	desoxycorticosterone acetate	adrenal insufficiency	0	0	Inf	1	0	0	0	128	6	desoxycorticosterone acetate	adrenal insufficiency	0	0	Inf	1	0	1	0	178	6	desoxycorticosterone acetate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1808	1808
557	mitotane	6.11	3.03	11.03	3.5e-06	11	498	31942	8831888	557	mitotane	adrenocortical carcinoma	Inf	0.27	Inf	0.59	5	217	0	66	557	mitotane	adrenocortical carcinoma	NA	NA	0	0	Inf	1	0	0	0	0	557	mitotane	adrenocortical carcinoma	0	0	Inf	1	0	10	0	1	557	mitotane	adrenocortical carcinoma	0	0	Inf	1	0	39	0	14	557	mitotane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1809	1808
490	thiabendazole	6.74	0.17	39.73	0.14	1	41	31952	8832345	490	thiabendazole	adult t-cell lymphoma/leukaemia	0	0	1228.32	1	0	9	1	288	490	thiabendazole	adult t-cell lymphoma/leukaemia	NA	NA	0	0	Inf	1	0	0	0	0	490	thiabendazole	adult t-cell lymphoma/leukaemia	0	0	Inf	1	0	0	0	33	490	thiabendazole	adult t-cell lymphoma/leukaemia	0	0	Inf	1	0	0	0	34	490	thiabendazole	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1810	1810
409	quinidine	0.84	0.31	1.82	0.85	6	1985	31947	8830401	409	quinidine	affect lability	0	0	1.66	0.068	0	515	3	352	409	quinidine	affect lability	68.5	68.5	0	0	Inf	1	0	0	0	0	409	quinidine	affect lability	0	0	Inf	1	0	65	0	19	409	quinidine	affect lability	0	0	15.42	0.28	0	129	1	50	409	quinidine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1811	1810
