results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex
1658	fenofibric acid	1.82	0.05	10.21	0.42	1	397	12243	8851698	1658	fenofibric acid	hypertension	0	0	61.74	1	0	73	274	324161	1658	fenofibric acid	hypertension	28.7	83.5	0	0	483.95	1	0	21	28	65815	1658	fenofibric acid	hypertension	0	0	1131.85	1	0	13	11	31956	1658	fenofibric acid	hypertension	0	0	1226.3	1	0	8	21	40663	1658	fenofibric acid	hypertension	-8.85	0.000143381736276293	520.17	0.99	-0.03	0.01	0.01	-0.43	0.37	0.25
1659	dronedarone	0.16	0.02	0.58	0.00085	2	8964	12242	8843131	1659	dronedarone	atrial fibrillation	0	0	2.61	0.4	0	5536	29	106652	1659	dronedarone	atrial fibrillation	59.8	87	0	0	55.33	1	0	862	4	31432	1659	dronedarone	atrial fibrillation	0	0	107.26	1	0	490	3	21636	1659	dronedarone	atrial fibrillation	0	0	82.43	1	0	515	3	17509	1659	dronedarone	atrial fibrillation	-13.66	1.16825427038899e-06	1500.56	0.99	0.05	0.05	0.26	-0.08	0.83	0.93
1660	repository corticotropin	0	0	1.33	0.13	0	2010	12244	8850085	1660	repository corticotropin	sarcoidosis	0	0	236.56	1	0	352	1	2142	1660	repository corticotropin	sarcoidosis	NA	NA	0	0	Inf	1	0	0	0	0	1660	repository corticotropin	sarcoidosis	0	0	Inf	1	0	81	0	165	1660	repository corticotropin	sarcoidosis	0	0	Inf	1	0	162	0	439	1660	repository corticotropin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1661	ticagrelor	0.13	0.02	0.48	7.8e-05	2	10863	12242	8841232	1661	ticagrelor	acute coronary syndrome	Inf	0.03	Inf	0.46	1	3871	0	4590	1661	ticagrelor	acute coronary syndrome	NA	NA	0	0	Inf	1	0	0	0	0	1661	ticagrelor	acute coronary syndrome	0	0	Inf	1	0	638	0	644	1661	ticagrelor	acute coronary syndrome	0	0	Inf	1	0	319	0	348	1661	ticagrelor	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1662	ioflupane i-123	0	0	46.71	1	0	59	12244	8852036	1662	ioflupane i-123	diagnostic procedure	0	0	Inf	1	0	53	0	4352	1662	ioflupane i-123	diagnostic procedure	NA	NA	0	0	Inf	1	0	0	0	0	1662	ioflupane i-123	diagnostic procedure	0	0	Inf	1	0	13	0	827	1662	ioflupane i-123	diagnostic procedure	0	0	Inf	1	0	9	0	1167	1662	ioflupane i-123	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1663	taliglucerase alfa	0	0	16.15	1	0	167	12244	8851928	1663	taliglucerase alfa	gaucher s disease	0	0	59.97	1	0	111	4	4349	1663	taliglucerase alfa	gaucher s disease	NA	NA	0	0	Inf	1	0	0	0	0	1663	taliglucerase alfa	gaucher s disease	0	0	Inf	1	0	29	0	317	1663	taliglucerase alfa	gaucher s disease	0	0	Inf	1	0	31	0	437	1663	taliglucerase alfa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1664	tenofovir	0.81	0.47	1.3	0.44	17	15129	12227	8836966	1664	tenofovir	hiv infection	0.7	0.32	1.37	0.37	10	9709	72	49100	1664	tenofovir	hiv infection	28.6	51.6	0.32	0.01	2.26	0.48	1	1196	10	3845	1664	tenofovir	hiv infection	0.41	0.01	2.85	0.7	1	1151	10	4662	1664	tenofovir	hiv infection	0	0	16.2	1	0	861	2	2616	1664	tenofovir	hiv infection	-1.14	0.319819021816304	1.04	0.27	-0.01	0.02	0.41	1.27	0.78	0.1
1665	pazopanib	0.05	0	0.26	1.7e-08	1	15546	12243	8836549	1665	pazopanib	renal cancer	0	0	Inf	1	0	3121	0	8430	1665	pazopanib	renal cancer	NA	NA	0	0	Inf	1	0	0	0	0	1665	pazopanib	renal cancer	0	0	Inf	1	0	638	0	1727	1665	pazopanib	renal cancer	0	0	Inf	1	0	314	0	796	1665	pazopanib	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1666	pralatrexate	0	0	9.04	1	0	297	12244	8851798	1666	pralatrexate	peripheral t-cell lymphoma unspecified	0	0	Inf	1	0	87	0	727	1666	pralatrexate	peripheral t-cell lymphoma unspecified	NA	NA	0	0	Inf	1	0	0	0	0	1666	pralatrexate	peripheral t-cell lymphoma unspecified	0	0	Inf	1	0	13	0	73	1666	pralatrexate	peripheral t-cell lymphoma unspecified	0	0	Inf	1	0	8	0	57	1666	pralatrexate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1667	ulipristal acetate	0	0	13.19	1	0	204	12244	8851891	1667	ulipristal acetate	post coital contraception	0	0	673.63	1	0	48	5	29167	1667	ulipristal acetate	post coital contraception	21.8	32.4	0	0	8508.82	1	0	8	1	2012	1667	ulipristal acetate	post coital contraception	0	0	Inf	1	0	0	0	1	1667	ulipristal acetate	post coital contraception	0	0	945.66	1	0	13	3	4788	1667	ulipristal acetate	post coital contraception	-11.33	1.20072490867864e-05	1805.25	0.99	0.03	0.07	0.66	-11.21	6522.64	1
1668	tesamorelin acetate	0	0	2.25	0.42	0	1186	12244	8850909	1668	tesamorelin acetate	lipodystrophy acquired	0	0	Inf	1	0	772	0	147	1668	tesamorelin acetate	lipodystrophy acquired	NA	NA	0	0	Inf	1	0	0	0	0	1668	tesamorelin acetate	lipodystrophy acquired	0	0	Inf	1	0	32	0	10	1668	tesamorelin acetate	lipodystrophy acquired	0	0	Inf	1	0	1	0	32	1668	tesamorelin acetate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1669	dabigatran etexilate mesylate	0.01	0	0.07	1.4e-31	1	54829	12243	8797266	1669	dabigatran etexilate mesylate	atrial fibrillation	0.09	0	0.56	0.0014	1	31303	28	80885	1669	dabigatran etexilate mesylate	atrial fibrillation	59.8	87	0	0	8.1	1	0	5089	4	27205	1669	dabigatran etexilate mesylate	atrial fibrillation	0	0	14.12	1	0	3238	3	18888	1669	dabigatran etexilate mesylate	atrial fibrillation	0	0	12.14	1	0	2996	3	15028	1669	dabigatran etexilate mesylate	atrial fibrillation	-15.95	1.18304976507983e-07	1630.69	0.99	0.05	0.05	0.24	-0.09	0.82	0.91
1670	roflumilast	1.49	0.6	3.08	0.25	7	3388	12237	8848707	1670	roflumilast	chronic obstructive pulmonary disease	2	0.4	6.14	0.2	3	2028	60	81164	1670	roflumilast	chronic obstructive pulmonary disease	52.2	81.4	0	0	33.27	1	0	391	7	18694	1670	roflumilast	chronic obstructive pulmonary disease	0	0	104.59	1	0	224	3	9630	1670	roflumilast	chronic obstructive pulmonary disease	0	0	51.9	1	0	222	6	13494	1670	roflumilast	chronic obstructive pulmonary disease	-13.71	1.11127783729262e-06	1376.42	0.99	-0.03	0.03	0.31	-0.35	0.71	0.62
1671	flibanserin	0	0	44.37	1	0	62	12244	8852033	1671	flibanserin	libido decreased	0	0	526.28	1	0	33	1	448	1671	flibanserin	libido decreased	30.2	30.2	0	0	Inf	1	0	0	0	0	1671	flibanserin	libido decreased	0	0	Inf	1	0	0	0	219	1671	flibanserin	libido decreased	0	0	49.36	1	0	15	1	18	1671	flibanserin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1672	fingolimod	0.56	0.38	0.78	0.00024	34	44169	12210	8807926	1672	fingolimod	multiple sclerosis	0.96	0.59	1.48	1	22	29231	320	409129	1672	fingolimod	multiple sclerosis	31.9	65.9	0.61	0.16	1.68	0.52	4	7064	44	47501	1672	fingolimod	multiple sclerosis	0.96	0.11	4.17	1	2	1853	14	12415	1672	fingolimod	multiple sclerosis	0.58	0.11	1.85	0.47	3	6634	36	46394	1672	fingolimod	multiple sclerosis	-0.35	0.704688089718713	0.47	0.46	0	0.01	0.65	0.42	0.3	0.15
1673	lorcaserin	0.82	0.17	2.4	1	3	2644	12241	8849451	1673	lorcaserin	weight decreased	0.29	0.01	1.92	0.33	1	1579	14	6464	1673	lorcaserin	weight decreased	34.1	77.6	0.52	0.01	6.5	1	1	869	3	1357	1673	lorcaserin	weight decreased	0	0	14.51	1	0	114	2	308	1673	lorcaserin	weight decreased	0.54	0.01	6.73	1	1	827	3	1338	1673	lorcaserin	weight decreased	-1.01	0.364218979571523	1.1	0.36	0.01	0.03	0.72	0.8	0.89	0.37
1674	levomefolate calcium	0	0	1.34	0.12	0	1991	12244	8850104	1674	levomefolate calcium	contraception	0	0	9.58	1	0	478	128	156029	1674	levomefolate calcium	contraception	18.7	52	0	0	122.33	1	0	94	11	28446	1674	levomefolate calcium	contraception	0	0	Inf	1	0	0	0	22	1674	levomefolate calcium	contraception	0	0	85.28	1	0	102	15	30727	1674	levomefolate calcium	contraception	-11.94	6.52414922649937e-06	1059.26	0.99	0.04	0.03	0.22	-11.89	2240.62	1
1675	pirfenidone	0	0	0.33	3e-05	0	8114	12244	8843981	1675	pirfenidone	idiopathic pulmonary fibrosis	0	0	2.29	0.09	0	6650	2	2857	1675	pirfenidone	idiopathic pulmonary fibrosis	66.9	81.2	0	0	Inf	1	0	2148	0	983	1675	pirfenidone	idiopathic pulmonary fibrosis	0	0	2.63	0.11	0	2164	2	1066	1675	pirfenidone	idiopathic pulmonary fibrosis	0	0	Inf	1	0	1109	0	550	1675	pirfenidone	idiopathic pulmonary fibrosis	-18.77	7.05167965191725e-09	3567.35	1	0.02	0.08	0.83	17.91	4644.23	1
1677	hexaminolevulinate	0	0	364.63	1	0	9	12244	8852086	1677	hexaminolevulinate	bladder cancer	0	0	Inf	1	0	6	0	5263	1677	hexaminolevulinate	bladder cancer	NA	NA	0	0	Inf	1	0	0	0	0	1677	hexaminolevulinate	bladder cancer	0	0	Inf	1	0	0	0	544	1677	hexaminolevulinate	bladder cancer	0	0	Inf	1	0	0	0	109	1677	hexaminolevulinate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1678	carglumic acid	0	0	46.71	1	0	59	12244	8852036	1678	carglumic acid	hyperammonaemia	0	0	Inf	1	0	31	0	157	1678	carglumic acid	hyperammonaemia	NA	NA	0	0	Inf	1	0	0	0	0	1678	carglumic acid	hyperammonaemia	0	0	Inf	1	0	2	0	21	1678	carglumic acid	hyperammonaemia	0	0	Inf	1	0	9	0	13	1678	carglumic acid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1679	vilazodone	5.22	3.67	7.21	2.5e-15	37	5138	12207	8846957	1679	vilazodone	depression	1.53	0.94	2.36	0.057	21	2104	1325	203706	1679	vilazodone	depression	22.3	77.3	1.28	0.15	4.75	0.67	2	321	152	31266	1679	vilazodone	depression	1.48	0.04	8.66	0.5	1	87	85	10911	1679	vilazodone	depression	1.14	0.03	6.59	0.59	1	265	85	25704	1679	vilazodone	depression	0.24	1.2712491503214	0.71	0.74	-0.02	0	0	0.81	0.15	0
1680	mitomycin	0	0	1.22	0.083	0	2180	12244	8849915	1680	mitomycin	breast cancer	0	0	75.11	1	0	87	41	68100	1680	mitomycin	breast cancer	55.9	75	0	0	16384	1	0	2	2	6323	1680	mitomycin	breast cancer	0	0	Inf	1	0	0	1	115	1680	mitomycin	breast cancer	0	0	4489.01	1	0	3	8	11909	1680	mitomycin	breast cancer	-8.51	0.000201443824912203	1371.91	1	0.07	0.03	0.02	2.46	1.07	0.02
1681	velaglucerase alfa	0	0	4.98	1	0	538	12244	8851557	1681	velaglucerase alfa	gaucher s disease	0	0	13.78	1	0	443	4	4017	1681	velaglucerase alfa	gaucher s disease	NA	NA	0	0	Inf	1	0	0	0	0	1681	velaglucerase alfa	gaucher s disease	0	0	Inf	1	0	69	0	277	1681	velaglucerase alfa	gaucher s disease	0	0	Inf	1	0	71	0	397	1681	velaglucerase alfa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1682	aluminum acetate	0	0	27.75	1	0	98	12244	8851997	1682	aluminum acetate	pain	0	0	50.78	1	0	21	744	196188	1682	aluminum acetate	pain	24	81.6	0	0	Inf	1	0	0	68	38408	1682	aluminum acetate	pain	0	0	Inf	1	0	0	44	15637	1682	aluminum acetate	pain	0	0	Inf	1	0	0	34	27413	1682	aluminum acetate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1683	cyclopentolate	0	0	3.03	0.64	0	883	12244	8851212	1683	cyclopentolate	cataract operation	0	0	Inf	1	0	104	0	1680	1683	cyclopentolate	cataract operation	NA	NA	0	0	Inf	1	0	0	0	0	1683	cyclopentolate	cataract operation	0	0	Inf	1	0	7	0	94	1683	cyclopentolate	cataract operation	0	0	Inf	1	0	24	0	216	1683	cyclopentolate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1684	estropipate	1.8	0.72	3.72	0.12	7	2809	12237	8849286	1684	estropipate	hormone replacement therapy	0	0	4.37	1	0	1148	31	39626	1684	estropipate	hormone replacement therapy	34.3	60.9	0	0	1296.59	1	0	9	2	1982	1684	estropipate	hormone replacement therapy	0	0	Inf	1	0	0	0	1240	1684	estropipate	hormone replacement therapy	0	0	199.29	1	0	18	4	2238	1684	estropipate	hormone replacement therapy	-17.15	3.56327741646136e-08	18447.04	1	-0.04	0.03	0.21	-17.25	2221.23	0.99
1685	dimenhydrinate	0.61	0.02	3.41	1	1	1185	12243	8850910	1685	dimenhydrinate	prophylaxis	0	0	50.97	1	0	104	76	104650	1685	dimenhydrinate	prophylaxis	36.9	71.9	0	0	422.7	1	0	19	10	16740	1685	dimenhydrinate	prophylaxis	0	0	571	1	0	12	10	13788	1685	dimenhydrinate	prophylaxis	0	0	16384	1	0	18	1	14541	1685	dimenhydrinate	prophylaxis	-10.28	3.4312528777718e-05	1124.64	0.99	-0.02	0.01	0.11	2.4	1.05	0.02
1686	doxycycline	2.7	2.16	3.34	3e-15	85	22849	12159	8829246	1686	doxycycline	acne	4.21	2.21	7.46	2.1e-05	14	1209	92	33465	1686	doxycycline	acne	17	50.2	0	0	541.39	1	0	163	1	2281	1686	doxycycline	acne	0	0	501.64	1	0	83	1	1075	1686	doxycycline	acne	0	0	70.42	1	0	180	2	2376	1686	doxycycline	acne	-14.6	4.56352636790399e-07	1786.62	0.99	0.02	0.04	0.52	0.24	1.25	0.85
1687	doxycycline hyclate	2.79	2.24	3.44	1.6e-16	88	22899	12156	8829196	1687	doxycycline hyclate	acne	3.99	2.09	7.06	3.8e-05	14	1275	92	33399	1687	doxycycline hyclate	acne	17	50.2	0	0	508.13	1	0	173	1	2271	1687	doxycycline hyclate	acne	0	0	482.93	1	0	86	1	1072	1687	doxycycline hyclate	acne	0	0	70.42	1	0	180	2	2376	1687	doxycycline hyclate	acne	-14.55	4.79750336812732e-07	1779.22	0.99	0.02	0.04	0.54	0.25	1.25	0.84
1688	erythromycin estolate	0	0	24	1	0	113	12244	8851982	1688	erythromycin estolate	rheumatoid arthritis	0	0	3278.56	1	0	7	92	463688	1688	erythromycin estolate	rheumatoid arthritis	42.6	66.6	0	0	8192	1	0	4	16	83940	1688	erythromycin estolate	rheumatoid arthritis	0	0	Inf	1	0	0	0	25571	1688	erythromycin estolate	rheumatoid arthritis	0	0	8192	1	0	4	18	108953	1688	erythromycin estolate	rheumatoid arthritis	-15.79	1.38832176024549e-07	65505.35	1	-0.02	0.02	0.31	-15.82	816.89	0.98
1689	dicloxacillin sodium	0	0	32.44	1	0	84	12244	8852011	1689	dicloxacillin sodium	plasma cell myeloma	0	0	1277.63	1	0	11	34	105404	1689	dicloxacillin sodium	plasma cell myeloma	48	84.5	0	0	16384	1	0	2	10	41359	1689	dicloxacillin sodium	plasma cell myeloma	0	0	4.5036e+15	1	0	1	10	24644	1689	dicloxacillin sodium	plasma cell myeloma	0	0	4.5036e+15	1	0	1	5	21043	1689	dicloxacillin sodium	plasma cell myeloma	-7.31	0.000668817052071782	1027.67	0.99	-0.05	0.02	0	0.51	0.55	0.35
1690	ampicillin/ampicillin trihydrate	0	0	18.63	1	0	145	12244	8851950	1690	ampicillin/ampicillin trihydrate	acne	0	0	86.05	1	0	16	106	34658	1690	ampicillin/ampicillin trihydrate	acne	17	50.2	0	0	Inf	1	0	0	1	2444	1690	ampicillin/ampicillin trihydrate	acne	0	0	Inf	1	0	0	1	1158	1690	ampicillin/ampicillin trihydrate	acne	0	0	Inf	1	0	0	2	2556	1690	ampicillin/ampicillin trihydrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1691	neomycin	1.09	0.4	2.38	0.83	6	3968	12238	8848127	1691	neomycin	pain	0	0	4.37	1	0	225	744	195984	1691	neomycin	pain	24	81.6	0	0	43.42	1	0	51	68	38357	1691	neomycin	pain	0	0	78.79	1	0	19	44	15618	1691	neomycin	pain	0	0	97.15	1	0	34	34	27379	1691	neomycin	pain	-11.23	1.32700624968067e-05	531.21	0.98	-0.03	0.01	0	0.85	0.23	0
1692	polymyxin b	0.78	0.21	1.99	0.82	4	3731	12240	8848364	1692	polymyxin b	prophylaxis	0	0	21.02	1	0	249	76	104505	1692	polymyxin b	prophylaxis	36.9	71.9	0	0	279.6	1	0	28	10	16731	1692	polymyxin b	prophylaxis	0	0	163.2	1	0	39	10	13761	1692	polymyxin b	prophylaxis	0	0	14217.98	1	0	31	1	14528	1692	polymyxin b	prophylaxis	-12.05	5.84455558086657e-06	1212.58	0.99	-0.02	0.01	0.1	2.41	1.05	0.02
1693	gentamicin	1.22	0.68	2.01	0.39	15	8921	12229	8843174	1693	gentamicin	prophylaxis	0	0	7.85	1	0	661	76	104093	1693	gentamicin	prophylaxis	36.9	71.9	0	0	131.69	1	0	58	10	16701	1693	gentamicin	prophylaxis	0	0	126.19	1	0	50	10	13750	1693	gentamicin	prophylaxis	0	0	10712.92	1	0	44	1	14515	1693	gentamicin	prophylaxis	-11.94	6.52414922649937e-06	1033.78	0.99	-0.02	0.01	0.1	2.41	1.05	0.02
1694	griseofulvin, microcrystalline	27.82	0.68	170.11	0.037	1	26	12243	8852069	1694	griseofulvin, microcrystalline	fungal infection	0	0	570.98	1	0	5	14	6658	1694	griseofulvin, microcrystalline	fungal infection	59.3	64.7	0	0	Inf	1	0	0	0	177	1694	griseofulvin, microcrystalline	fungal infection	0	0	Inf	1	0	0	1	634	1694	griseofulvin, microcrystalline	fungal infection	0	0	Inf	1	0	0	1	911	1694	griseofulvin, microcrystalline	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1695	hetacillin	0	0	236.43	1	0	13	12244	8852082	1695	hetacillin	breast cancer	0	0	563.02	1	0	13	41	68174	1695	hetacillin	breast cancer	55.9	75	0	0	Inf	1	0	0	2	6325	1695	hetacillin	breast cancer	0	0	Inf	1	0	0	1	115	1695	hetacillin	breast cancer	0	0	Inf	1	0	0	8	11912	1695	hetacillin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1696	ampicillin sodium	0.38	0.05	1.38	0.19	2	3787	12242	8848308	1696	ampicillin sodium	pneumonia	0	0	2.67	0.41	0	504	50	17506	1696	ampicillin sodium	pneumonia	28.6	69.5	0	0	42.41	1	0	17	11	1657	1696	ampicillin sodium	pneumonia	0	0	137.92	1	0	29	3	1612	1696	ampicillin sodium	pneumonia	0	0	73.43	1	0	12	10	1747	1696	ampicillin sodium	pneumonia	-12.77	2.84485061407025e-06	982.97	0.99	-0.01	0.01	0.2	-1.13	0.66	0.09
1697	chloramphenicol	1.15	0.14	4.16	0.69	2	1260	12242	8850835	1697	chloramphenicol	prophylaxis	0	0	60.37	1	0	88	76	104666	1697	chloramphenicol	prophylaxis	36.9	71.9	0	0	1974.59	1	0	5	10	16754	1697	chloramphenicol	prophylaxis	0	0	931.95	1	0	8	10	13792	1697	chloramphenicol	prophylaxis	0	0	4.5036e+15	1	0	7	1	14552	1697	chloramphenicol	prophylaxis	-9.4	8.27240655566322e-05	990.6	0.99	-0.02	0.01	0.11	2.41	1.05	0.02
1698	capreomycin	0	0	13.46	1	0	200	12244	8851895	1698	capreomycin	tuberculosis	0	0	150.63	1	0	141	2	3974	1698	capreomycin	tuberculosis	NA	NA	0	0	Inf	1	0	0	0	0	1698	capreomycin	tuberculosis	0	0	Inf	1	0	28	0	601	1698	capreomycin	tuberculosis	0	0	Inf	1	0	32	0	481	1698	capreomycin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1699	colistimethate sodium	0	0	12.29	1	0	219	12244	8851876	1699	colistimethate sodium	acinetobacter infection	0	0	Inf	1	0	11	0	204	1699	colistimethate sodium	acinetobacter infection	NA	NA	0	0	Inf	1	0	0	0	0	1699	colistimethate sodium	acinetobacter infection	0	0	Inf	1	0	0	0	15	1699	colistimethate sodium	acinetobacter infection	0	0	Inf	1	0	0	0	15	1699	colistimethate sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1701	nafcillin sodium	0	0	13.95	1	0	193	12244	8851902	1701	nafcillin sodium	staphylococcal bacteraemia	0	0	Inf	1	0	32	0	815	1701	nafcillin sodium	staphylococcal bacteraemia	NA	NA	0	0	Inf	1	0	0	0	0	1701	nafcillin sodium	staphylococcal bacteraemia	0	0	Inf	1	0	3	0	67	1701	nafcillin sodium	staphylococcal bacteraemia	0	0	Inf	1	0	1	0	36	1701	nafcillin sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1702	benzylpenicilloyl polylysine	0	0	625.61	1	0	6	12244	8852089	1702	benzylpenicilloyl polylysine	allergy test	0	0	Inf	1	0	3	0	269	1702	benzylpenicilloyl polylysine	allergy test	NA	NA	0	0	Inf	1	0	0	0	0	1702	benzylpenicilloyl polylysine	allergy test	0	0	Inf	1	0	0	0	25	1702	benzylpenicilloyl polylysine	allergy test	0	0	Inf	1	0	1	0	53	1702	benzylpenicilloyl polylysine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1703	methicillin sodium	0	0	4101.35	1	0	2	12244	8852093	1703	methicillin sodium	acute lymphocytic leukaemia	0	0	Inf	1	0	1	0	12152	1703	methicillin sodium	acute lymphocytic leukaemia	NA	NA	0	0	Inf	1	0	0	0	0	1703	methicillin sodium	acute lymphocytic leukaemia	0	0	Inf	1	0	1	0	1512	1703	methicillin sodium	acute lymphocytic leukaemia	0	0	Inf	1	0	0	0	1243	1703	methicillin sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1704	oxacillin sodium	0	0	45.02	1	0	61	12244	8852034	1704	oxacillin sodium	infection	0	0	403.48	1	0	6	32	14680	1704	oxacillin sodium	infection	48.1	65.8	0	0	Inf	1	0	0	2	1099	1704	oxacillin sodium	infection	0	0	Inf	1	0	0	3	1597	1704	oxacillin sodium	infection	0	0	Inf	1	0	0	1	1684	1704	oxacillin sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1705	penicillin g benzathine	1.49	0.04	8.36	0.49	1	484	12243	8851611	1705	penicillin g benzathine	lyme disease	0	0	32.38	1	0	74	3	979	1705	penicillin g benzathine	lyme disease	NA	NA	0	0	Inf	1	0	0	0	0	1705	penicillin g benzathine	lyme disease	0	0	Inf	1	0	1	0	107	1705	penicillin g benzathine	lyme disease	0	0	Inf	1	0	2	0	108	1705	penicillin g benzathine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1706	penicillin g procaine	0	0	8.2	1	0	327	12244	8851768	1706	penicillin g procaine	syphilis	0	0	Inf	1	0	18	0	130	1706	penicillin g procaine	syphilis	NA	NA	0	0	Inf	1	0	0	0	0	1706	penicillin g procaine	syphilis	0	0	Inf	1	0	0	0	33	1706	penicillin g procaine	syphilis	0	0	Inf	1	0	0	0	2	1706	penicillin g procaine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1707	chloramphenicol sodium succinate	1.15	0.14	4.16	0.69	2	1258	12242	8850837	1707	chloramphenicol sodium succinate	prophylaxis	0	0	60.37	1	0	88	76	104666	1707	chloramphenicol sodium succinate	prophylaxis	36.9	71.9	0	0	1974.59	1	0	5	10	16754	1707	chloramphenicol sodium succinate	prophylaxis	0	0	931.95	1	0	8	10	13792	1707	chloramphenicol sodium succinate	prophylaxis	0	0	4.5036e+15	1	0	7	1	14552	1707	chloramphenicol sodium succinate	prophylaxis	-9.4	8.27240655566322e-05	990.6	0.99	-0.02	0.01	0.11	2.41	1.05	0.02
1708	clindamycin	1.52	1.08	2.07	0.013	39	18615	12205	8833480	1708	clindamycin	pain	0.67	0.14	1.97	0.81	3	1177	741	195032	1708	clindamycin	pain	24	81.6	0	0	7.7	1	0	278	68	38130	1708	clindamycin	pain	0	0	14.11	1	0	98	44	15539	1708	clindamycin	pain	0	0	15.49	1	0	203	34	27210	1708	clindamycin	pain	-12.28	4.64369580069689e-06	366.28	0.97	-0.03	0.01	0	0.85	0.23	0
1709	bacitracin zinc	1.49	0.41	3.82	0.35	4	1943	12240	8850152	1709	bacitracin zinc	pain	0	0	7.27	1	0	136	744	196073	1709	bacitracin zinc	pain	24	81.6	0	0	70.69	1	0	32	68	38376	1709	bacitracin zinc	pain	0	0	163.58	1	0	10	44	15627	1709	bacitracin zinc	pain	0	0	140.85	1	0	24	34	27389	1709	bacitracin zinc	pain	-10.2	3.71703186841267e-05	400.79	0.98	-0.03	0.01	0	0.85	0.23	0
1710	erythromycin lactobionate	1.73	1.11	2.58	0.01	24	10032	12220	8842063	1710	erythromycin lactobionate	acne	0	0	2.91	0.64	0	418	106	34256	1710	erythromycin lactobionate	acne	17	50.2	0	0	5750.42	1	0	15	1	2429	1710	erythromycin lactobionate	acne	0	0	5833.37	1	0	7	1	1151	1710	erythromycin lactobionate	acne	0	0	685.55	1	0	20	2	2536	1710	erythromycin lactobionate	acne	-12.46	3.87874077317772e-06	2055.12	1	0.02	0.04	0.55	0.23	1.25	0.85
1711	cloxacillin sodium	0	0	12.58	1	0	214	12244	8851881	1711	cloxacillin sodium	nephrotic syndrome	0	0	9378.23	1	0	8	1	2253	1711	cloxacillin sodium	nephrotic syndrome	NA	NA	0	0	Inf	1	0	0	0	0	1711	cloxacillin sodium	nephrotic syndrome	0	0	Inf	1	0	0	0	395	1711	cloxacillin sodium	nephrotic syndrome	0	0	Inf	1	0	0	0	258	1711	cloxacillin sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
