results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg
1613	etravirine	1	0.78	1.26	0.9525437	72	3542	176439	8684286	1613	etravirine	hiv infection	1.89	1.42	2.49	1.709069e-05	58	2621	649	55563	1613	etravirine	hiv infection	31.4	64.3	3.18	1.8	5.33	6.968242e-05	18	321	114	6463	1613	etravirine	hiv infection	4.26	2.48	6.99	3.698419e-07	21	268	100	5435	1613	etravirine	hiv infection	1.25	0.03	7.77	0.5606959	1	103	26	3349	1613	etravirine	hiv infection	1.29	3.63278655575281	0.24	6.504784e-08	0.01	0.01	0.1187699	0.87	0.22	7.419299e-05	893038
1614	iloperidone	0.55	0.28	0.96	0.03801377	12	1076	176499	8686752	1614	iloperidone	schizophrenia	10.15	4.28	20.71	2.400783e-06	8	221	216	60594	1614	iloperidone	schizophrenia	19	66	0	0	83.05	1	0	25	16	7532	1614	iloperidone	schizophrenia	0	0	143.94	1	0	15	12	5417	1614	iloperidone	schizophrenia	0	0	179.82	1	0	11	9	3423	1614	iloperidone	schizophrenia	-11.47	1.04386008780825e-05	774.06	0.9881728	0.01	0.01	0.3394312	-0.13	0.44	0.7761886	888878
1615	oxiglutatione	0	0	53.73	1	0	5	176511	8687823	1615	oxiglutatione	adverse event	0	0	387.63	1	0	2	15	1050	1615	oxiglutatione	adverse event	55.2	59.7	0	0	Inf	1	0	0	0	28	1615	oxiglutatione	adverse event	0	0	Inf	1	0	2	0	215	1615	oxiglutatione	adverse event	0	0	Inf	1	0	0	2	159	1615	oxiglutatione	adverse event	0.02	1.02020134002676	34237.1	0.9999995	-0.01	0.03	0.686403	-18.13	3277.9	0.9955871	83788
1616	degarelix acetate	1.37	0.92	1.97	0.1045892	30	1076	176481	8686752	1616	degarelix acetate	prostate cancer	1.41	0.91	2.09	0.09780762	26	715	1146	44308	1616	degarelix acetate	prostate cancer	57.1	87.6	1.93	1	3.4	0.0312172	13	206	402	12267	1616	degarelix acetate	prostate cancer	1.85	0.99	3.21	0.04049684	14	239	445	14092	1616	degarelix acetate	prostate cancer	0	0	Inf	1	0	0	3	48	1616	degarelix acetate	prostate cancer	0.59	1.80398841539786	0.28	0.03469279	-0.01	0	6.015399e-05	-0.59	0.6	0.3238284	8148418
1617	silodosin	0.75	0.53	1.03	0.07551406	38	2498	176473	8685330	1617	silodosin	benign prostatic hyperplasia	0.28	0.03	1.02	0.05147107	2	597	225	18668	1617	silodosin	benign prostatic hyperplasia	56.2	83.1	0.54	0.01	3.25	1	1	123	45	3016	1617	silodosin	benign prostatic hyperplasia	0.47	0.01	2.75	0.7228256	1	161	51	3820	1617	silodosin	benign prostatic hyperplasia	0	0	Inf	1	0	0	0	11	1617	silodosin	benign prostatic hyperplasia	-0.76	0.467666427009909	1.01	0.4525711	-0.01	0.01	0.3817709	12.33	722.93	0.9863953	840448
1618	difluprednate	0.45	0.22	0.8	0.003925223	11	1214	176500	8686614	1618	difluprednate	prophylaxis	0	0	2.03	0.2690958	0	96	1980	102754	1618	difluprednate	prophylaxis	21.8	81	0	0	10.02	1	0	23	420	24081	1618	difluprednate	prophylaxis	0	0	23.83	1	0	18	132	13660	1618	difluprednate	prophylaxis	0	0	24.74	1	0	8	338	14214	1618	difluprednate	prophylaxis	-10.27	3.46573754250143e-05	171.13	0.9521425	-0.01	0	0.007283568	-0.88	0.1	1.413326e-17	8283708
1619	testosterone undecanoate	0.23	0.05	0.66	0.001834838	3	654	176508	8687174	1619	testosterone undecanoate	blood testosterone decreased	0	0	2.53	0.4079945	0	92	194	11861	1619	testosterone undecanoate	blood testosterone decreased	38.2	80.7	0	0	7.74	1	0	36	48	3321	1619	testosterone undecanoate	blood testosterone decreased	0	0	6.46	1	0	41	54	3584	1619	testosterone undecanoate	blood testosterone decreased	0	0	Inf	1	0	0	0	20	1619	testosterone undecanoate	blood testosterone decreased	-13.38	1.54575205354219e-06	617.75	0.9827145	0	0.01	0.69523	13.41	884.39	0.9879033	836998
1620	choline fenofibrate	1.65	1.41	1.93	2.771734e-09	166	4939	176345	8682889	1620	choline fenofibrate	blood cholesterol increased	1.06	0.77	1.41	0.705559	49	920	4588	90927	1620	choline fenofibrate	blood cholesterol increased	46.4	80	0.75	0.09	2.84	1	2	53	788	15598	1620	choline fenofibrate	blood cholesterol increased	1.6	0.31	5.12	0.4413972	3	36	333	6410	1620	choline fenofibrate	blood cholesterol increased	0	0	3.13	0.6324289	0	28	549	12151	1620	choline fenofibrate	blood cholesterol increased	-0.05	0.951229424500714	0.59	0.9267942	0	0	0.6400416	0.15	0.07	0.03859003	8195108
1621	sugammadex sodium	0	0	0.34	3.70734e-05	0	542	176511	8687286	1621	sugammadex sodium	neuromuscular blockade reversal	0	0	Inf	1	0	304	0	183	1621	sugammadex sodium	neuromuscular blockade reversal	NA	NA	0	0	Inf	1	0	0	0	0	1621	sugammadex sodium	neuromuscular blockade reversal	0	0	Inf	1	0	72	0	16	1621	sugammadex sodium	neuromuscular blockade reversal	0	0	Inf	1	0	66	0	29	1621	sugammadex sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1622	fospropofol disodium	0	0	74.55	1	0	4	176511	8687824	1622	fospropofol disodium	sedation	0	0	433.56	1	0	2	67	5490	1622	fospropofol disodium	sedation	33.8	72.3	0	0	Inf	1	0	0	7	526	1622	fospropofol disodium	sedation	0	0	Inf	1	0	0	2	542	1622	fospropofol disodium	sedation	0	0	Inf	1	0	0	7	439	1622	fospropofol disodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1623	bazedoxifene acetate	0.98	0.48	1.76	1	11	555	176500	8687273	1623	bazedoxifene acetate	hot flush	0.53	0.06	2	0.5878318	2	101	205	5512	1623	bazedoxifene acetate	hot flush	31.9	71.4	1.06	0.12	4.26	0.7148517	2	57	39	1175	1623	bazedoxifene acetate	hot flush	0	0	Inf	1	0	0	0	42	1623	bazedoxifene acetate	hot flush	0.98	0.11	3.91	1	2	60	45	1323	1623	bazedoxifene acetate	hot flush	-0.4	0.670320046035639	0.77	0.6047198	-0.05	0.01	0.0001707171	-13.59	589.13	0.9815965	814728
1624	bendamustine	0.19	0.14	0.26	3.179189e-46	41	10463	176470	8677365	1624	bendamustine	chronic lymphocytic leukaemia	0.14	0.06	0.26	2.082552e-16	9	2773	441	18708	1624	bendamustine	chronic lymphocytic leukaemia	50.1	84.5	0.05	0.01	0.19	1.33989e-12	2	931	253	6254	1624	bendamustine	chronic lymphocytic leukaemia	0	0	0.17	3.099442e-09	0	701	144	4567	1624	bendamustine	chronic lymphocytic leukaemia	0.13	0.02	0.48	0.0001662441	2	289	137	2581	1624	bendamustine	chronic lymphocytic leukaemia	-2.95	0.0523397059484324	0.71	3.254315e-05	-0.02	0	0.0001760747	-0.56	0.12	3.595879e-06	884218
1625	dalfampridine	0.67	0.61	0.74	1.447299e-19	461	33773	176050	8654055	1625	dalfampridine	multiple sclerosis	1.05	0.92	1.18	0.4652395	273	15532	6990	415907	1625	dalfampridine	multiple sclerosis	29	68.7	0.89	0.71	1.1	0.3182497	92	5612	972	52720	1625	dalfampridine	multiple sclerosis	1.18	0.74	1.8	0.423521	25	1454	184	12621	1625	dalfampridine	multiple sclerosis	0.93	0.73	1.17	0.5777781	85	4841	892	47249	1625	dalfampridine	multiple sclerosis	-0.06	0.941764533584249	0.1	0.5734099	0.01	0	0.02624001	-0.23	0.08	0.00259493	8673518
1626	dienogest	0.1	0	0.56	0.001012814	1	489	176510	8687339	1626	dienogest	contraception	0	0	2.54	0.4109477	0	162	1406	155067	1626	dienogest	contraception	18.7	45.4	0	0	29.36	1	0	19	201	27314	1626	dienogest	contraception	0	0	Inf	1	0	0	1	21	1626	dienogest	contraception	0	0	22.86	1	0	24	224	30596	1626	dienogest	contraception	-10.82	1.99955661797474e-05	294.56	0.9707044	0.04	0.01	8.933653e-08	1.89	1.04	0.06920524	8308668
1627	lacosamide	0.29	0.22	0.37	4.913138e-31	56	9583	176455	8678245	1627	lacosamide	epilepsy	0.86	0.51	1.39	0.6481907	18	2712	330	43006	1627	lacosamide	epilepsy	19.6	70.4	1.6	0.69	3.29	0.1922764	9	461	55	4506	1627	lacosamide	epilepsy	0.51	0.01	3.16	1	1	281	23	3288	1627	lacosamide	epilepsy	2.15	0.86	4.7	0.06296854	8	357	40	3835	1627	lacosamide	epilepsy	0.45	1.56831218549017	0.36	0.2136639	0.02	0.01	0.0001249201	-0.54	0.25	0.03218058	878338
1628	milnacipran	1.51	1.28	1.76	1.330404e-06	161	5255	176350	8682573	1628	milnacipran	fibromyalgia	0.81	0.63	1.03	0.0934723	74	2201	1279	30979	1628	milnacipran	fibromyalgia	35.9	73	1.93	1.16	3.07	0.008604705	21	233	334	7146	1628	milnacipran	fibromyalgia	3.13	0.33	14.69	0.1618143	2	13	34	693	1628	milnacipran	fibromyalgia	1.8	1.07	2.88	0.02130377	20	249	343	7686	1628	milnacipran	fibromyalgia	0.64	1.89648087930495	0.23	0.004830104	0.01	0	0.04625437	0.13	0.18	0.458959	890408
1629	paliperidone palmitate	0.12	0.07	0.17	8.864599e-61	25	10686	176486	8677142	1629	paliperidone palmitate	schizophrenia	0.99	0.5	1.76	1	12	3297	212	57518	1629	paliperidone palmitate	schizophrenia	19	66	0	0	3.13	0.6286721	0	579	16	6978	1629	paliperidone palmitate	schizophrenia	1.03	0.02	7.13	1	1	440	11	4992	1629	paliperidone palmitate	schizophrenia	1.51	0.03	11.36	0.5113086	1	262	8	3172	1629	paliperidone palmitate	schizophrenia	0.32	1.37712776433596	0.75	0.673551	0.01	0.01	0.3145507	-0.12	0.44	0.78	888878
1630	artemether	0	0	0.94	0.0369166	0	196	176511	8687632	1630	artemether	malaria	0	0	1.96	0.2300303	0	110	12	589	1630	artemether	malaria	36	36	0	0	Inf	1	0	0	0	0	1630	artemether	malaria	0	0	Inf	1	0	12	0	34	1630	artemether	malaria	0	0	104.83	1	0	13	1	34	1630	artemether	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1631	lumefantrine	0	0	1.14	0.082498	0	161	176511	8687667	1631	lumefantrine	malaria	0	0	2.77	0.3783908	0	82	12	617	1631	lumefantrine	malaria	36	36	0	0	Inf	1	0	0	0	0	1631	lumefantrine	malaria	0	0	Inf	1	0	10	0	36	1631	lumefantrine	malaria	0	0	104.83	1	0	13	1	34	1631	lumefantrine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1632	alogliptin benzoate	0.59	0.34	0.95	0.0287185	17	1410	176494	8686418	1632	alogliptin benzoate	diabetes mellitus	0.34	0.04	1.23	0.1406719	2	516	2777	241930	1632	alogliptin benzoate	diabetes mellitus	39.7	79.6	0.38	0.01	2.13	0.5287237	1	211	632	50322	1632	alogliptin benzoate	diabetes mellitus	0.81	0.02	4.63	1	1	161	226	29496	1632	alogliptin benzoate	diabetes mellitus	0	0	2.18	0.4210414	0	101	478	27904	1632	alogliptin benzoate	diabetes mellitus	-1.07	0.343008517418707	1	0.2830573	-0.01	0	0.0003539787	-0.8	0.08	3.764838e-23	8583678
1633	tolvaptan	0.25	0.15	0.4	1.100647e-13	18	3528	176493	8684300	1633	tolvaptan	cardiac failure	0.28	0.03	1.04	0.07130764	2	633	154	13792	1633	tolvaptan	cardiac failure	51.7	90	0	0	3.35	0.6278891	0	112	33	3120	1633	tolvaptan	cardiac failure	0	0	5.24	1	0	78	22	2188	1633	tolvaptan	cardiac failure	0	0	5.29	1	0	62	18	1403	1633	tolvaptan	cardiac failure	-14.09	7.5996002783739e-07	550.11	0.9795674	0.01	0.01	0.4625861	-0.23	0.32	0.4765887	837718
1634	dexlansoprazole	2.16	1.92	2.41	8.965969e-33	315	7199	176196	8680629	1634	dexlansoprazole	gastrooesophageal reflux disease	1.64	1.34	1.99	2.441314e-06	113	1834	2830	75219	1634	dexlansoprazole	gastrooesophageal reflux disease	33	80	1.84	1.29	2.55	0.000574191	41	645	623	18019	1634	dexlansoprazole	gastrooesophageal reflux disease	1.74	0.73	3.56	0.1505584	8	173	209	7845	1634	dexlansoprazole	gastrooesophageal reflux disease	1.76	1.21	2.49	0.002627708	37	579	496	13657	1634	dexlansoprazole	gastrooesophageal reflux disease	0.54	1.71600686218486	0.16	0.0006014718	-0.01	0	0.002410114	-0.31	0.08	0.0001555481	8230048
1635	bepotastine besilate	0.85	0.31	1.87	0.8495045	6	347	176505	8687481	1635	bepotastine besilate	rheumatoid arthritis	0	0	2.65	0.395151	0	20	32887	430880	1635	bepotastine besilate	rheumatoid arthritis	36	77	0	0	8.48	1	0	6	10577	105557	1635	bepotastine besilate	rheumatoid arthritis	0	0	Inf	1	0	0	2353	23218	1635	bepotastine besilate	rheumatoid arthritis	0	0	8.89	1	0	6	9506	99463	1635	bepotastine besilate	rheumatoid arthritis	-8.22	0.000269215064905658	48.77	0.8662079	0	0	0.5953158	0.06	0.02	0.01661935	81345468
1636	iobenguane i-123	2.14	0.05	13.18	0.3828989	1	23	176510	8687805	1636	iobenguane i-123	diagnostic procedure	0	0	23.38	1	0	23	34	4348	1636	iobenguane i-123	diagnostic procedure	19.8	80.8	0	0	398	1	0	5	6	1808	1636	iobenguane i-123	diagnostic procedure	0	0	615.81	1	0	3	4	833	1636	iobenguane i-123	diagnostic procedure	0	0	434.47	1	0	5	4	1167	1636	iobenguane i-123	diagnostic procedure	-12.16	5.2357523949781e-06	1394.6	0.9930451	-0.01	0.02	0.7631058	0.36	0.71	0.6167926	820168
1637	eltrombopag olamine	0.84	0.67	1.02	0.08731079	95	5599	176416	8682229	1637	eltrombopag olamine	idiopathic thrombocytopenic purpura	0.52	0.33	0.77	0.0006978291	26	1832	301	10952	1637	eltrombopag olamine	idiopathic thrombocytopenic purpura	NA	NA	0	0	Inf	1	0	0	0	0	1637	eltrombopag olamine	idiopathic thrombocytopenic purpura	0	0	Inf	1	0	0	0	0	1637	eltrombopag olamine	idiopathic thrombocytopenic purpura	0	0	Inf	1	0	0	0	0	1637	eltrombopag olamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1638	tapentadol	0.84	0.66	1.04	0.1150919	83	4889	176428	8682939	1638	tapentadol	pain	0.55	0.38	0.78	0.0003881948	32	1433	7593	187895	1638	tapentadol	pain	29.6	79.6	0.57	0.27	1.07	0.08078116	10	354	1701	34376	1638	tapentadol	pain	0.49	0.06	1.84	0.4434269	2	121	503	15055	1638	tapentadol	pain	0.56	0.24	1.13	0.125615	8	265	1387	25787	1638	tapentadol	pain	-0.62	0.537944437594674	0.32	0.05203167	0	0	0.0005181125	-0.47	0.05	5.59427e-19	8431288
1639	purified water	0	0	24.94	1	0	9	176511	8687819	1639	purified water	asthma	0	0	232.95	1	0	2	2313	101103	1639	purified water	asthma	22.1	77.5	0	0	Inf	1	0	0	546	16684	1639	purified water	asthma	0	0	Inf	1	0	0	163	6242	1639	purified water	asthma	0	0	Inf	1	0	0	447	14573	1639	purified water	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1640	prasugrel	0.58	0.48	0.71	8.279833e-09	100	8415	176411	8679413	1640	prasugrel	stent placement	0.7	0.45	1.05	0.09362628	29	2036	136	6668	1640	prasugrel	stent placement	47	84	1.43	0.66	2.92	0.3550385	13	588	25	1612	1640	prasugrel	stent placement	1.41	0.55	3.35	0.383853	9	389	18	1100	1640	prasugrel	stent placement	0.58	0.14	1.78	0.4690125	4	261	18	678	1640	prasugrel	stent placement	0.02	1.02020134002676	0.33	0.9622803	0.01	0.01	0.562309	-0.25	0.29	0.397875	824778
1641	besifloxacin	0.1	0	0.53	0.0007251796	1	516	176510	8687312	1641	besifloxacin	postoperative care	0.33	0.01	1.98	0.3638183	1	158	48	2531	1641	besifloxacin	postoperative care	35	76	0	0	9.41	1	0	23	9	400	1641	besifloxacin	postoperative care	0	0	13.51	1	0	16	6	234	1641	besifloxacin	postoperative care	0	0	21.94	1	0	20	5	379	1641	besifloxacin	postoperative care	-14.57	4.70250643662309e-07	1079.87	0.9892362	-0.01	0.01	0.6568185	0.63	0.62	0.3026189	86608
1642	plerixafor	0.38	0.14	0.84	0.009806679	6	768	176505	8687060	1642	plerixafor	acute myeloid leukaemia	3	0.79	8.06	0.050347	4	185	99	13752	1642	plerixafor	acute myeloid leukaemia	49.3	84.8	0	0	52.08	1	0	9	18	1711	1642	plerixafor	acute myeloid leukaemia	0	0	70.27	1	0	10	10	1357	1642	plerixafor	acute myeloid leukaemia	0	0	290.05	1	0	3	10	1115	1642	plerixafor	acute myeloid leukaemia	-12.45	3.91772276602433e-06	1092.03	0.9909011	0.04	0.02	0.02009881	-0.28	0.45	0.5341976	825058
1643	benzoyl peroxide	1.57	1.23	1.96	0.0002601443	78	2449	176433	8685379	1643	benzoyl peroxide	acne	0.61	0.44	0.82	0.000684578	46	1309	1815	31610	1643	benzoyl peroxide	acne	14	47.8	0	0	0.31	2.058289e-05	0	300	111	2721	1643	benzoyl peroxide	acne	0	0	0.79	0.0181227	0	93	54	1012	1643	benzoyl peroxide	acne	0.11	0	0.62	0.003707914	1	294	70	2193	1643	benzoyl peroxide	acne	-2.68	0.0685631541542779	1.01	0.007767714	0	0.01	0.5270965	0.48	0.19	0.01175535	837178
1644	liraglutide recombinant	0.35	0.3	0.4	9.118135e-72	198	28090	176313	8659738	1644	liraglutide recombinant	type 2 diabetes mellitus	0.5	0.39	0.63	2.084164e-10	73	14927	1241	126079	1644	liraglutide recombinant	type 2 diabetes mellitus	44	80.1	0.73	0.46	1.1	0.136355	24	3179	314	30180	1644	liraglutide recombinant	type 2 diabetes mellitus	0.78	0.37	1.48	0.5543747	10	1434	147	16430	1644	liraglutide recombinant	type 2 diabetes mellitus	0.78	0.45	1.29	0.4208615	17	2063	204	19344	1644	liraglutide recombinant	type 2 diabetes mellitus	-0.25	0.778800783071405	0.2	0.2063535	0	0	0.4558132	-0.16	0.1	0.1195844	8396498
1645	ezogabine	0.13	0	0.73	0.008669077	1	377	176510	8687451	1645	ezogabine	epilepsy	0	0	4.41	1	0	112	348	45606	1645	ezogabine	epilepsy	19.6	70.4	0	0	22.11	1	0	15	64	4952	1645	ezogabine	epilepsy	0	0	108.88	1	0	7	24	3562	1645	ezogabine	epilepsy	0	0	45.46	1	0	9	48	4183	1645	ezogabine	epilepsy	-11.83	7.28276470994245e-06	595.82	0.9841595	0.02	0.01	0.0001233556	-0.54	0.25	0.0306107	878338
1646	saxagliptin	0.73	0.61	0.87	0.0003076325	128	8598	176383	8679230	1646	saxagliptin	type 2 diabetes mellitus	1.2	0.82	1.7	0.286732	33	2954	1281	138052	1646	saxagliptin	type 2 diabetes mellitus	44	80.1	1.7	0.84	3.11	0.1072854	11	646	327	32713	1646	saxagliptin	type 2 diabetes mellitus	1.67	0.53	4.02	0.2361154	5	345	152	17519	1646	saxagliptin	type 2 diabetes mellitus	1.71	0.68	3.62	0.2029625	7	401	214	21006	1646	saxagliptin	type 2 diabetes mellitus	0.53	1.69893230861855	0.3	0.07277303	0	0	0.4789855	-0.16	0.1	0.1271431	8396498
1647	pitavastatin calcium	1.08	0.89	1.31	0.3896702	108	4900	176403	8682928	1647	pitavastatin calcium	hypertension	0.42	0.22	0.73	0.0005848919	13	1121	8622	314752	1647	pitavastatin calcium	hypertension	43.8	83	0.35	0.07	1.03	0.0533035	3	288	1788	59552	1647	pitavastatin calcium	hypertension	0.29	0.01	1.65	0.2701086	1	177	605	31197	1647	pitavastatin calcium	hypertension	0.39	0.05	1.45	0.248594	2	144	1383	39163	1647	pitavastatin calcium	hypertension	-1.01	0.364218979571523	0.58	0.08161789	-0.01	0	1.544475e-17	-0.61	0.05	2.914285e-35	8726728
1648	potassium	1.66	1.6	1.71	1.95601e-179	3912	117235	172599	8570593	1648	potassium	hypertension	1.37	1.26	1.5	6.495497e-12	560	15172	8075	300701	1648	potassium	hypertension	43.8	83	1.16	0.95	1.42	0.1304048	107	3095	1684	56745	1648	potassium	hypertension	1.13	0.74	1.65	0.5354186	28	1293	578	30081	1648	potassium	hypertension	1.16	0.92	1.43	0.1988257	92	2280	1293	37027	1648	potassium	hypertension	0.15	1.16183424272828	0.1	0.1063208	-0.01	0	9.783618e-18	-0.61	0.05	4.727015e-35	8726728
1649	indacaterol maleate	2.39	0.76	5.76	0.06532218	5	103	176506	8687725	1649	indacaterol maleate	chronic obstructive pulmonary disease	7.08	0.82	28	0.03595644	2	30	776	82447	1649	indacaterol maleate	chronic obstructive pulmonary disease	49	82.5	16.1	1.74	72.99	0.008906045	2	12	207	20011	1649	indacaterol maleate	chronic obstructive pulmonary disease	0	0	59.27	1	0	10	75	9772	1649	indacaterol maleate	chronic obstructive pulmonary disease	57.52	4.77	512.72	0.001304015	2	3	157	13560	1649	indacaterol maleate	chronic obstructive pulmonary disease	2.93	18.7276304966729	0.77	0.0001292465	-0.02	0.01	7.387444e-05	-0.43	0.14	0.002315425	8235798
1650	romidepsin	0.44	0.16	0.97	0.03745161	6	664	176505	8687164	1650	romidepsin	peripheral t-cell lymphoma unspecified	2.21	0.18	19.48	0.329563	2	187	3	622	1650	romidepsin	peripheral t-cell lymphoma unspecified	NA	NA	0	0	Inf	1	0	0	0	0	1650	romidepsin	peripheral t-cell lymphoma unspecified	0	0	Inf	1	0	43	0	43	1650	romidepsin	peripheral t-cell lymphoma unspecified	0	0	Inf	1	0	29	0	36	1650	romidepsin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1651	capsaicin	1.53	1.02	2.21	0.02797044	29	933	176482	8686895	1651	capsaicin	pain	2.92	1.46	5.34	0.001601587	12	102	7613	189226	1651	capsaicin	pain	29.6	79.6	1.4	0.16	5.54	0.656	2	29	1709	34701	1651	capsaicin	pain	3.77	0.42	16.09	0.112872	2	16	503	15160	1651	capsaicin	pain	1.17	0.03	7.52	0.5881208	1	16	1394	26036	1651	capsaicin	pain	0.79	2.20339642625594	0.61	0.1936584	0	0	0.0006116433	-0.47	0.05	6.043223e-19	8431288
1652	gabapentin enacarbil	0.84	0.4	1.55	0.7681342	10	587	176501	8687241	1652	gabapentin enacarbil	restless legs syndrome	0.16	0	0.9	0.03402484	1	210	417	13911	1652	gabapentin enacarbil	restless legs syndrome	41.6	79.9	0	0	3.06	0.6336441	0	33	86	2177	1652	gabapentin enacarbil	restless legs syndrome	0	0	24.43	1	0	12	12	715	1652	gabapentin enacarbil	restless legs syndrome	0	0	2.81	0.6420957	0	32	83	1870	1652	gabapentin enacarbil	restless legs syndrome	-14.28	6.28455886451982e-07	590.7	0.9807104	-0.01	0.01	0.379482	-0.96	0.31	0.002087191	827248
1653	codeine	1.73	1.64	1.82	1.192555e-81	1491	42537	175020	8645291	1653	codeine	pain	1.43	1.27	1.62	2.505793e-08	290	5082	7335	184246	1653	codeine	pain	29.6	79.6	1.58	1.2	2.05	0.00100191	64	834	1647	33896	1653	codeine	pain	0.88	0.43	1.6	0.883343	11	375	494	14801	1653	codeine	pain	1.64	1.22	2.18	0.0008837219	56	646	1339	25406	1653	codeine	pain	0.37	1.44773461466332	0.13	0.004114524	0	0	0.0005249773	-0.47	0.05	7.077316e-19	8431288
1654	vandetanib	1.58	1.1	2.22	0.01004992	35	1087	176476	8686741	1654	vandetanib	thyroid cancer	1.49	0.91	2.36	0.09210408	25	458	101	2756	1654	vandetanib	thyroid cancer	38.1	78	0	0	4.45	1	0	23	33	800	1654	vandetanib	thyroid cancer	0	0	5.02	1	0	19	19	406	1654	vandetanib	thyroid cancer	1.74	0.04	12.33	0.461404	1	18	18	565	1654	vandetanib	thyroid cancer	-0.6	0.548811636094027	1.05	0.5647889	-0.02	0.01	0.1804271	0.31	0.33	0.3459176	810468
1655	rivaroxaban	0.42	0.39	0.46	5.719317e-165	769	88704	175742	8599124	1655	rivaroxaban	atrial fibrillation	0.41	0.35	0.47	5.280542e-40	217	34380	1181	76439	1655	rivaroxaban	atrial fibrillation	52	88	0.45	0.35	0.58	1.624328e-10	98	19804	169	15339	1655	rivaroxaban	atrial fibrillation	0.43	0.3	0.62	1.657431e-06	50	12465	88	9526	1655	rivaroxaban	atrial fibrillation	0.44	0.31	0.61	3.568536e-07	58	10057	103	7809	1655	rivaroxaban	atrial fibrillation	-0.85	0.427414931948727	0.12	2.485674e-12	-0.01	0	0.02527821	-0.38	0.12	0.001138928	8401568
1656	spinosad	0	0	13.72	1	0	15	176511	8687813	1656	spinosad	lice infestation	0	0	2100.74	1	0	13	1	723	1656	spinosad	lice infestation	6	6	0	0	Inf	1	0	0	0	0	1656	spinosad	lice infestation	0	0	Inf	1	0	0	1	23	1656	spinosad	lice infestation	0	0	Inf	1	0	1	0	103	1656	spinosad	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1657	eslicarbazepine acetate	0.49	0.13	1.27	0.2078209	4	400	176507	8687428	1657	eslicarbazepine acetate	partial seizures	0	0	4.67	1	0	98	30	3432	1657	eslicarbazepine acetate	partial seizures	13	65.8	0	0	5.26	1	0	27	15	478	1657	eslicarbazepine acetate	partial seizures	0	0	15.58	1	0	14	8	336	1657	eslicarbazepine acetate	partial seizures	0	0	10.68	1	0	21	9	412	1657	eslicarbazepine acetate	partial seizures	-14.85	3.55407790889063e-07	1091.2	0.9891431	0.02	0.01	0.066446	0.14	0.49	0.7793344	88008
1658	fenofibric acid	2.6	1.57	4.08	0.0001874002	20	378	176491	8687450	1658	fenofibric acid	hypertension	1.03	0.12	3.86	0.7213663	2	71	8633	315802	1658	fenofibric acid	hypertension	43.8	83	3.71	0.42	15.54	0.1136653	2	18	1789	59822	1658	fenofibric acid	hypertension	4.32	0.1	29.29	0.2202271	1	12	605	31362	1658	fenofibric acid	hypertension	4.06	0.09	31.61	0.2419875	1	7	1384	39300	1658	fenofibric acid	hypertension	1.38	3.97490162749475	0.75	0.06573198	-0.01	0	1.400241e-17	-0.61	0.05	1.847584e-35	8726728
1659	dronedarone	0.63	0.52	0.76	1.383114e-07	113	8853	176398	8678975	1659	dronedarone	atrial fibrillation	1	0.77	1.28	1	69	5467	1329	105352	1659	dronedarone	atrial fibrillation	52	88	1.28	0.58	2.49	0.4401089	9	929	258	34214	1659	dronedarone	atrial fibrillation	2.02	0.72	4.55	0.1317796	6	484	132	21507	1659	dronedarone	atrial fibrillation	0.64	0.13	1.93	0.6336373	3	512	158	17354	1659	dronedarone	atrial fibrillation	0.16	1.17351087099181	0.34	0.6291296	-0.01	0	0.09249686	-0.38	0.12	0.001275269	8401568
