results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg
2133	lenvatinib mesylate	0.22	0.06	0.56	0.000122777	4	905	177545	8685885	2133	lenvatinib mesylate	thyroid cancer	0.39	0.05	1.53	0.2205941	2	433	34	2871	2133	lenvatinib mesylate	thyroid cancer	37.5	77.9	0.44	0.01	3.96	0.6716912	1	265	5	582	2133	lenvatinib mesylate	thyroid cancer	0	0	83.7	1	0	141	1	302	2133	lenvatinib mesylate	thyroid cancer	0.34	0.01	2.83	0.4360055	1	196	6	399	2133	lenvatinib mesylate	thyroid cancer	-1.03	0.357006960569147	1.09	0.3453367	-0.03	0.02	0.2351052	-1.69	1.07	0.1156229	810468
2134	sorafenib	0.36	0.27	0.46	1.427409e-20	59	8016	177490	8678774	2134	sorafenib	hepatic neoplasm malignant	4.48	1.29	16.18	0.008457007	7	1800	6	6921	2134	sorafenib	hepatic neoplasm malignant	NA	NA	0	0	Inf	1	0	0	0	0	2134	sorafenib	hepatic neoplasm malignant	0	0	Inf	1	0	0	0	0	2134	sorafenib	hepatic neoplasm malignant	0	0	Inf	1	0	0	0	0	2134	sorafenib	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2135	palbociclib	0.53	0.42	0.64	8.371234e-12	94	8735	177455	8678055	2135	palbociclib	breast cancer	0.35	0.21	0.54	8.064056e-08	19	2469	1427	64313	2135	palbociclib	breast cancer	40	78	0.61	0.33	1.06	0.07998111	15	1815	112	8332	2135	palbociclib	breast cancer	0	0	Inf	1	0	27	0	89	2135	palbociclib	breast cancer	0.57	0.32	0.96	0.03687451	16	2118	128	9658	2135	palbociclib	breast cancer	-0.56	0.571209063848815	0.27	0.03573169	0	0.01	0.973185	-13.13	366.26	0.9714002	8120368
2136	safinamide mesylate	0	0	11.12	1	0	18	177549	8686772	2136	safinamide mesylate	parkinson s disease	0	0	7.29	1	0	18	872	27906	2136	safinamide mesylate	parkinson s disease	50.1	85.7	0	0	14.45	1	0	12	163	6486	2136	safinamide mesylate	parkinson s disease	0	0	19.05	1	0	10	98	4122	2136	safinamide mesylate	parkinson s disease	0	0	188.74	1	0	2	85	2995	2136	safinamide mesylate	parkinson s disease	-11.87	6.99720342114394e-06	419.19	0.9774172	-0.03	0.01	3.437164e-06	-0.2	0.15	0.1849033	873128
2137	pimavanserin tartrate	1.13	0.76	1.62	0.4919206	30	1298	177519	8685492	2137	pimavanserin tartrate	parkinson s disease psychosis	Inf	0.18	Inf	1	22	681	0	24	2137	pimavanserin tartrate	parkinson s disease psychosis	63	83.9	Inf	0.15	Inf	1	18	339	0	13	2137	pimavanserin tartrate	parkinson s disease psychosis	Inf	0.1	Inf	1	15	295	0	10	2137	pimavanserin tartrate	parkinson s disease psychosis	Inf	0.02	Inf	1	5	146	0	5	2137	pimavanserin tartrate	parkinson s disease psychosis	14.38	1758549.71192173	1018.38	0.9887353	0.02	0.03	0.4730086	0.44	0.53	0.4088321	84768
2138	isavuconazonium	0	0	0.57	0.003904242	0	321	177549	8686469	2138	isavuconazonium	aspergillus infection	0	0	23.45	1	0	59	4	897	2138	isavuconazonium	aspergillus infection	NA	NA	0	0	Inf	1	0	0	0	0	2138	isavuconazonium	aspergillus infection	0	0	Inf	1	0	15	0	287	2138	isavuconazonium	aspergillus infection	0	0	Inf	1	0	14	0	176	2138	isavuconazonium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2140	aripiprazole lauroxil	1.4	0.6	2.8	0.2926987	8	279	177541	8686511	2140	aripiprazole lauroxil	schizophrenia	2.07	0.88	4.2	0.06483806	8	152	1507	59372	2140	aripiprazole lauroxil	schizophrenia	20.1	64.1	2.04	0.85	4.23	0.06911486	8	95	286	6919	2140	aripiprazole lauroxil	schizophrenia	0.51	0.01	3.02	1	1	56	181	5206	2140	aripiprazole lauroxil	schizophrenia	2.51	0.95	5.6	0.03126727	7	64	141	3231	2140	aripiprazole lauroxil	schizophrenia	0.45	1.56831218549017	0.37	0.2204645	-0.02	0	6.139406e-06	-0.3	0.11	0.007310765	888878
2141	tenofovir alafenamide fumarate	0.59	0.16	1.53	0.4306252	4	331	177545	8686459	2141	tenofovir alafenamide fumarate	hiv infection	2.53	0.51	7.59	0.1207818	3	139	497	58252	2141	tenofovir alafenamide fumarate	hiv infection	25	64	1.42	0.17	5.4	0.6542951	2	90	118	7551	2141	tenofovir alafenamide fumarate	hiv infection	1.43	0.17	5.47	0.653369	2	84	94	5644	2141	tenofovir alafenamide fumarate	hiv infection	3.36	0.08	21.57	0.2690513	1	26	39	3413	2141	tenofovir alafenamide fumarate	hiv infection	0.58	1.78603843075007	0.59	0.3276019	0	0.01	0.7816013	0.37	0.2	0.05649225	893038
2142	sacubitril	0.18	0.12	0.26	8.785299e-35	28	7501	177521	8679289	2142	sacubitril	cardiac failure	0.88	0.37	1.84	0.8594859	8	1683	69	12821	2142	sacubitril	cardiac failure	49.9	87.2	1.16	0.12	5.63	0.6932637	2	501	9	2618	2142	sacubitril	cardiac failure	1.6	0.16	8.96	0.6334952	2	394	6	1886	2142	sacubitril	cardiac failure	1.8	0.04	18.34	0.4788759	1	180	4	1298	2142	sacubitril	cardiac failure	0.48	1.61607440219289	0.66	0.464242	-0.01	0.02	0.406146	0	0.57	0.9974211	837718
2143	fish oil	1.47	1.4	1.55	8.506833e-47	1605	53467	175944	8633323	2143	fish oil	hypertension	1.22	1.02	1.45	0.02414891	137	5182	6758	312431	2143	fish oil	hypertension	38	82.9	1.38	0.91	2	0.09680904	29	1349	952	61060	2143	fish oil	hypertension	1.45	0.68	2.71	0.2450892	10	647	331	30992	2143	fish oil	hypertension	1.36	0.84	2.09	0.1639312	22	854	740	39076	2143	fish oil	hypertension	0.39	1.47698079388264	0.18	0.03244998	-0.02	0	4.299823e-37	-0.59	0.07	1.764116e-19	8726728
2144	medium chain triglycerides	0	0	74.11	1	0	4	177549	8686786	2144	medium chain triglycerides	haemostasis	0	0	16384	1	0	1	1	636	2144	medium chain triglycerides	haemostasis	NA	NA	0	0	Inf	1	0	0	0	0	2144	medium chain triglycerides	haemostasis	0	0	Inf	1	0	0	0	93	2144	medium chain triglycerides	haemostasis	0	0	Inf	1	0	1	0	62	2144	medium chain triglycerides	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2147	selexipag	0.7	0.43	1.08	0.1145524	21	1458	177528	8685332	2147	selexipag	pulmonary arterial hypertension	2.3	1.13	4.17	0.01112143	11	875	471	86028	2147	selexipag	pulmonary arterial hypertension	28	80	1.58	0.77	2.89	0.1753047	11	761	259	28283	2147	selexipag	pulmonary arterial hypertension	0.77	0.02	4.54	1	1	205	54	8553	2147	selexipag	pulmonary arterial hypertension	1.65	0.78	3.1	0.1456314	10	651	239	25635	2147	selexipag	pulmonary arterial hypertension	0.4	1.49182469764127	0.31	0.1919916	0	0	0.1398623	-0.41	0.15	0.005833933	8353488
2148	trabectedin	0.12	0.01	0.43	1.660499e-05	2	821	177547	8685969	2148	trabectedin	ovarian cancer	0.73	0.09	2.74	1	2	244	113	10109	2148	trabectedin	ovarian cancer	45.7	74.2	0	0	2.62	0.3976305	0	79	32	1653	2148	trabectedin	ovarian cancer	0	0	Inf	1	0	0	0	3	2148	trabectedin	ovarian cancer	0	0	2.43	0.4019215	0	95	36	2098	2148	trabectedin	ovarian cancer	-14.51	4.99329319477119e-07	668.77	0.9826914	0.01	0.01	0.5806154	-14.5	3765.82	0.9969287	822328
2149	tipiracil	0.11	0.02	0.32	1.304891e-08	3	1331	177546	8685459	2149	tipiracil	colon cancer	0	0	1.09	0.08067551	0	673	74	14298	2149	tipiracil	colon cancer	44.6	81.9	0	0	1.21	0.104427	0	406	23	2799	2149	tipiracil	colon cancer	0	0	2.45	0.3833778	0	263	12	1777	2149	tipiracil	colon cancer	0	0	2.08	0.2411538	0	201	15	1485	2149	tipiracil	colon cancer	-15.78	1.40227462590254e-07	820.31	0.9846526	0.01	0.01	0.4674161	-0.41	0.39	0.2963599	837538
2150	dabigatran etexilate	0.06	0	0.31	7.919609e-07	1	884	177548	8685906	2150	dabigatran etexilate	atrial fibrillation	0	0	2.1	0.4287138	0	244	808	111165	2150	dabigatran etexilate	atrial fibrillation	49	86.6	0	0	31.41	1	0	33	132	34593	2150	dabigatran etexilate	atrial fibrillation	0	0	98.28	1	0	17	56	22056	2150	dabigatran etexilate	atrial fibrillation	0	0	30.84	1	0	25	94	17908	2150	dabigatran etexilate	atrial fibrillation	-10.98	1.70390975269345e-05	368.31	0.976213	-0.01	0	0.002894014	-0.76	0.17	7.647071e-06	8401568
2151	lesinurad	0	0	28.67	1	0	8	177549	8686782	2151	lesinurad	gout	0	0	41.5	1	0	7	249	14821	2151	lesinurad	gout	41	78.7	0	0	391.76	1	0	2	46	3324	2151	lesinurad	gout	0	0	140.54	1	0	4	34	3077	2151	lesinurad	gout	0	0	Inf	1	0	0	17	1406	2151	lesinurad	gout	-11.34	1.18877749621577e-05	726.32	0.9875413	-0.01	0.01	0.05813871	-0.16	0.3	0.6066785	845388
2152	midostaurin	0	0	2.5	0.4091172	0	74	177549	8686716	2152	midostaurin	acute myeloid leukaemia	0	0	38.95	1	0	47	31	13962	2152	midostaurin	acute myeloid leukaemia	47	65.9	0	0	Inf	1	0	3	0	817	2152	midostaurin	acute myeloid leukaemia	0	0	5425.54	1	0	9	1	1367	2152	midostaurin	acute myeloid leukaemia	0	0	1083.51	1	0	6	2	1120	2152	midostaurin	acute myeloid leukaemia	-11.76	7.81082473356277e-06	1664.1	0.9943607	0	0.03	0.90272	-0.88	1.23	0.4715636	825058
2153	obeticholic acid	0	0	0.91	0.03782437	0	200	177549	8686590	2153	obeticholic acid	biliary cirrhosis primary	0	0	10.85	1	0	162	2	328	2153	obeticholic acid	biliary cirrhosis primary	NA	NA	0	0	Inf	1	0	0	0	0	2153	obeticholic acid	biliary cirrhosis primary	0	0	Inf	1	0	6	0	22	2153	obeticholic acid	biliary cirrhosis primary	0	0	Inf	1	0	43	0	68	2153	obeticholic acid	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2154	barium	0.56	0.18	1.31	0.2342101	5	439	177544	8686351	2154	barium	computerised tomogram abdomen	1.2	0.03	7.52	0.5751079	1	64	28	2156	2154	barium	computerised tomogram abdomen	53	53	0	0	Inf	1	0	0	0	0	2154	barium	computerised tomogram abdomen	0	0	Inf	1	0	0	0	52	2154	barium	computerised tomogram abdomen	0	0	Inf	1	0	0	2	102	2154	barium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2157	osimertinib mesylate	0.07	0	0.38	2.091306e-05	1	713	177548	8686077	2157	osimertinib mesylate	non-small cell lung cancer	0	0	2.54	0.4101477	0	287	173	33640	2157	osimertinib mesylate	non-small cell lung cancer	43.2	79.8	0	0	4.25	1	0	187	26	5171	2157	osimertinib mesylate	non-small cell lung cancer	0	0	12.35	1	0	76	15	3297	2157	osimertinib mesylate	non-small cell lung cancer	0	0	4.82	1	0	157	15	2683	2157	osimertinib mesylate	non-small cell lung cancer	-14.26	6.41151537506014e-07	703.48	0.9838306	-0.01	0.01	0.3890119	-0.19	0.37	0.6087726	862438
2158	lifitegrast	0.17	0.02	0.62	0.001458215	2	569	177547	8686221	2158	lifitegrast	dry eye	0.63	0.07	2.34	0.7726349	2	361	105	11874	2158	lifitegrast	dry eye	42.4	82.3	1	0.12	3.99	1	2	190	32	3055	2158	lifitegrast	dry eye	0	0	677.76	1	0	39	1	684	2158	lifitegrast	dry eye	0.99	0.11	3.92	1	2	179	35	3114	2158	lifitegrast	dry eye	-0.03	0.970445533548508	0.73	0.9701528	-0.02	0.01	0.01084608	-2.15	1.02	0.03415119	840548
2160	defibrotide sodium	0	0	2.86	0.6433714	0	65	177549	8686725	2160	defibrotide sodium	venoocclusive disease	0	0	Inf	1	0	23	0	79	2160	defibrotide sodium	venoocclusive disease	NA	NA	0	0	Inf	1	0	0	0	0	2160	defibrotide sodium	venoocclusive disease	0	0	Inf	1	0	8	0	20	2160	defibrotide sodium	venoocclusive disease	0	0	Inf	1	0	6	0	15	2160	defibrotide sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2161	uridine triacetate	0	0	9.91	1	0	20	177549	8686770	2161	uridine triacetate	pancreatic carcinoma metastatic	0	0	537.07	1	0	6	6	3011	2161	uridine triacetate	pancreatic carcinoma metastatic	77.6	77.6	0	0	Inf	1	0	0	0	0	2161	uridine triacetate	pancreatic carcinoma metastatic	0	0	10877.09	1	0	2	1	671	2161	uridine triacetate	pancreatic carcinoma metastatic	0	0	Inf	1	0	2	0	463	2161	uridine triacetate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2162	tenofovir disoproxil	0.09	0.05	0.14	8.062904e-53	15	8379	177534	8678411	2162	tenofovir disoproxil	hiv infection	0.19	0.08	0.36	4.514726e-11	9	5246	491	53145	2162	tenofovir disoproxil	hiv infection	25	64	0.05	0	0.29	4.160909e-07	1	1098	119	6543	2162	tenofovir disoproxil	hiv infection	0.23	0.05	0.68	0.002640905	3	715	93	5013	2162	tenofovir disoproxil	hiv infection	0	0	0.51	0.001662496	0	546	40	2893	2162	tenofovir disoproxil	hiv infection	-1.94	0.143703949777703	0.58	0.0009319695	0	0.01	0.7902872	0.35	0.2	0.07753103	893038
2163	elbasvir	0.52	0.21	1.07	0.09481668	7	661	177542	8686129	2163	elbasvir	hepatitis c	0.29	0.06	0.84	0.01612109	3	384	2528	92382	2163	elbasvir	hepatitis c	32.8	65	0.37	0.04	1.36	0.1818069	2	166	555	17003	2163	elbasvir	hepatitis c	0.29	0.01	1.67	0.2670518	1	130	320	12161	2163	elbasvir	hepatitis c	0.36	0.01	2.07	0.5274788	1	88	305	9659	2163	elbasvir	hepatitis c	-1.08	0.339595525644939	0.71	0.1308485	-0.02	0	1.525345e-11	-0.17	0.08	0.03478996	8226658
2164	grazoprevir	0.52	0.21	1.07	0.09481668	7	661	177542	8686129	2164	grazoprevir	hepatitis c	0.29	0.06	0.84	0.01612109	3	384	2528	92382	2164	grazoprevir	hepatitis c	32.8	65	0.37	0.04	1.36	0.1818069	2	166	555	17003	2164	grazoprevir	hepatitis c	0.29	0.01	1.67	0.2670518	1	130	320	12161	2164	grazoprevir	hepatitis c	0.36	0.01	2.07	0.5274788	1	88	305	9659	2164	grazoprevir	hepatitis c	-1.08	0.339595525644939	0.71	0.1308485	-0.02	0	1.525345e-11	-0.17	0.08	0.03478996	8226658
2165	ephedrine	5.4	4.59	6.33	1.239723e-64	172	1559	177377	8685231	2165	ephedrine	anaesthesia	1.26	0.15	4.83	0.674991	2	176	58	6428	2165	ephedrine	anaesthesia	23	71.2	0	0	26.57	1	0	12	9	557	2165	ephedrine	anaesthesia	0	0	791.76	1	0	18	1	369	2165	ephedrine	anaesthesia	0	0	24.67	1	0	10	10	475	2165	ephedrine	anaesthesia	-13.78	1.03614858769009e-06	1171.9	0.9906187	0	0.01	0.9074304	-2.06	1.05	0.05075173	88838
2166	etelcalcetide	0	0	1852.91	1	0	1	177549	8686789	2166	etelcalcetide	anaemia	0	0	1577.65	1	0	1	468	19409	2166	etelcalcetide	anaemia	22.2	83.9	0	0	2656.09	1	0	1	57	4049	2166	etelcalcetide	anaemia	0	0	Inf	1	0	0	6	1866	2166	etelcalcetide	anaemia	0	0	1755.74	1	0	1	59	2730	2166	etelcalcetide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2167	velpatasvir	0.86	0.37	1.7	0.8676712	8	457	177541	8686333	2167	velpatasvir	chronic hepatitis c	1.41	0.45	3.38	0.412593	5	212	429	25709	2167	velpatasvir	chronic hepatitis c	32.7	72.1	1.1	0.22	3.33	0.7551883	3	184	155	10462	2167	velpatasvir	chronic hepatitis c	0	0	2.31	0.4121099	0	117	94	6649	2167	velpatasvir	chronic hepatitis c	4.58	1.41	11.62	0.006739651	5	78	77	5508	2167	velpatasvir	chronic hepatitis c	0.56	1.7506725002961	0.46	0.2212688	-0.02	0.01	0.0001750784	-0.09	0.15	0.5670903	8125288
2168	dolutegravir	1.04	0.58	1.73	0.790054	15	703	177534	8686087	2168	dolutegravir	hiv infection	2.98	1.61	5.09	0.0004634637	14	559	486	57832	2168	dolutegravir	hiv infection	25	64	2.09	0.87	4.32	0.06478408	8	253	112	7388	2168	dolutegravir	hiv infection	1.59	0.56	3.64	0.2876224	6	231	90	5497	2168	dolutegravir	hiv infection	4.08	1.03	11.75	0.02249582	4	91	36	3348	2168	dolutegravir	hiv infection	0.75	2.11700001661267	0.33	0.02465036	0	0.01	0.7999379	0.36	0.2	0.06345463	893038
2169	calcium gluconate	1.39	1.21	1.6	5.699085e-06	212	7451	177337	8679339	2169	calcium gluconate	rheumatoid arthritis	0.58	0.19	1.37	0.2989029	5	1155	3405	459222	2169	calcium gluconate	rheumatoid arthritis	33	75	0	0	42.88	1	0	11	1060	113927	2169	calcium gluconate	rheumatoid arthritis	0	0	340.53	1	0	3	180	25388	2169	calcium gluconate	rheumatoid arthritis	0	0	47.71	1	0	10	1011	107954	2169	calcium gluconate	rheumatoid arthritis	-8.77	0.00015532358064889	148.25	0.9528137	-0.01	0	1.326878e-06	-0.26	0.08	0.001421939	81345468
2170	alectinib	0	0	0.76	0.01730609	0	238	177549	8686552	2170	alectinib	lung adenocarcinoma	0	0	26.18	1	0	71	12	5056	2170	alectinib	lung adenocarcinoma	62.1	76.9	0	0	892.91	1	0	32	1	742	2170	alectinib	lung adenocarcinoma	0	0	57.33	1	0	31	3	715	2170	alectinib	lung adenocarcinoma	0	0	Inf	1	0	39	0	810	2170	alectinib	lung adenocarcinoma	-17.19	3.42355931050604e-08	8423.7	0.9983715	0.04	0.06	0.4659698	17.97	2665.7	0.9946222	815988
2172	ixazomib citrate	0.12	0.03	0.32	1.386507e-09	4	1569	177545	8685221	2172	ixazomib citrate	plasma cell myeloma	0.46	0.09	1.34	0.2307441	3	1283	531	103632	2172	ixazomib citrate	plasma cell myeloma	47.4	82.5	0.94	0.11	3.45	1	2	519	162	39309	2172	ixazomib citrate	plasma cell myeloma	0	0	3.26	0.6330134	0	303	93	24259	2172	ixazomib citrate	plasma cell myeloma	2.39	0.48	7.28	0.1386768	3	295	88	20663	2172	ixazomib citrate	plasma cell myeloma	0.22	1.24607673058738	0.58	0.7033633	-0.03	0.01	1.221126e-07	-0.15	0.15	0.3090539	8457048
2173	prasterone	3.89	2.45	5.9	7.162293e-08	24	302	177525	8686488	2173	prasterone	hypertension	0	0	7.65	1	0	24	6895	317589	2173	prasterone	hypertension	38	82.9	0	0	2388.53	1	0	1	981	62408	2173	prasterone	hypertension	0	0	3424.95	1	0	1	341	31638	2173	prasterone	hypertension	0	0	Inf	1	0	0	762	39930	2173	prasterone	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2174	lixisenatide	0	0	8.51	1	0	23	177549	8686767	2174	lixisenatide	type 2 diabetes mellitus	0	0	58.59	1	0	9	1222	141089	2174	lixisenatide	type 2 diabetes mellitus	43	80.7	0	0	173.8	1	0	5	214	33889	2174	lixisenatide	type 2 diabetes mellitus	0	0	7291.94	1	0	1	85	17935	2174	lixisenatide	type 2 diabetes mellitus	0	0	153.34	1	0	5	154	21469	2174	lixisenatide	type 2 diabetes mellitus	-8.58	0.000187824977406354	218.29	0.9686427	0	0	0.7121763	-0.41	0.14	0.00227733	8396498
2176	venetoclax	0	0	0.26	1.847797e-06	0	694	177549	8686096	2176	venetoclax	prophylaxis	0	0	1.24	0.1294095	0	243	1279	103308	2176	venetoclax	prophylaxis	23.9	79.7	0	0	2.09	0.4284808	0	204	207	23456	2176	venetoclax	prophylaxis	0	0	4.1	1	0	154	82	13574	2176	venetoclax	prophylaxis	0	0	4.35	1	0	85	148	14327	2176	venetoclax	prophylaxis	-12.6	3.37201523413918e-06	254.87	0.9605849	-0.01	0	0.03005102	-0.52	0.14	0.0001864578	8283708
2177	liraglutide	0.17	0.09	0.3	2.076104e-17	12	3479	177537	8683311	2177	liraglutide	type 2 diabetes mellitus	0.26	0.09	0.62	0.0003641241	5	2155	1217	138943	2177	liraglutide	type 2 diabetes mellitus	43	80.7	0	0	2.53	0.4103392	0	233	214	33661	2177	liraglutide	type 2 diabetes mellitus	0	0	5.18	1	0	154	85	17782	2177	liraglutide	type 2 diabetes mellitus	0	0	5.39	1	0	98	154	21376	2177	liraglutide	type 2 diabetes mellitus	-12.4	4.11858870753571e-06	248.6	0.9602235	0	0	0.711822	-0.41	0.14	0.002526357	8396498
2179	dasabuvir sodium	0	0	19.5	1	0	11	177549	8686779	2179	dasabuvir sodium	hepatitis c	0	0	31.14	1	0	6	2531	92760	2179	dasabuvir sodium	hepatitis c	32.8	65	0	0	46.77	1	0	4	557	17165	2179	dasabuvir sodium	hepatitis c	0	0	Inf	1	0	0	321	12291	2179	dasabuvir sodium	hepatitis c	0	0	48.39	1	0	4	306	9743	2179	dasabuvir sodium	hepatitis c	-9.02	0.00012096612623881	162.32	0.9556953	-0.02	0	1.203176e-11	-0.17	0.08	0.03376794	8226658
2180	deflazacort	0.78	0.51	1.14	0.2203877	26	1636	177523	8685154	2180	deflazacort	rheumatoid arthritis	0.93	0.34	2.03	1	6	871	3404	459506	2180	deflazacort	rheumatoid arthritis	33	75	0.67	0.02	3.78	1	1	161	1059	113777	2180	deflazacort	rheumatoid arthritis	10.12	0.24	67.22	0.1005671	1	14	179	25377	2180	deflazacort	rheumatoid arthritis	0	0	2.34	0.4149517	0	170	1011	107794	2180	deflazacort	rheumatoid arthritis	-0.53	0.588604969678355	1	0.5968727	-0.01	0	1.31079e-06	-0.26	0.08	0.001396191	81345468
2183	brigatinib	0	0	1852.91	1	0	1	177549	8686789	2183	brigatinib	atrial fibrillation	0	0	4960.68	1	0	1	808	111408	2183	brigatinib	atrial fibrillation	49	86.6	0	0	8820.58	1	0	1	132	34625	2183	brigatinib	atrial fibrillation	0	0	Inf	1	0	0	56	22073	2183	brigatinib	atrial fibrillation	0	0	6665.5	1	0	1	94	17932	2183	brigatinib	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2188	edaravone	0	0	0.57	0.003795046	0	318	177549	8686472	2188	edaravone	cerebral infarction	0	0	6.95	1	0	123	21	4394	2188	edaravone	cerebral infarction	49.8	69.9	0	0	250.76	1	0	2	5	213	2188	edaravone	cerebral infarction	0	0	151.32	1	0	16	2	441	2188	edaravone	cerebral infarction	0	0	55.54	1	0	7	5	300	2188	edaravone	cerebral infarction	-14.83	3.62587504520971e-07	2062.04	0.9942627	-0.04	0.02	0.009206783	-1.33	0.85	0.1153457	87718
2192	idarucizumab	0	0	1.44	0.1892789	0	127	177549	8686663	2192	idarucizumab	atrial fibrillation	0	0	18.74	1	0	29	808	111380	2192	idarucizumab	atrial fibrillation	49	86.6	0	0	56.78	1	0	19	132	34607	2192	idarucizumab	atrial fibrillation	0	0	145.81	1	0	12	56	22061	2192	idarucizumab	atrial fibrillation	0	0	77.08	1	0	11	94	17922	2192	idarucizumab	atrial fibrillation	-9.91	4.96754356281337e-05	301.23	0.9737686	-0.01	0	0.002862452	-0.76	0.17	7.731483e-06	8401568
2193	daclizumab	0.25	0.12	0.49	3.189444e-07	9	1727	177540	8685063	2193	daclizumab	prophylaxis against transplant rejection	0	0	2.78	0.6461605	0	190	70	9658	2193	daclizumab	prophylaxis against transplant rejection	14.5	68.6	0	0	1382.92	1	0	2	5	1177	2193	daclizumab	prophylaxis against transplant rejection	0	0	6097.25	1	0	1	5	863	2193	daclizumab	prophylaxis against transplant rejection	0	0	9498.7	1	0	1	2	571	2193	daclizumab	prophylaxis against transplant rejection	-11.3	1.23729242617882e-05	1695.9	0.9946832	-0.01	0.02	0.5011845	0.53	0.84	0.5290337	814438
2194	brodalumab	0	0	24.79	1	0	9	177549	8686781	2194	brodalumab	psoriasis	0	0	148.65	1	0	5	1190	161686	2194	brodalumab	psoriasis	25	74.8	0	0	608.91	1	0	2	379	43523	2194	brodalumab	psoriasis	0	0	772.81	1	0	2	149	21342	2194	brodalumab	psoriasis	0	0	3668.84	1	0	1	274	27342	2194	brodalumab	psoriasis	-7.74	0.000435071575078732	187.16	0.9669961	0	0	0.7076792	-0.36	0.1	0.0004012204	8491108
2195	reslizumab	0	0	11.12	1	0	18	177549	8686772	2195	reslizumab	asthma	0	0	13.14	1	0	11	3044	100363	2195	reslizumab	asthma	9	76	0	0	78.62	1	0	3	540	17513	2195	reslizumab	asthma	0	0	1618.33	1	0	1	147	6257	2195	reslizumab	asthma	0	0	169.52	1	0	2	458	14560	2195	reslizumab	asthma	-8.91	0.000135031833988743	186.08	0.961809	-0.02	0	1.133006e-26	-0.41	0.1	3.061346e-05	8214258
2196	atezolizumab	0.15	0.02	0.56	0.0005331009	2	632	177547	8686158	2196	atezolizumab	non-small cell lung cancer	0	0	4.95	1	0	149	173	33778	2196	atezolizumab	non-small cell lung cancer	43.2	79.8	0	0	5.67	1	0	142	26	5216	2196	atezolizumab	non-small cell lung cancer	0	0	10.12	1	0	92	15	3281	2196	atezolizumab	non-small cell lung cancer	0	0	14.53	1	0	55	15	2785	2196	atezolizumab	non-small cell lung cancer	-14.22	6.67317428126274e-07	886.14	0.9871947	-0.01	0.01	0.3538995	-0.15	0.37	0.6904007	862438
2197	elotuzumab	0.1	0.01	0.36	1.023969e-06	2	982	177547	8685808	2197	elotuzumab	plasma cell myeloma	0.52	0.06	1.9	0.5994878	2	751	532	104164	2197	elotuzumab	plasma cell myeloma	47.4	82.5	0	0	2.25	0.4183926	0	401	164	39427	2197	elotuzumab	plasma cell myeloma	0	0	3.62	0.6296145	0	273	93	24289	2197	elotuzumab	plasma cell myeloma	0	0	5.27	1	0	165	91	20793	2197	elotuzumab	plasma cell myeloma	-13.03	2.19352657735311e-06	308.96	0.966358	-0.03	0.01	1.261709e-07	-0.15	0.15	0.317309	8457048
