results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	results_logReg.N_logReg	count	count_change	count_label
667	lithium citrate	0	0	1.04	0.05547436	0	259	120463	8743617	667	lithium citrate	schizoaffective disorder	0	0	9.95	1	0	49	74	9196	667	lithium citrate	schizoaffective disorder	28.5	72.3	0	0	Inf	1	0	0	8	1222	667	lithium citrate	schizoaffective disorder	0	0	Inf	1	0	0	5	865	667	lithium citrate	schizoaffective disorder	0	0	Inf	1	0	0	5	723	667	lithium citrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1789	1788
313	methohexital sodium	0.75	0.02	4.27	1	1	97	120462	8743779	313	methohexital sodium	sedative therapy	0	0	20.11	1	0	16	30	2205	313	methohexital sodium	sedative therapy	13.1	73.4	0	0	Inf	1	0	0	10	387	313	methohexital sodium	sedative therapy	0	0	Inf	1	0	0	2	232	313	methohexital sodium	sedative therapy	0	0	Inf	1	0	0	10	289	313	methohexital sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1791	1790
452	pralidoxime chloride	0	0	12.62	1	0	23	120463	8743853	452	pralidoxime chloride	sedative therapy	0	0	403.72	1	0	2	30	2219	452	pralidoxime chloride	sedative therapy	13.1	73.4	0	0	Inf	1	0	0	10	387	452	pralidoxime chloride	sedative therapy	0	0	Inf	1	0	0	2	232	452	pralidoxime chloride	sedative therapy	0	0	Inf	1	0	0	10	289	452	pralidoxime chloride	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1791	1790
1066	lomefloxacin	0.78	0.02	4.46	1	1	93	120462	8743783	1066	lomefloxacin	sinusitis	0	0	135.47	1	0	4	167	14891	1066	lomefloxacin	sinusitis	18.5	74.2	0	0	591.88	1	0	3	10	2244	1066	lomefloxacin	sinusitis	0	0	Inf	1	0	0	6	748	1066	lomefloxacin	sinusitis	0	0	719.66	1	0	3	7	1877	1066	lomefloxacin	sinusitis	-10.91	1.82745714988258e-05	1385.28	0.9937186	0.02	0.02	0.3446761	0.78	0.56	0.1648134	826418	2	1793	1792
1392	telithromycin	2.33	1.97	2.75	4.119409e-19	147	4578	120316	8739298	1392	telithromycin	sinusitis	4.4	3	6.35	1.074296e-12	41	1025	126	13870	1392	telithromycin	sinusitis	18.5	74.2	0	0	7707.99	1	0	1	10	2246	1392	telithromycin	sinusitis	0	0	4518.78	1	0	1	6	747	1392	telithromycin	sinusitis	0	0	Inf	1	0	0	7	1880	1392	telithromycin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1793	1792
1502	daptomycin	1.53	1.29	1.81	3.244301e-06	139	6591	120324	8737285	1502	daptomycin	staphylococcal infection	0.95	0.61	1.44	0.9181686	28	781	157	4155	1502	daptomycin	staphylococcal infection	0.2	91	1.31	0.31	4.1	0.5486169	4	126	17	700	1502	daptomycin	staphylococcal infection	2.06	0.46	7.39	0.2645467	4	73	10	377	1502	daptomycin	staphylococcal infection	1.4	0.14	7.05	0.653508	2	53	9	335	1502	daptomycin	staphylococcal infection	0.52	1.68202764969889	0.49	0.2854375	0.01	0.01	0.490998	0.06	0.41	0.878588	88638	2	1795	1794
2081	tedizolid phosphate	3.54	0.94	9.42	0.03008309	4	82	120459	8743794	2081	tedizolid phosphate	staphylococcal infection	0	0	10.69	1	0	11	185	4925	2081	tedizolid phosphate	staphylococcal infection	0.2	91	0	0	98.51	1	0	3	21	823	2081	tedizolid phosphate	staphylococcal infection	0	0	176.4	1	0	2	14	448	2081	tedizolid phosphate	staphylococcal infection	0	0	1346.71	1	0	1	11	387	2081	tedizolid phosphate	staphylococcal infection	-12.07	5.728825626433e-06	840.17	0.9885335	0.01	0.01	0.3974929	0.08	0.41	0.8447823	88638	2	1795	1794
1168	ferumoxides	72.64	5.26	993.75	0.001088083	2	2	120461	8743874	1168	ferumoxides	thrombosis prophylaxis	Inf	3.7	Inf	0.00233894	2	0	2083	41017	1168	ferumoxides	thrombosis prophylaxis	50	88.3	Inf	3.63	Inf	0.002418428	2	0	861	16676	1168	ferumoxides	thrombosis prophylaxis	Inf	3.86	Inf	0.00215217	2	0	497	10247	1168	ferumoxides	thrombosis prophylaxis	0	0	Inf	1	0	0	459	8727	1168	ferumoxides	thrombosis prophylaxis	14.42	1830317.48712106	139.28	0.9175207	0.01	0	5.646485e-06	-0.07	0.07	0.283427	8199328	2	1797	1796
1449	fondaparinux sodium	7.09	6.57	7.64	0	749	7710	119714	8736166	1449	fondaparinux sodium	thrombosis prophylaxis	2.95	2.53	3.44	6.19243e-36	211	1506	1874	39511	1449	fondaparinux sodium	thrombosis prophylaxis	50	88.3	1.65	0.43	4.52	0.3175318	4	47	859	16629	1449	fondaparinux sodium	thrombosis prophylaxis	1.28	0.15	5.06	0.6710168	2	32	497	10215	1449	fondaparinux sodium	thrombosis prophylaxis	2.47	0.63	7.02	0.09520174	4	31	455	8696	1449	fondaparinux sodium	thrombosis prophylaxis	0.63	1.87761057926434	0.43	0.1423303	0.01	0	4.198724e-06	-0.07	0.07	0.3166994	8199328	2	1797	1796
2040	lomitapide mesylate	0.22	0.1	0.44	4.565494e-08	8	2625	120455	8741251	2040	lomitapide mesylate	type iia hyperlipidaemia	0.73	0.23	2.36	0.5997725	8	2317	7	1476	2040	lomitapide mesylate	type iia hyperlipidaemia	38.7	72.7	2.93	0.35	135.21	0.4375201	6	971	1	475	2040	lomitapide mesylate	type iia hyperlipidaemia	0.6	0.01	47.14	1	1	393	1	235	2040	lomitapide mesylate	type iia hyperlipidaemia	1.26	0.21	13.32	1	5	778	2	393	2040	lomitapide mesylate	type iia hyperlipidaemia	0.04	1.04081077419239	0.71	0.950729	0	0.03	0.9138737	-0.64	0.81	0.4305173	818088	2	1799	1798
2035	mipomersen sodium	0	0	1.29	0.1246258	0	209	120463	8743667	2035	mipomersen sodium	type iia hyperlipidaemia	0	0	6.8	1	0	151	15	3642	2035	mipomersen sodium	type iia hyperlipidaemia	38.7	72.7	0	0	13.1	1	0	74	7	1372	2035	mipomersen sodium	type iia hyperlipidaemia	0	0	97.69	1	0	33	2	595	2035	mipomersen sodium	type iia hyperlipidaemia	0	0	13.89	1	0	57	7	1114	2035	mipomersen sodium	type iia hyperlipidaemia	-14.31	6.09882208039594e-07	1128.39	0.9898794	0	0.03	0.8797207	-0.64	0.81	0.4293351	818088	2	1799	1798
1673	lorcaserin	0.03	0	0.15	1.319292e-14	1	2646	120462	8741230	1673	lorcaserin	weight decreased	0.08	0	0.48	0.0002926337	1	1579	50	6428	1673	lorcaserin	weight decreased	47.4	77.1	0	0	0.61	0.006622127	0	641	10	866	1673	lorcaserin	weight decreased	0.54	0.01	4.91	1	1	113	5	305	1673	lorcaserin	weight decreased	0	0	1.37	0.0885882	0	828	6	1335	1673	lorcaserin	weight decreased	-1.78	0.168638147268595	1.05	0.09043975	0.08	0.02	0.0006499986	0.98	0.61	0.1093618	825938	2	1801	1800
403	phentermine	0.55	0.4	0.75	2.909073e-05	42	5531	120421	8738345	403	phentermine	weight decreased	0.14	0.02	0.53	0.0003445288	2	1831	49	6176	403	phentermine	weight decreased	47.4	77.1	0	0	1.88	0.2242495	0	291	10	1216	403	phentermine	weight decreased	0	0	3.25	0.3522427	0	88	6	330	403	phentermine	weight decreased	0	0	2.71	0.3459484	0	518	6	1645	403	phentermine	weight decreased	-15.87	1.28158251092688e-07	1108.01	0.9885747	0.08	0.02	0.001931982	1.14	0.61	0.06090735	825938	2	1801	1800
1253	mifepristone	10.58	9.7	11.52	0	615	4239	119848	8739637	1253	mifepristone	abortion induced	10.79	5.16	27.15	2.093391e-20	595	3346	7	425	1253	mifepristone	abortion induced	19	37.3	1.94	0.6	10.05	0.3430649	117	682	3	34	1253	mifepristone	abortion induced	0	0	Inf	1	0	0	0	0	1253	mifepristone	abortion induced	1.74	0.61	6.78	0.3848824	131	792	4	42	1253	mifepristone	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1802	1802
907	indium in-111 oxyquinoline	0	0	79.18	1	0	5	120463	8743871	907	indium in-111 oxyquinoline	abscess	0	0	256.53	1	0	2	20	941	907	indium in-111 oxyquinoline	abscess	75	75	0	0	Inf	1	0	0	0	0	907	indium in-111 oxyquinoline	abscess	0	0	Inf	1	0	0	1	76	907	indium in-111 oxyquinoline	abscess	0	0	Inf	1	0	0	0	109	907	indium in-111 oxyquinoline	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1803	1802
1699	colistimethate sodium	0.67	0.08	2.45	1	2	217	120461	8743659	1699	colistimethate sodium	acinetobacter infection	0	0	Inf	1	0	11	0	204	1699	colistimethate sodium	acinetobacter infection	NA	NA	0	0	Inf	1	0	0	0	0	1699	colistimethate sodium	acinetobacter infection	0	0	Inf	1	0	0	0	15	1699	colistimethate sodium	acinetobacter infection	0	0	Inf	1	0	0	0	15	1699	colistimethate sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1804	1804
1068	beractant	0.48	0.06	1.75	0.4525836	2	303	120461	8743573	1068	beractant	acute respiratory distress syndrome	0	0	5.04	0.5774434	0	92	4	301	1068	beractant	acute respiratory distress syndrome	83.3	83.3	0	0	Inf	1	0	0	0	0	1068	beractant	acute respiratory distress syndrome	0	0	1336.52	1	0	1	1	34	1068	beractant	acute respiratory distress syndrome	0	0	Inf	1	0	0	0	26	1068	beractant	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1805	1804
580	chromic phosphate p-32	0	0	6.66	1	0	42	120463	8743834	580	chromic phosphate p-32	adenocarcinoma pancreas	0	0	6.27	1	0	7	160	1432	580	chromic phosphate p-32	adenocarcinoma pancreas	44	75.1	0	0	Inf	1	0	0	40	322	580	chromic phosphate p-32	adenocarcinoma pancreas	0	0	Inf	1	0	0	22	222	580	chromic phosphate p-32	adenocarcinoma pancreas	0	0	Inf	1	0	0	25	161	580	chromic phosphate p-32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1806	1806
1548	hyaluronidase recombinant human	0	0	5.8	1	0	48	120463	8743828	1548	hyaluronidase recombinant human	adjuvant therapy	0	0	21.24	1	0	19	18	1626	1548	hyaluronidase recombinant human	adjuvant therapy	50.5	85.9	0	0	Inf	1	0	0	9	358	1548	hyaluronidase recombinant human	adjuvant therapy	0	0	Inf	1	0	0	4	207	1548	hyaluronidase recombinant human	adjuvant therapy	0	0	Inf	1	0	0	7	315	1548	hyaluronidase recombinant human	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1807	1806
6	desoxycorticosterone acetate	48.44	4.04	427.59	0.00179708	2	3	120461	8743873	6	desoxycorticosterone acetate	adrenal insufficiency	0	0	1895.56	1	0	1	23	1151	6	desoxycorticosterone acetate	adrenal insufficiency	21.3	82.8	0	0	1658.88	1	0	1	6	261	6	desoxycorticosterone acetate	adrenal insufficiency	0	0	Inf	1	0	0	1	127	6	desoxycorticosterone acetate	adrenal insufficiency	0	0	1105.1	1	0	1	6	172	6	desoxycorticosterone acetate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1808	1808
557	mitotane	4.23	2.78	6.19	9.069563e-10	28	481	120435	8743395	557	mitotane	adrenocortical carcinoma	Inf	0.76	Inf	0.07433375	11	211	0	66	557	mitotane	adrenocortical carcinoma	NA	NA	0	0	Inf	1	0	0	0	0	557	mitotane	adrenocortical carcinoma	0	0	Inf	1	0	10	0	1	557	mitotane	adrenocortical carcinoma	0	0	Inf	1	0	39	0	14	557	mitotane	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1809	1808
490	thiabendazole	1.77	0.04	10.43	0.4371145	1	41	120462	8743835	490	thiabendazole	adult t-cell lymphoma/leukaemia	0	0	12.09	1	0	9	13	276	490	thiabendazole	adult t-cell lymphoma/leukaemia	52.4	68	0	0	Inf	1	0	0	1	30	490	thiabendazole	adult t-cell lymphoma/leukaemia	0	0	Inf	1	0	0	3	30	490	thiabendazole	adult t-cell lymphoma/leukaemia	0	0	Inf	1	0	0	1	33	490	thiabendazole	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1810	1810
409	quinidine	1.3	0.9	1.81	0.1213637	35	1956	120428	8741920	409	quinidine	affect lability	0	0	0.4	0.0007331493	0	515	8	347	409	quinidine	affect lability	NA	NA	0	0	Inf	1	0	0	0	0	409	quinidine	affect lability	0	0	Inf	1	0	65	0	19	409	quinidine	affect lability	0	0	Inf	1	0	129	0	51	409	quinidine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1811	1810
1702	benzylpenicilloyl polylysine	0	0	61.54	1	0	6	120463	8743870	1702	benzylpenicilloyl polylysine	allergy test	0	0	Inf	1	0	3	0	269	1702	benzylpenicilloyl polylysine	allergy test	NA	NA	0	0	Inf	1	0	0	0	0	1702	benzylpenicilloyl polylysine	allergy test	0	0	Inf	1	0	0	0	25	1702	benzylpenicilloyl polylysine	allergy test	0	0	Inf	1	0	1	0	53	1702	benzylpenicilloyl polylysine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1812	1812
1223	riluzole	0.61	0.24	1.25	0.2321075	7	838	120456	8743038	1223	riluzole	amyotrophic lateral sclerosis	Inf	0.49	Inf	0.1995552	7	327	0	113	1223	riluzole	amyotrophic lateral sclerosis	NA	NA	0	0	Inf	1	0	0	0	0	1223	riluzole	amyotrophic lateral sclerosis	0	0	Inf	1	0	19	0	11	1223	riluzole	amyotrophic lateral sclerosis	0	0	Inf	1	0	21	0	5	1223	riluzole	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1813	1812
5	butabarbital sodium	2.79	0.07	16.99	0.3088762	1	26	120462	8743850	5	butabarbital sodium	anal fissure	0	0	2785.31	1	0	3	1	223	5	butabarbital sodium	anal fissure	65.7	65.7	0	0	Inf	1	0	0	0	0	5	butabarbital sodium	anal fissure	0	0	Inf	1	0	0	0	20	5	butabarbital sodium	anal fissure	0	0	1485.71	1	0	1	1	38	5	butabarbital sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1814	1814
315	oxyphencyclimine	0	0	79.18	1	0	5	120463	8743871	315	oxyphencyclimine	aneurysm repair	0	0	Inf	1	0	2	0	85	315	oxyphencyclimine	aneurysm repair	NA	NA	0	0	Inf	1	0	0	0	0	315	oxyphencyclimine	aneurysm repair	0	0	Inf	1	0	0	0	8	315	oxyphencyclimine	aneurysm repair	0	0	Inf	1	0	0	0	15	315	oxyphencyclimine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1815	1814
1494	ranolazine	1.12	0.95	1.31	0.1700757	154	10007	120309	8733869	1494	ranolazine	angina pectoris	0.19	0.13	0.28	3.312863e-25	29	4431	311	9216	1494	ranolazine	angina pectoris	58.8	86.1	0.27	0.15	0.47	3.103602e-07	19	1998	52	1473	1494	ranolazine	angina pectoris	0.2	0.09	0.39	1.259079e-07	11	1453	41	1064	1494	ranolazine	angina pectoris	0.37	0.15	0.88	0.01758833	9	1104	18	827	1494	ranolazine	angina pectoris	-1.41	0.244143283153437	0.26	6.972063e-08	0.02	0.01	0.02542573	0.43	0.24	0.07606684	845278	1	1816	1816
1523	gadofosveset trisodium	0	0	6.66	1	0	42	120463	8743834	1523	gadofosveset trisodium	angiogram	0	0	13.55	1	0	16	49	2479	1523	gadofosveset trisodium	angiogram	NA	NA	0	0	Inf	1	0	0	0	0	1523	gadofosveset trisodium	angiogram	0	0	Inf	1	0	3	0	113	1523	gadofosveset trisodium	angiogram	0	0	Inf	1	0	4	0	72	1523	gadofosveset trisodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1817	1816
700	fluorescein sodium	0.17	0	0.98	0.05199664	1	417	120462	8743459	700	fluorescein sodium	angiogram retina	Inf	0.02	Inf	1	1	99	0	85	700	fluorescein sodium	angiogram retina	NA	NA	0	0	Inf	1	0	0	0	0	700	fluorescein sodium	angiogram retina	0	0	Inf	1	0	10	0	11	700	fluorescein sodium	angiogram retina	0	0	Inf	1	0	3	0	1	700	fluorescein sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1818	1818
142	phenylbutazone	2.74	0.99	6.1	0.02603345	6	159	120457	8743717	142	phenylbutazone	ankylosing spondylitis	11.18	2.22	35.02	0.002981602	3	49	254	46405	142	phenylbutazone	ankylosing spondylitis	23.2	77.2	0	0	9222.4	1	0	1	50	13813	142	phenylbutazone	ankylosing spondylitis	0	0	7487.06	1	0	1	32	6956	142	phenylbutazone	ankylosing spondylitis	0	0	Inf	1	0	0	24	7888	142	phenylbutazone	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1819	1818
274	buclizine	4.44	0.89	13.77	0.03386407	3	49	120460	8743827	274	buclizine	antiallergic therapy	0	0	986.01	1	0	1	31	795	274	buclizine	antiallergic therapy	10.8	64.4	0	0	Inf	1	0	0	7	165	274	buclizine	antiallergic therapy	0	0	Inf	1	0	0	6	100	274	buclizine	antiallergic therapy	0	0	Inf	1	0	0	2	167	274	buclizine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1820	1820
35	triple sulfa\>	0	0	21.89	1	0	14	120463	8743862	35	triple sulfa\>	antibacterial prophylaxis	0	0	385.08	1	0	1	15	148	35	triple sulfa\>	antibacterial prophylaxis	NA	NA	0	0	Inf	1	0	0	0	0	35	triple sulfa\>	antibacterial prophylaxis	0	0	Inf	1	0	0	0	0	35	triple sulfa\>	antibacterial prophylaxis	0	0	Inf	1	0	0	0	0	35	triple sulfa\>	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1821	1820
530	lypressin	0	0	61.54	1	0	6	120463	8743870	530	lypressin	antibiotic therapy	0	0	1590.36	1	0	1	71	2968	530	lypressin	antibiotic therapy	4.3	77.1	0	0	1422.55	1	0	1	23	857	530	lypressin	antibiotic therapy	0	0	Inf	1	0	0	10	528	530	lypressin	antibiotic therapy	0	0	1142.37	1	0	1	17	506	530	lypressin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1822	1822
1265	eptifibatide	2.47	1.95	3.08	1.702309e-12	81	2381	120382	8741495	1265	eptifibatide	anticoagulant therapy	0	0	0.32	1.832039e-05	0	266	929	21068	1265	eptifibatide	anticoagulant therapy	44.7	85.8	0	0	4.96	1	0	23	207	5854	1265	eptifibatide	anticoagulant therapy	0	0	7.98	1	0	17	110	3570	1265	eptifibatide	anticoagulant therapy	0	0	13.69	1	0	9	121	3231	1265	eptifibatide	anticoagulant therapy	-12.08	5.67182285902797e-06	285	0.9661906	0.01	0	0.06291656	-0.2	0.13	0.1445351	870588	1	1823	1822
1878	palivizumab	0.73	0.57	0.92	0.006334245	73	7255	120390	8736621	1878	palivizumab	antiviral prophylaxis	0.11	0.06	0.2	7.610596e-27	13	2333	307	6226	1878	palivizumab	antiviral prophylaxis	2	85.4	2.81	0.06	19.71	0.3195464	1	12	51	1724	1878	palivizumab	antiviral prophylaxis	0.28	0.03	1.13	0.07045831	2	208	33	976	1878	palivizumab	antiviral prophylaxis	0.19	0	1.17	0.1071814	1	170	25	803	1878	palivizumab	antiviral prophylaxis	-0.41	0.663650250136319	0.77	0.5937237	0.02	0.01	0.03262066	0.1	0.26	0.7162783	822188	1	1824	1824
169	alseroxylon	0	0	389.46	1	0	2	120463	8743874	169	alseroxylon	anxiety disorder	0	0	1957.25	1	0	1	82	4244	169	alseroxylon	anxiety disorder	38.2	76.2	0	0	Inf	1	0	0	14	429	169	alseroxylon	anxiety disorder	0	0	Inf	1	0	0	4	324	169	alseroxylon	anxiety disorder	0	0	Inf	1	0	0	12	570	169	alseroxylon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1825	1824
556	oxymetholone	1.02	0.03	5.88	0.6266227	1	71	120462	8743805	556	oxymetholone	aplastic anaemia	0	0	27.75	1	0	8	66	3062	556	oxymetholone	aplastic anaemia	21.9	76.5	0	0	165.93	1	0	2	12	359	556	oxymetholone	aplastic anaemia	0	0	122.91	1	0	3	6	265	556	oxymetholone	aplastic anaemia	0	0	Inf	1	0	0	8	290	556	oxymetholone	aplastic anaemia	-12.7	3.05112555803642e-06	1382.92	0.992671	0.01	0.01	0.4230697	-0.18	0.55	0.737982	85728	1	1826	1826
1510	anidulafungin	0.14	0	0.81	0.01832314	1	503	120462	8743373	1510	anidulafungin	aspergillosis	0	0	6.49	1	0	67	17	1749	1510	anidulafungin	aspergillosis	NA	NA	0	0	Inf	1	0	0	0	0	1510	anidulafungin	aspergillosis	0	0	Inf	1	0	0	0	0	1510	anidulafungin	aspergillosis	0	0	Inf	1	0	0	0	0	1510	anidulafungin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1827	1826
2138	isavuconazonium	0.23	0.01	1.27	0.1413931	1	320	120462	8743556	2138	isavuconazonium	aspergillus infection	0	0	6.18	1	0	59	11	890	2138	isavuconazonium	aspergillus infection	46.1	77.3	0	0	10.73	1	0	23	6	274	2138	isavuconazonium	aspergillus infection	0	0	737.61	1	0	15	1	286	2138	isavuconazonium	aspergillus infection	0	0	9.3	1	0	14	7	169	2138	isavuconazonium	aspergillus infection	-15.74	1.45950253901596e-07	1889.86	0.9933539	0.03	0.02	0.1900147	-2.34	1.08	0.02943315	84928	1	1828	1828
240	mecamylamine	0	0	389.46	1	0	2	120463	8743874	240	mecamylamine	autism	0	0	16384	1	0	1	3	1983	240	mecamylamine	autism	38.3	38.3	0	0	Inf	1	0	0	0	0	240	mecamylamine	autism	0	0	Inf	1	0	0	0	390	240	mecamylamine	autism	0	0	Inf	1	0	0	1	58	240	mecamylamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1829	1828
1894	ibritumomab tiuxetan	3.86	3.07	4.8	3.309785e-24	86	1617	120377	8742259	1894	ibritumomab tiuxetan	b-cell lymphoma	1.23	0.66	2.14	0.4427087	14	311	278	7615	1894	ibritumomab tiuxetan	b-cell lymphoma	15.3	80.8	1.3	0.03	8.17	0.5476801	1	34	41	1815	1894	ibritumomab tiuxetan	b-cell lymphoma	4.81	0.11	36.03	0.2081063	1	21	11	1115	1894	ibritumomab tiuxetan	b-cell lymphoma	0	0	8.84	1	0	13	36	928	1894	ibritumomab tiuxetan	b-cell lymphoma	0.4	1.49182469764127	1.03	0.7006174	-0.02	0.01	0.005025925	-1.33	0.34	7.892463e-05	821258	1	1830	1830
1926	raxibacumab	0	0	389.46	1	0	2	120463	8743874	1926	raxibacumab	bacterial infection	0	0	1900.85	1	0	1	78	3917	1926	raxibacumab	bacterial infection	2	77	0	0	Inf	1	0	0	10	575	1926	raxibacumab	bacterial infection	0	0	Inf	1	0	0	8	266	1926	raxibacumab	bacterial infection	0	0	Inf	1	0	0	5	400	1926	raxibacumab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1831	1830
2064	miltefosine	0	0	4.85	1	0	57	120463	8743819	2064	miltefosine	balamuthia infection	0	0	Inf	1	0	13	0	0	2064	miltefosine	balamuthia infection	NA	NA	0	0	Inf	1	0	0	0	0	2064	miltefosine	balamuthia infection	0	0	Inf	1	0	3	0	0	2064	miltefosine	balamuthia infection	0	0	Inf	1	0	2	0	0	2064	miltefosine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1832	1832
943	ethanolamine oleate	0	0	26.13	1	0	12	120463	8743864	943	ethanolamine oleate	balloon-occluded retrograde transvenous obliteration	0	0	Inf	1	0	6	0	8	943	ethanolamine oleate	balloon-occluded retrograde transvenous obliteration	NA	NA	0	0	Inf	1	0	0	0	0	943	ethanolamine oleate	balloon-occluded retrograde transvenous obliteration	0	0	Inf	1	0	0	0	2	943	ethanolamine oleate	balloon-occluded retrograde transvenous obliteration	0	0	Inf	1	0	0	0	0	943	ethanolamine oleate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1833	1832
2026	vismodegib	2.77	2.18	3.49	3.477145e-14	76	1989	120387	8741887	2026	vismodegib	basal cell carcinoma	1.54	0.56	5.23	0.5075025	22	1218	5	426	2026	vismodegib	basal cell carcinoma	55.6	88.8	Inf	0.44	Inf	0.3855463	12	351	0	58	2026	vismodegib	basal cell carcinoma	Inf	0.35	Inf	0.3725545	11	292	0	42	2026	vismodegib	basal cell carcinoma	Inf	0.09	Inf	1	3	202	0	45	2026	vismodegib	basal cell carcinoma	15.89	7960481.13428856	1138.51	0.9888666	0	0.02	0.989686	0.93	0.66	0.1570094	85958	1	1834	1834
276	sodium iodide i-131	0.19	0.02	0.68	0.002934006	2	777	120461	8743099	276	sodium iodide i-131	basedow s disease	0	0	0.63	0.00630028	0	272	34	1495	276	sodium iodide i-131	basedow s disease	18	77	0	0	1111.38	1	0	1	9	260	276	sodium iodide i-131	basedow s disease	0	0	Inf	1	0	3	0	53	276	sodium iodide i-131	basedow s disease	0	0	Inf	1	0	0	14	250	276	sodium iodide i-131	basedow s disease	-0.18	0.835270211411272	6377.05	0.9999779	0	0.01	0.7422061	-16.64	1476.41	0.9910067	83208	1	1835	1834
1425	tocopherol acetate	3.27	1.04	7.86	0.0215258	5	111	120458	8743765	1425	tocopherol acetate	behcet s syndrome	0	0	276.82	1	0	2	33	1691	1425	tocopherol acetate	behcet s syndrome	23	76.8	0	0	353.64	1	0	2	6	365	1425	tocopherol acetate	behcet s syndrome	0	0	Inf	1	0	0	1	168	1425	tocopherol acetate	behcet s syndrome	0	0	235.72	1	0	2	7	289	1425	tocopherol acetate	behcet s syndrome	-13.19	1.86920004882377e-06	1696.73	0.993796	0.01	0.02	0.603025	-1.43	1.08	0.1833614	84678	1	1836	1836
2153	obeticholic acid	0	0	1.35	0.1216984	0	200	120463	8743676	2153	obeticholic acid	biliary cirrhosis primary	0	0	1.72	0.184526	0	162	6	324	2153	obeticholic acid	biliary cirrhosis primary	42.9	76.1	0	0	Inf	1	0	45	0	74	2153	obeticholic acid	biliary cirrhosis primary	0	0	Inf	1	0	6	0	22	2153	obeticholic acid	biliary cirrhosis primary	0	0	8.43	0.5210483	0	43	2	66	2153	obeticholic acid	biliary cirrhosis primary	-17.94	1.61717490960814e-08	4084.22	0.9964962	-0.01	0.05	0.7927914	-17.79	5306.26	0.997325	81398	1	1837	1836
