results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex
1786	sulbactam sodium	0.19	0.06	0.45	1e-06	5	3699	62411	8798224	1786	sulbactam sodium	pneumonia	0	0	1.49	0.18	0	515	86	17459	1786	sulbactam sodium	pneumonia	27	86.5	0	0	50.61	1	0	34	8	2820	1786	sulbactam sodium	pneumonia	0	0	128.69	1	0	31	3	1610	1786	sulbactam sodium	pneumonia	0	0	105.92	1	0	11	8	1750	1786	sulbactam sodium	pneumonia	-12.58	3.44013446045943e-06	996	0.99	0	0.01	0.99	-0.9	0.68	0.19
1787	cefixime	0.42	0.09	1.22	0.13	3	1015	62413	8800908	1787	cefixime	urinary tract infection	0	0	8.29	1	0	74	125	19984	1787	cefixime	urinary tract infection	26.2	77.3	0	0	136.67	1	0	4	40	3534	1787	cefixime	urinary tract infection	0	0	312.2	1	0	4	7	1260	1787	cefixime	urinary tract infection	0	0	50.65	1	0	9	39	3762	1787	cefixime	urinary tract infection	-12.48	3.80193655996962e-06	639.9	0.98	-0.02	0.01	0	-0.43	0.42	0.3
1788	cefpiramide sodium	0	0	24.54	1	0	23	62416	8801900	1788	cefpiramide sodium	infection prophylaxis	0	0	1885.27	1	0	2	32	10945	1788	cefpiramide sodium	infection prophylaxis	41.1	75.2	0	0	Inf	1	0	0	5	1786	1788	cefpiramide sodium	infection prophylaxis	0	0	Inf	1	0	0	3	1538	1788	cefpiramide sodium	infection prophylaxis	0	0	Inf	1	0	0	4	1244	1788	cefpiramide sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1789	ceftazidime sodium	0	0	0.77	0.018	0	680	62416	8801243	1789	ceftazidime sodium	pain	0	0	7.63	1	0	36	2746	194171	1789	ceftazidime sodium	pain	33	80.8	0	0	138.34	1	0	3	620	35439	1789	ceftazidime sodium	pain	0	0	406.66	1	0	2	205	15474	1789	ceftazidime sodium	pain	0	0	133.48	1	0	3	489	26955	1789	ceftazidime sodium	pain	-8.42	0.000220414652830147	145.05	0.95	0	0	0.77	-0.32	0.08	0
1790	cefmetazole sodium	0	0	1.86	0.28	0	281	62416	8801642	1790	cefmetazole sodium	prophylaxis	0	0	26.08	1	0	33	475	104322	1790	cefmetazole sodium	prophylaxis	37.6	80.4	0	0	6128.01	1	0	1	127	22067	1790	cefmetazole sodium	prophylaxis	0	0	96.88	1	0	11	58	13741	1790	cefmetazole sodium	prophylaxis	0	0	Inf	1	0	0	86	14474	1790	cefmetazole sodium	prophylaxis	-10.31	3.3298440297091e-05	437.33	0.98	0.02	0.01	0	-0.39	0.17	0.02
1791	penicillin g potassium	1.65	1.35	1.99	1.6e-06	108	9246	62308	8792677	1791	penicillin g potassium	pain	0.13	0	0.75	0.013	1	525	2745	193682	1791	penicillin g potassium	pain	33	80.8	0	0	3.45	0.63	0	63	620	35379	1791	penicillin g potassium	pain	0	0	9.28	1	0	32	205	15444	1791	penicillin g potassium	pain	0	0	3.56	0.63	0	59	489	26899	1791	penicillin g potassium	pain	-11.45	1.06494746038243e-05	152.37	0.94	0	0	0.79	-0.32	0.08	0
1792	idarubicin	0.04	0	0.22	4.4e-10	1	3624	62415	8798299	1792	idarubicin	acute myeloid leukaemia	0	0	3.98	0.61	0	1585	9	12446	1792	idarubicin	acute myeloid leukaemia	NA	NA	0	0	Inf	1	0	0	0	0	1792	idarubicin	acute myeloid leukaemia	0	0	Inf	1	0	200	0	1177	1792	idarubicin	acute myeloid leukaemia	0	0	Inf	1	0	169	0	959	1792	idarubicin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1793	clarithromycin	0.8	0.67	0.94	0.0079	132	23375	62284	8778548	1793	clarithromycin	helicobacter infection	0.57	0.12	2.39	0.53	4	1447	6	1228	1793	clarithromycin	helicobacter infection	37	64.4	0	0	3.76	0.28	0	124	3	190	1793	clarithromycin	helicobacter infection	0	0	50.21	1	0	104	1	133	1793	clarithromycin	helicobacter infection	0.54	0.01	6.74	1	1	160	3	257	1793	clarithromycin	helicobacter infection	-0.99	0.371576691022046	1.12	0.38	-0.01	0.02	0.72	-0.78	1.12	0.48
1794	cefprozil	0.88	0.29	2.07	1	5	798	62411	8801125	1794	cefprozil	pain	1.09	0.03	6.29	0.6	1	65	2745	194142	1794	cefprozil	pain	33	80.8	0	0	2154.4	1	0	1	620	35441	1794	cefprozil	pain	0	0	406.66	1	0	2	205	15474	1794	cefprozil	pain	0	0	293.99	1	0	2	489	26956	1794	cefprozil	pain	-8.39	0.000227127278358615	162.11	0.96	0	0	0.77	-0.32	0.08	0
1795	loracarbef	0	0	4.26	1	0	124	62416	8801799	1795	loracarbef	depression	0	0	44.4	1	0	6	3890	203260	1795	loracarbef	depression	26.8	78	0	0	Inf	1	0	0	756	29826	1795	loracarbef	depression	0	0	Inf	1	0	0	233	10851	1795	loracarbef	depression	0	0	Inf	1	0	0	611	25444	1795	loracarbef	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1796	azithromycin	1.17	1.04	1.31	0.0078	295	35527	62121	8766396	1796	azithromycin	hiv infection	0.84	0.23	2.21	1	4	1678	161	57048	1796	azithromycin	hiv infection	33.1	69.6	0	0	8.26	1	0	105	31	6750	1796	azithromycin	hiv infection	0	0	9.12	1	0	97	26	5701	1796	azithromycin	hiv infection	0	0	43.84	1	0	41	9	3429	1796	azithromycin	hiv infection	-12.88	2.54851428990341e-06	549.68	0.98	0.03	0.01	0.01	0.26	0.4	0.52
1797	cefpodoxime proxetil	0.34	0.07	1.01	0.058	3	1227	62413	8800696	1797	cefpodoxime proxetil	prophylaxis	0	0	11.59	1	0	72	475	104283	1797	cefpodoxime proxetil	prophylaxis	37.6	80.4	0	0	57.66	1	0	13	127	22055	1797	cefpodoxime proxetil	prophylaxis	0	0	63.21	1	0	16	58	13736	1797	cefpodoxime proxetil	prophylaxis	0	0	257.51	1	0	4	86	14470	1797	cefpodoxime proxetil	prophylaxis	-10.08	4.19094172885549e-05	323.42	0.98	0.02	0.01	0	-0.39	0.17	0.02
1798	dirithromycin	0	0	16.68	1	0	33	62416	8801890	1798	dirithromycin	pain	0	0	170.76	1	0	3	2746	194204	1798	dirithromycin	pain	33	80.8	0	0	Inf	1	0	0	620	35442	1798	dirithromycin	pain	0	0	Inf	1	0	0	205	15476	1798	dirithromycin	pain	0	0	Inf	1	0	0	489	26958	1798	dirithromycin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1799	cefepime	0.35	0.21	0.54	3.4e-08	20	8024	62396	8793899	1799	cefepime	prophylaxis	0	0	0.91	0.039	0	888	475	103467	1799	cefepime	prophylaxis	37.6	80.4	0	0	3.46	0.63	0	188	127	21880	1799	cefepime	prophylaxis	0	0	6.19	1	0	146	58	13606	1799	cefepime	prophylaxis	0	0	5.42	1	0	118	86	14356	1799	cefepime	prophylaxis	-13.17	1.90696039458808e-06	397.99	0.97	0.02	0.01	0	-0.38	0.17	0.02
1800	dactinomycin	0	0	0.36	5.8e-05	0	1454	62416	8800469	1800	dactinomycin	rhabdomyosarcoma	0	0	Inf	1	0	302	0	286	1800	dactinomycin	rhabdomyosarcoma	NA	NA	0	0	Inf	1	0	0	0	0	1800	dactinomycin	rhabdomyosarcoma	0	0	Inf	1	0	1	0	41	1800	dactinomycin	rhabdomyosarcoma	0	0	Inf	1	0	8	0	20	1800	dactinomycin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1801	tazobactam sodium	0.58	0.39	0.84	0.0023	28	6799	62388	8795124	1801	tazobactam sodium	prophylaxis	0	0	1.66	0.18	0	491	475	103864	1801	tazobactam sodium	prophylaxis	37.6	80.4	0	0	5.67	1	0	116	127	21952	1801	tazobactam sodium	prophylaxis	0	0	9.94	1	0	92	58	13660	1801	tazobactam sodium	prophylaxis	0	0	8.74	1	0	74	86	14400	1801	tazobactam sodium	prophylaxis	-12.23	4.88178317563535e-06	304.53	0.97	0.02	0.01	0	-0.38	0.17	0.02
1802	ceftibuten dihydrate	0	0	2.21	0.42	0	237	62416	8801686	1802	ceftibuten dihydrate	urinary tract infection	0	0	21.24	1	0	30	125	20028	1802	ceftibuten dihydrate	urinary tract infection	26.2	77.3	0	0	216.9	1	0	3	40	3535	1802	ceftibuten dihydrate	urinary tract infection	0	0	486.63	1	0	3	7	1261	1802	ceftibuten dihydrate	urinary tract infection	0	0	149.3	1	0	4	39	3767	1802	ceftibuten dihydrate	urinary tract infection	-11.07	1.55725625987433e-05	529.94	0.98	-0.02	0.01	0	-0.43	0.42	0.3
1803	rifabutin	0.99	0.45	1.88	1	9	1286	62407	8800637	1803	rifabutin	hiv infection	6.27	2.47	13.34	0.00019	7	412	158	58314	1803	rifabutin	hiv infection	33.1	69.6	0	0	19.42	1	0	46	31	6809	1803	rifabutin	hiv infection	0	0	20.24	1	0	45	26	5753	1803	rifabutin	hiv infection	0	0	228.65	1	0	9	9	3461	1803	rifabutin	hiv infection	-12.04	5.90329434098699e-06	532.93	0.98	0.03	0.01	0.01	0.26	0.4	0.52
1804	mupirocin calcium	1.95	1.52	2.47	4.3e-07	70	5072	62346	8796851	1804	mupirocin calcium	pain	1.02	0.41	2.12	0.85	7	486	2739	193721	1804	mupirocin calcium	pain	33	80.8	1.83	0.58	4.38	0.21	5	157	615	35285	1804	mupirocin calcium	pain	0	0	2.9	0.64	0	98	205	15378	1804	mupirocin calcium	pain	3.34	1.05	8.18	0.021	5	83	484	26875	1804	mupirocin calcium	pain	0.58	1.78603843075007	0.46	0.2	0	0	0.77	-0.32	0.08	0
1805	daunorubicin citrate	0	0	4.85	1	0	109	62416	8801814	1805	daunorubicin citrate	acute myeloid leukaemia	0	0	152.07	1	0	48	9	13983	1805	daunorubicin citrate	acute myeloid leukaemia	NA	NA	0	0	Inf	1	0	0	0	0	1805	daunorubicin citrate	acute myeloid leukaemia	0	0	Inf	1	0	5	0	1372	1805	daunorubicin citrate	acute myeloid leukaemia	0	0	Inf	1	0	2	0	1126	1805	daunorubicin citrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1806	pyrazinamide	0.47	0.25	0.78	0.0017	14	4236	62402	8797687	1806	pyrazinamide	tuberculosis	0.88	0.26	2.79	1	6	1763	9	2339	1806	pyrazinamide	tuberculosis	16.5	55	Inf	0.03	Inf	0.45	1	307	0	379	1806	pyrazinamide	tuberculosis	Inf	0.03	Inf	0.49	1	307	0	321	1806	pyrazinamide	tuberculosis	0.64	0.01	12.35	1	1	224	2	286	1806	pyrazinamide	tuberculosis	0.16	1.17351087099181	1.01	0.88	-0.01	0.03	0.71	-1.26	1.17	0.28
1807	meropenem	0.07	0.02	0.15	3.5e-26	5	10780	62411	8791143	1807	meropenem	prophylaxis	0	0	0.75	0.018	0	1072	475	103283	1807	meropenem	prophylaxis	37.6	80.4	0	0	3.37	0.63	0	193	127	21875	1807	meropenem	prophylaxis	0	0	5.79	1	0	156	58	13596	1807	meropenem	prophylaxis	0	0	5.61	1	0	114	86	14360	1807	meropenem	prophylaxis	-13.16	1.92612566517659e-06	393.49	0.97	0.02	0.01	0	-0.38	0.17	0.03
1808	tacrolimus	0.39	0.33	0.46	2.4e-43	157	56337	62259	8745586	1808	tacrolimus	renal transplant	0.7	0.38	1.24	0.22	21	10184	34	11484	1808	tacrolimus	renal transplant	37	57.2	1.87	0.31	19.75	0.71	5	801	2	601	1808	tacrolimus	renal transplant	0.54	0.05	4.76	0.66	2	1256	3	1024	1808	tacrolimus	renal transplant	3.5	0.35	172.83	0.38	4	804	1	705	1808	tacrolimus	renal transplant	0.16	1.17351087099181	0.65	0.81	-0.02	0.02	0.39	-0.39	0.63	0.54
1809	fosfomycin tromethamine	0	0	2.67	0.65	0	197	62416	8801726	1809	fosfomycin tromethamine	urinary tract infection	0	0	6.94	1	0	88	125	19970	1809	fosfomycin tromethamine	urinary tract infection	26.2	77.3	0	0	14.57	1	0	25	40	3513	1809	fosfomycin tromethamine	urinary tract infection	0	0	6344.29	1	0	1	7	1263	1809	fosfomycin tromethamine	urinary tract infection	0	0	11.13	1	0	35	39	3736	1809	fosfomycin tromethamine	urinary tract infection	-13	2.26032940698105e-06	651.13	0.98	-0.02	0.01	0	-0.44	0.42	0.29
1810	bismuth subsalicylate	0.48	0.06	1.73	0.46	2	593	62414	8801330	1810	bismuth subsalicylate	gastrooesophageal reflux disease	0	0	5.41	1	0	63	883	79050	1810	bismuth subsalicylate	gastrooesophageal reflux disease	39	82.6	0	0	2702.76	1	0	1	264	19101	1810	bismuth subsalicylate	gastrooesophageal reflux disease	0	0	3979.43	1	0	1	75	8159	1810	bismuth subsalicylate	gastrooesophageal reflux disease	0	0	2468.32	1	0	1	221	14547	1810	bismuth subsalicylate	gastrooesophageal reflux disease	-7.99	0.000338834083363426	227.23	0.97	0.01	0	0.02	-0.51	0.13	0
1811	mycophenolate mofetil	0.36	0.29	0.43	2.3e-38	110	43417	62306	8758506	1811	mycophenolate mofetil	renal transplant	1.22	0.69	2.16	0.49	24	8398	31	13270	1811	mycophenolate mofetil	renal transplant	37	57.2	0.31	0.01	2.59	0.43	1	487	6	915	1811	mycophenolate mofetil	renal transplant	2.57	0.29	30.83	0.36	3	840	2	1440	1811	mycophenolate mofetil	renal transplant	0	0	2.07	0.17	0	523	5	986	1811	mycophenolate mofetil	renal transplant	-0.3	0.740818220681718	0.69	0.67	-0.02	0.02	0.35	-0.38	0.63	0.55
1812	cefdinir	0.65	0.39	1.02	0.062	19	4103	62397	8797820	1812	cefdinir	pain	0.34	0.01	1.92	0.38	1	208	2745	193999	1812	cefdinir	pain	33	80.8	1.91	0.05	11.51	0.42	1	30	619	35412	1812	cefdinir	pain	0	0	22.91	1	0	14	205	15462	1812	cefdinir	pain	2.63	0.06	16.4	0.33	1	21	488	26937	1812	cefdinir	pain	0.57	1.76826705143374	1.02	0.58	0	0	0.76	-0.32	0.08	0
1813	ivermectin	0.35	0.13	0.77	0.0046	6	2395	62410	8799528	1813	ivermectin	acarodermatitis	0	0	0.24	7.8e-05	0	481	7	164	1813	ivermectin	acarodermatitis	49.4	54.7	0	0	Inf	1	0	1	0	7	1813	ivermectin	acarodermatitis	0	0	42	1	0	26	1	27	1813	ivermectin	acarodermatitis	0	0	41.69	1	0	29	1	30	1813	ivermectin	acarodermatitis	-18.38	1.04151954104948e-08	3917.38	1	0.01	0.03	0.7	0.16	1.45	0.91
1814	quinupristin	0	0	3	0.64	0	175	62416	8801748	1814	quinupristin	enterococcal infection	0	0	Inf	1	0	38	0	732	1814	quinupristin	enterococcal infection	NA	NA	0	0	Inf	1	0	0	0	0	1814	quinupristin	enterococcal infection	0	0	Inf	1	0	8	0	72	1814	quinupristin	enterococcal infection	0	0	Inf	1	0	0	0	55	1814	quinupristin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1815	dalfopristin	0	0	2.99	0.64	0	176	62416	8801747	1815	dalfopristin	enterococcal infection	0	0	Inf	1	0	38	0	732	1815	dalfopristin	enterococcal infection	NA	NA	0	0	Inf	1	0	0	0	0	1815	dalfopristin	enterococcal infection	0	0	Inf	1	0	8	0	72	1815	dalfopristin	enterococcal infection	0	0	Inf	1	0	0	0	55	1815	dalfopristin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1816	azithromycin dihydrate	2.82	0.07	16.46	0.3	1	50	62415	8801873	1816	azithromycin dihydrate	hiv infection	29.82	0.69	204.63	0.036	1	12	164	58714	1816	azithromycin dihydrate	hiv infection	33.1	69.6	0	0	Inf	1	0	0	31	6855	1816	azithromycin dihydrate	hiv infection	0	0	Inf	1	0	0	26	5798	1816	azithromycin dihydrate	hiv infection	0	0	Inf	1	0	0	9	3470	1816	azithromycin dihydrate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1817	epirubicin	0.42	0.29	0.58	1.5e-09	36	12199	62380	8789724	1817	epirubicin	breast cancer	0.28	0.13	0.53	4.2e-06	9	5594	362	62263	1817	epirubicin	breast cancer	38	81.4	0.99	0.26	2.66	1	4	520	80	10344	1817	epirubicin	breast cancer	0	0	707.11	1	0	6	1	109	1817	epirubicin	breast cancer	0.88	0.23	2.35	1	4	567	90	11259	1817	epirubicin	breast cancer	-0.09	0.913931185271228	0.51	0.86	0.01	0.01	0.32	0.08	1.01	0.94
1818	bismuth subcitrate potassium	1.43	0.29	4.23	0.47	3	295	62413	8801628	1818	bismuth subcitrate potassium	helicobacter infection	0	0	7.99	1	0	143	10	2532	1818	bismuth subcitrate potassium	helicobacter infection	37	64.4	0	0	13.37	1	0	49	3	265	1818	bismuth subcitrate potassium	helicobacter infection	0	0	279.84	1	0	29	1	208	1818	bismuth subcitrate potassium	helicobacter infection	0	0	12.22	1	0	47	4	370	1818	bismuth subcitrate potassium	helicobacter infection	-15.8	1.3745077279214e-07	2016.85	0.99	-0.01	0.02	0.76	-0.81	1.12	0.47
1819	mycophenolic acid	0.7	0.5	0.95	0.018	41	8306	62375	8793617	1819	mycophenolic acid	renal transplant	1.4	0.67	2.7	0.28	12	3606	43	18062	1819	mycophenolic acid	renal transplant	37	57.2	2.42	0.35	14.35	0.37	3	332	4	1070	1819	mycophenolic acid	renal transplant	0.8	0.02	8.1	1	1	543	4	1737	1819	mycophenolic acid	renal transplant	2.49	0.21	21.79	0.29	2	319	3	1190	1819	mycophenolic acid	renal transplant	0.38	1.46228458943422	0.69	0.58	-0.02	0.02	0.37	-0.4	0.63	0.53
1820	azacitidine	0.05	0.01	0.14	2.8e-26	4	10403	62412	8791520	1820	azacitidine	myelodysplastic syndrome	0.28	0.06	0.87	0.018	3	4246	51	20213	1820	azacitidine	myelodysplastic syndrome	56.7	80.8	0.2	0	1.43	0.11	1	1182	9	2101	1820	azacitidine	myelodysplastic syndrome	0.56	0.01	6.96	1	1	1026	3	1717	1820	azacitidine	myelodysplastic syndrome	0	0	2	0.21	0	510	8	1732	1820	azacitidine	myelodysplastic syndrome	-1.58	0.205975098204883	1.05	0.13	-0.03	0.02	0.14	-0.78	0.62	0.21
1821	penicillin v	1.69	0.98	2.72	0.038	17	1417	62399	8800506	1821	penicillin v	pain	0	0	2.89	0.64	0	92	2746	194115	1821	penicillin v	pain	33	80.8	0	0	20.61	1	0	12	620	35430	1821	penicillin v	pain	0	0	30.28	1	0	11	205	15465	1821	penicillin v	pain	0	0	22.03	1	0	11	489	26947	1821	penicillin v	pain	-10.4	3.04324830084036e-05	187.92	0.96	0	0	0.77	-0.31	0.08	0
1822	penicillin v potassium	1.93	1.12	3.1	0.011	17	1244	62399	8800679	1822	penicillin v potassium	pain	1.12	0.13	4.14	0.7	2	126	2744	194081	1822	penicillin v potassium	pain	33	80.8	0	0	25.56	1	0	10	620	35432	1822	penicillin v potassium	pain	0	0	38.5	1	0	9	205	15467	1822	penicillin v potassium	pain	0	0	19.89	1	0	12	489	26946	1822	penicillin v potassium	pain	-10.42	2.98298794702676e-05	192.36	0.96	0	0	0.77	-0.31	0.08	0
1823	streptomycin	0.39	0.05	1.4	0.26	2	731	62414	8801192	1823	streptomycin	tuberculosis	3.27	0.36	14.63	0.15	2	184	13	3918	1823	streptomycin	tuberculosis	16.5	55	0	0	718.37	1	0	35	1	651	1823	streptomycin	tuberculosis	0	0	769.35	1	0	30	1	598	1823	streptomycin	tuberculosis	0	0	65.15	1	0	19	3	491	1823	streptomycin	tuberculosis	-14.94	3.24818263581871e-07	2480.65	1	-0.01	0.03	0.67	-1.22	1.17	0.29
1824	erythromycin stearate	0	0	3.46	0.63	0	152	62416	8801771	1824	erythromycin stearate	rheumatoid arthritis	0	0	224.22	1	0	5	2246	461536	1824	erythromycin stearate	rheumatoid arthritis	40.2	81	0	0	4408.75	1	0	1	955	115942	1824	erythromycin stearate	rheumatoid arthritis	0	0	Inf	1	0	0	161	25410	1824	erythromycin stearate	rheumatoid arthritis	0	0	4305.54	1	0	1	913	108061	1824	erythromycin stearate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1825	gramicidin	1.08	0.52	1.99	0.74	10	1307	62406	8800616	1825	gramicidin	pain	4.05	1.07	10.84	0.02	4	70	2742	194137	1825	gramicidin	pain	33	80.8	0	0	20.61	1	0	12	620	35430	1825	gramicidin	pain	0	0	182.75	1	0	3	205	15473	1825	gramicidin	pain	0	0	24.66	1	0	10	489	26948	1825	gramicidin	pain	-9.49	7.56041032846277e-05	148.35	0.95	0	0	0.76	-0.32	0.08	0
1826	kanamycin	1.67	0.54	3.92	0.24	5	423	62411	8801500	1826	kanamycin	tuberculosis	0	0	16.67	1	0	69	15	4033	1826	kanamycin	tuberculosis	16.5	55	0	0	904.93	1	0	28	1	658	1826	kanamycin	tuberculosis	0	0	2118.59	1	0	11	1	617	1826	kanamycin	tuberculosis	0	0	53.1	1	0	23	3	487	1826	kanamycin	tuberculosis	-14.22	6.67317428126274e-07	1810.22	0.99	-0.01	0.03	0.69	-1.28	1.16	0.27
1827	paromomycin	0	0	6.18	1	0	86	62416	8801837	1827	paromomycin	hiv infection	0	0	72.75	1	0	20	165	58706	1827	paromomycin	hiv infection	33.1	69.6	0	0	7600.04	1	0	1	31	6854	1827	paromomycin	hiv infection	0	0	7656.65	1	0	1	26	5797	1827	paromomycin	hiv infection	0	0	12176.11	1	0	1	9	3469	1827	paromomycin	hiv infection	-9.48	7.63639371548869e-05	608.71	0.99	0.03	0.01	0.01	0.25	0.4	0.53
1828	cycloserine	1.08	0.29	2.79	0.79	4	521	62412	8801402	1828	cycloserine	tuberculosis	0	0	3.74	0.62	0	286	15	3816	1828	cycloserine	tuberculosis	16.5	55	0	0	248.13	1	0	93	1	593	1828	cycloserine	tuberculosis	0	0	282.53	1	0	76	1	552	1828	cycloserine	tuberculosis	0	0	26.14	1	0	44	3	466	1828	cycloserine	tuberculosis	-14.98	3.12081957293257e-07	1579.89	0.99	-0.01	0.03	0.63	-1.19	1.17	0.31
1829	oxytetracycline calcium	0	0	4.26	1	0	124	62416	8801799	1829	oxytetracycline calcium	prophylaxis	0	0	87.82	1	0	11	475	104344	1829	oxytetracycline calcium	prophylaxis	37.6	80.4	0	0	264.96	1	0	4	127	22064	1829	oxytetracycline calcium	prophylaxis	0	0	8079.76	1	0	1	58	13751	1829	oxytetracycline calcium	prophylaxis	0	0	408.52	1	0	3	86	14471	1829	oxytetracycline calcium	prophylaxis	-8.45	0.000213900415367661	266.54	0.97	0.02	0.01	0	-0.39	0.17	0.02
1830	methacycline	0	0	339.07	1	0	3	62416	8801920	1830	methacycline	acne	0	0	1300.5	1	0	2	149	34629	1830	methacycline	acne	16	52	0	0	Inf	1	0	0	17	2759	1830	methacycline	acne	0	0	Inf	1	0	0	4	1155	1830	methacycline	acne	0	0	Inf	1	0	0	17	2541	1830	methacycline	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1831	penicillin g sodium	0	0	8.37	1	0	64	62416	8801859	1831	penicillin g sodium	erysipelas	0	0	Inf	1	0	4	0	796	1831	penicillin g sodium	erysipelas	NA	NA	0	0	Inf	1	0	0	0	0	1831	penicillin g sodium	erysipelas	0	0	Inf	1	0	0	0	81	1831	penicillin g sodium	erysipelas	0	0	Inf	1	0	0	0	100	1831	penicillin g sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1832	viomycin	0	0	735.87	1	0	2	62416	8801921	1832	viomycin	asthma	0	0	5267.11	1	0	1	698	102719	1832	viomycin	asthma	24.2	80.2	0	0	3461.24	1	0	1	186	17450	1832	viomycin	asthma	0	0	5181.75	1	0	1	44	6360	1832	viomycin	asthma	0	0	Inf	1	0	0	162	14858	1832	viomycin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1834	candicidin	0	0	339.07	1	0	3	62416	8801920	1834	candicidin	non-hodgkin s lymphoma	0	0	880.2	1	0	3	34	11831	1834	candicidin	non-hodgkin s lymphoma	31.5	79.2	0	0	Inf	1	0	0	8	1535	1834	candicidin	non-hodgkin s lymphoma	0	0	Inf	1	0	0	4	1064	1834	candicidin	non-hodgkin s lymphoma	0	0	Inf	1	0	0	6	826	1834	candicidin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1835	clindamycin palmitate	0.99	0.55	1.64	1	15	2135	62401	8799788	1835	clindamycin palmitate	acne	2.17	0.26	8.07	0.24	2	216	147	34415	1835	clindamycin palmitate	acne	16	52	0	0	70.29	1	0	11	17	2748	1835	clindamycin palmitate	acne	0	0	867.66	1	0	3	4	1152	1835	clindamycin palmitate	acne	0	0	58.58	1	0	12	17	2529	1835	clindamycin palmitate	acne	-12.46	3.87874077317772e-06	1017.05	0.99	0.01	0.02	0.64	-0.62	0.56	0.27
1837	griseofulvin, microsize	2.53	0.68	6.57	0.078	4	223	62412	8801700	1837	griseofulvin, microsize	hiv infection	0	0	209.91	1	0	8	165	58718	1837	griseofulvin, microsize	hiv infection	33.1	69.6	0	0	7600.04	1	0	1	31	6854	1837	griseofulvin, microsize	hiv infection	0	0	553.61	1	0	3	26	5795	1837	griseofulvin, microsize	hiv infection	0	0	12176.11	1	0	1	9	3469	1837	griseofulvin, microsize	hiv infection	-9.41	8.1900947351399e-05	727.6	0.99	0.03	0.01	0.01	0.26	0.4	0.53
1838	cefuroxime	0.29	0.16	0.49	3e-08	14	6695	62402	8795228	1838	cefuroxime	hypertension	0	0	1.17	0.083	0	388	2617	321503	1838	cefuroxime	hypertension	43.3	85	0	0	5.71	1	0	72	583	63190	1838	cefuroxime	hypertension	0	0	20.15	1	0	35	177	31768	1838	cefuroxime	hypertension	0	0	6.96	1	0	47	473	40172	1838	cefuroxime	hypertension	-10.86	1.92115288153726e-05	159.37	0.95	-0.01	0	0.02	-0.75	0.09	0
1839	desmethyl piroxicam	1.08	0.7	1.6	0.68	25	3264	62391	8798659	1839	desmethyl piroxicam	rheumatoid arthritis	1.68	0.45	4.32	0.31	4	491	2242	461050	1839	desmethyl piroxicam	rheumatoid arthritis	40.2	81	0	0	7.45	1	0	62	955	115881	1839	desmethyl piroxicam	rheumatoid arthritis	0	0	32.25	1	0	20	161	25390	1839	desmethyl piroxicam	rheumatoid arthritis	0	0	9.9	1	0	46	913	108016	1839	desmethyl piroxicam	rheumatoid arthritis	-9.67	6.31498553341106e-05	108.4	0.93	0.02	0	0	-0.32	0.09	0
