results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex
1617	silodosin	0.71	0.5	0.98	0.037	38	2498	185386	8676417	1617	silodosin	benign prostatic hyperplasia	0.32	0.06	0.94	0.04	3	596	296	18597	1617	silodosin	benign prostatic hyperplasia	52.3	82.1	1.16	0.13	4.53	0.69	2	125	42	3036	1617	silodosin	benign prostatic hyperplasia	1	0.12	3.86	1	2	160	48	3823	1617	silodosin	benign prostatic hyperplasia	0	0	Inf	1	0	0	0	11	1617	silodosin	benign prostatic hyperplasia	0.01	1.01005016708417	0.73	0.99	-0.02	0.01	0.04	12.34	721.3	0.99
1618	difluprednate	0.39	0.18	0.71	0.00064	10	1215	185414	8677700	1618	difluprednate	prophylaxis	0	0	2.41	0.41	0	96	1677	103057	1618	difluprednate	prophylaxis	27	79.5	0	0	14.26	1	0	23	284	23152	1618	difluprednate	prophylaxis	0	0	24.79	1	0	18	127	13665	1618	difluprednate	prophylaxis	0	0	44.6	1	0	8	190	14362	1618	difluprednate	prophylaxis	-11	1.67017007902457e-05	284.81	0.97	-0.01	0	0.01	-0.33	0.12	0
1619	testosterone undecanoate	0.58	0.25	1.14	0.13	8	649	185416	8678266	1619	testosterone undecanoate	blood testosterone decreased	1.56	0.31	4.76	0.45	3	89	255	11800	1619	testosterone undecanoate	blood testosterone decreased	38.7	72.2	0	0	4.44	1	0	33	83	3053	1619	testosterone undecanoate	blood testosterone decreased	2.02	0.23	8.02	0.27	2	39	90	3548	1619	testosterone undecanoate	blood testosterone decreased	0	0	Inf	1	0	0	1	19	1619	testosterone undecanoate	blood testosterone decreased	0.65	1.9155408290139	0.73	0.38	-0.02	0.01	0.03	-0.56	1.04	0.59
1620	choline fenofibrate	0.62	0.48	0.79	3.8e-05	67	5038	185357	8673877	1620	choline fenofibrate	blood cholesterol increased	0.33	0.15	0.64	0.00014	9	960	2606	92909	1620	choline fenofibrate	blood cholesterol increased	40	79.1	3.13	0.62	9.72	0.078	3	56	286	16715	1620	choline fenofibrate	blood cholesterol increased	1.52	0.04	9.14	0.49	1	38	115	6628	1620	choline fenofibrate	blood cholesterol increased	4.69	0.54	18.93	0.076	2	26	205	12495	1620	choline fenofibrate	blood cholesterol increased	0.92	2.5092903899363	0.6	0.12	-0.02	0	0	0.07	0.12	0.56
1621	sugammadex sodium	0	0	0.32	2.7e-05	0	542	185424	8678373	1621	sugammadex sodium	neuromuscular blockade reversal	0	0	Inf	1	0	304	0	183	1621	sugammadex sodium	neuromuscular blockade reversal	NA	NA	0	0	Inf	1	0	0	0	0	1621	sugammadex sodium	neuromuscular blockade reversal	0	0	Inf	1	0	72	0	16	1621	sugammadex sodium	neuromuscular blockade reversal	0	0	Inf	1	0	66	0	29	1621	sugammadex sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1622	fospropofol disodium	0	0	70.9	1	0	4	185424	8678911	1622	fospropofol disodium	sedation	0	0	277.86	1	0	2	105	5452	1622	fospropofol disodium	sedation	29.8	73	0	0	Inf	1	0	0	15	559	1622	fospropofol disodium	sedation	0	0	Inf	1	0	0	6	538	1622	fospropofol disodium	sedation	0	0	Inf	1	0	0	12	434	1622	fospropofol disodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1623	bazedoxifene acetate	0.67	0.29	1.33	0.3	8	558	185416	8678357	1623	bazedoxifene acetate	hot flush	0.23	0.01	1.35	0.19	1	102	230	5487	1623	bazedoxifene acetate	hot flush	37.4	71.8	0.65	0.02	4.06	1	1	58	31	1172	1623	bazedoxifene acetate	hot flush	0	0	Inf	1	0	0	0	42	1623	bazedoxifene acetate	hot flush	0.62	0.02	3.85	1	1	61	35	1333	1623	bazedoxifene acetate	hot flush	-0.65	0.522045776761016	1.03	0.53	-0.03	0.02	0.07	-14.57	995.87	0.99
1624	bendamustine	0.1	0.06	0.15	4.1e-65	23	10481	185401	8668434	1624	bendamustine	chronic lymphocytic leukaemia	0.5	0.21	1.02	0.052	8	2774	110	19039	1624	bendamustine	chronic lymphocytic leukaemia	58.1	90.1	0.15	0	0.89	0.026	1	870	48	6337	1624	bendamustine	chronic lymphocytic leukaemia	0.21	0.01	1.25	0.12	1	700	32	4679	1624	bendamustine	chronic lymphocytic leukaemia	0	0	1.7	0.26	0	291	22	2696	1624	bendamustine	chronic lymphocytic leukaemia	-1.93	0.145148198483624	1.01	0.06	0.03	0.01	0.06	-0.11	0.28	0.7
1625	dalfampridine	1.75	1.65	1.85	1.2e-69	1229	33005	184195	8645910	1625	dalfampridine	multiple sclerosis	1.6	1.48	1.72	3.3e-32	802	15003	13696	409201	1625	dalfampridine	multiple sclerosis	29.2	67	1.53	1.35	1.74	1.2e-10	303	5140	1928	50171	1625	dalfampridine	multiple sclerosis	1.19	0.89	1.55	0.22	64	1415	470	12335	1625	dalfampridine	multiple sclerosis	1.6	1.4	1.83	3.4e-11	270	4656	1683	46458	1625	dalfampridine	multiple sclerosis	0.41	1.50681778511285	0.06	0	0	0	0.62	0.01	0.05	0.83
1626	dienogest	0.78	0.33	1.54	0.63	8	482	185416	8678433	1626	dienogest	contraception	0	0	0.55	0.0022	0	162	6271	150202	1626	dienogest	contraception	19	42	0	0	3.74	0.62	0	17	1546	23841	1626	dienogest	contraception	0	0	Inf	1	0	0	1	21	1626	dienogest	contraception	0	0	2.75	0.4	0	24	1760	29060	1626	dienogest	contraception	-10.72	2.20985182323137e-05	109.22	0.92	-0.01	0	0	-0.3	1.02	0.77
1627	lacosamide	1.69	1.51	1.89	2.3e-18	336	9303	185088	8669612	1627	lacosamide	epilepsy	1.33	1.04	1.67	0.018	82	2648	989	42347	1627	lacosamide	epilepsy	14.9	74.1	1.43	0.84	2.32	0.16	20	502	141	5057	1627	lacosamide	epilepsy	0.8	0.25	1.98	0.83	5	277	73	3238	1627	lacosamide	epilepsy	1.89	1	3.33	0.03	15	350	86	3789	1627	lacosamide	epilepsy	0.34	1.40494759056359	0.24	0.16	0.01	0	0.06	-0.09	0.15	0.54
1628	milnacipran	2.85	2.54	3.2	2.3e-54	311	5105	185113	8673810	1628	milnacipran	fibromyalgia	1.12	0.94	1.33	0.19	153	2122	1949	30309	1628	milnacipran	fibromyalgia	29.3	72.4	1.13	0.63	1.9	0.58	16	249	421	7411	1628	milnacipran	fibromyalgia	1.14	0.03	7.81	0.6	1	14	43	684	1628	milnacipran	fibromyalgia	1.05	0.57	1.78	0.78	15	254	428	7601	1628	milnacipran	fibromyalgia	0.02	1.02020134002676	0.26	0.93	-0.02	0	0	0.08	0.16	0.63
1629	paliperidone palmitate	1.09	0.95	1.23	0.2	243	10468	185181	8668447	1629	paliperidone palmitate	schizophrenia	1.62	1.3	2	1.7e-05	100	3209	1088	56642	1629	paliperidone palmitate	schizophrenia	18.4	68	2.06	1.33	3.1	0.0011	29	568	175	7068	1629	paliperidone palmitate	schizophrenia	1.77	0.98	2.99	0.046	17	424	111	4892	1629	paliperidone palmitate	schizophrenia	2.02	1.05	3.65	0.021	14	249	86	3094	1629	paliperidone palmitate	schizophrenia	0.54	1.71600686218486	0.2	0.01	-0.01	0	0.01	-0.25	0.14	0.06
1630	artemether	0	0	0.89	0.039	0	196	185424	8678719	1630	artemether	malaria	0	0	0.44	0.00088	0	110	45	556	1630	artemether	malaria	26.1	45.9	0	0	141.51	1	0	11	1	39	1630	artemether	malaria	0	0	110.31	1	0	12	1	33	1630	artemether	malaria	0	0	14.58	1	0	13	2	33	1630	artemether	malaria	-17.43	2.69306713765785e-08	3521.25	1	0.01	0.04	0.89	-0.71	1.26	0.57
1631	lumefantrine	0	0	1.08	0.087	0	161	185424	8678754	1631	lumefantrine	malaria	0	0	0.62	0.0063	0	82	45	584	1631	lumefantrine	malaria	26.1	45.9	0	0	141.51	1	0	11	1	39	1631	lumefantrine	malaria	0	0	140.09	1	0	10	1	35	1631	lumefantrine	malaria	0	0	14.58	1	0	13	2	33	1631	lumefantrine	malaria	-17.43	2.69306713765785e-08	3669.94	1	0.01	0.04	0.86	-0.77	1.25	0.54
1632	alogliptin benzoate	0.3	0.14	0.57	1.6e-05	9	1418	185415	8677497	1632	alogliptin benzoate	diabetes mellitus	0.65	0.18	1.67	0.54	4	514	2914	241793	1632	alogliptin benzoate	diabetes mellitus	39.8	79	0	0	2.07	0.43	0	205	439	49823	1632	alogliptin benzoate	diabetes mellitus	0	0	3.6	0.63	0	162	191	29531	1632	alogliptin benzoate	diabetes mellitus	0	0	3.52	0.63	0	101	299	28083	1632	alogliptin benzoate	diabetes mellitus	-12.72	2.99070922407963e-06	242.26	0.96	-0.01	0	0	-0.5	0.09	0
1633	tolvaptan	0.24	0.14	0.38	6.7e-15	18	3528	185406	8675387	1633	tolvaptan	cardiac failure	0.43	0.09	1.3	0.17	3	632	151	13795	1633	tolvaptan	cardiac failure	53.7	86.4	0	0	4.24	1	0	89	30	2829	1633	tolvaptan	cardiac failure	0	0	8.01	1	0	78	15	2195	1633	tolvaptan	cardiac failure	0	0	5.29	1	0	62	18	1403	1633	tolvaptan	cardiac failure	-14.9	3.38074348390474e-07	903.51	0.99	0	0.01	0.97	-0.63	0.35	0.07
1634	dexlansoprazole	1.53	1.34	1.74	1.3e-09	238	7276	185186	8671639	1634	dexlansoprazole	gastrooesophageal reflux disease	1.03	0.81	1.29	0.82	81	1866	3168	74881	1634	dexlansoprazole	gastrooesophageal reflux disease	28.1	80.8	1.03	0.58	1.71	0.9	16	695	423	18938	1634	dexlansoprazole	gastrooesophageal reflux disease	1.25	0.33	3.33	0.57	4	177	143	7911	1634	dexlansoprazole	gastrooesophageal reflux disease	0.98	0.53	1.68	1	14	602	328	13825	1634	dexlansoprazole	gastrooesophageal reflux disease	-0.01	0.990049833749168	0.24	0.96	-0.02	0	0	-0.27	0.1	0.01
1635	bepotastine besilate	0.4	0.08	1.18	0.13	3	350	185421	8678565	1635	bepotastine besilate	rheumatoid arthritis	0	0	19.43	1	0	20	4787	458980	1635	bepotastine besilate	rheumatoid arthritis	34.5	75.7	0	0	72.74	1	0	6	1337	114427	1635	bepotastine besilate	rheumatoid arthritis	0	0	Inf	1	0	0	248	25323	1635	bepotastine besilate	rheumatoid arthritis	0	0	73.9	1	0	6	1239	107730	1635	bepotastine besilate	rheumatoid arthritis	-8.12	0.000297528660441581	132.53	0.95	-0.01	0	0	-0.15	0.07	0.04
1636	iobenguane i-123	0	0	7.77	1	0	24	185424	8678891	1636	iobenguane i-123	diagnostic procedure	0	0	80.64	1	0	23	11	4371	1636	iobenguane i-123	diagnostic procedure	29.4	54.6	0	0	Inf	1	0	2	0	744	1636	iobenguane i-123	diagnostic procedure	0	0	9300	1	0	3	1	836	1636	iobenguane i-123	diagnostic procedure	0	0	7993.17	1	0	5	1	1170	1636	iobenguane i-123	diagnostic procedure	-12.5	3.72665317207867e-06	2211.49	1	-0.04	0.04	0.28	0.44	1.42	0.76
1637	eltrombopag olamine	0.28	0.19	0.39	4e-20	34	5660	185390	8673255	1637	eltrombopag olamine	idiopathic thrombocytopenic purpura	0.85	0.37	1.72	0.74	9	1849	64	11189	1637	eltrombopag olamine	idiopathic thrombocytopenic purpura	NA	NA	0	0	Inf	1	0	0	0	0	1637	eltrombopag olamine	idiopathic thrombocytopenic purpura	0	0	Inf	1	0	0	0	0	1637	eltrombopag olamine	idiopathic thrombocytopenic purpura	0	0	Inf	1	0	0	0	0	1637	eltrombopag olamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1638	tapentadol	1.83	1.57	2.12	9.8e-14	187	4785	185237	8674130	1638	tapentadol	pain	0.96	0.74	1.23	0.8	65	1400	9004	186484	1638	tapentadol	pain	25	79	1.33	0.73	2.23	0.29	15	352	1134	35313	1638	tapentadol	pain	2.93	1.3	5.82	0.0056	9	114	408	15150	1638	tapentadol	pain	0.93	0.39	1.86	1	8	265	858	26316	1638	tapentadol	pain	0.32	1.37712776433596	0.25	0.2	-0.01	0	0	-0.16	0.06	0.01
1639	purified water	13.37	1.36	70.1	0.014	2	7	185422	8678908	1639	purified water	asthma	0	0	181.46	1	0	2	2950	100466	1639	purified water	asthma	6	72.9	0	0	Inf	1	0	0	375	16902	1639	purified water	asthma	0	0	Inf	1	0	0	112	6293	1639	purified water	asthma	0	0	Inf	1	0	0	311	14709	1639	purified water	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1640	prasugrel	0.37	0.29	0.47	1.3e-21	67	8448	185357	8670467	1640	prasugrel	stent placement	0.59	0.33	0.99	0.043	17	2048	95	6709	1640	prasugrel	stent placement	45.8	80.2	0.45	0.14	1.19	0.12	5	588	29	1541	1640	prasugrel	stent placement	0.2	0	1.31	0.14	1	397	14	1104	1640	prasugrel	stent placement	0.72	0.21	2.05	0.64	5	260	18	678	1640	prasugrel	stent placement	-0.82	0.440431654505999	0.45	0.07	-0.03	0.01	0	-0.95	0.34	0
1641	besifloxacin	0.18	0.02	0.66	0.0029	2	515	185422	8678400	1641	besifloxacin	postoperative care	0	0	2.97	0.64	0	159	22	2557	1641	besifloxacin	postoperative care	49.6	77.4	0	0	772.73	1	0	18	1	360	1641	besifloxacin	postoperative care	0	0	579.71	1	0	16	1	239	1641	besifloxacin	postoperative care	0	0	104.48	1	0	20	2	382	1641	besifloxacin	postoperative care	-15.19	2.52968718033455e-07	2941.88	1	0.02	0.03	0.65	-0.17	1.23	0.89
1642	plerixafor	0.12	0.01	0.44	2.4e-05	2	772	185422	8678143	1642	plerixafor	acute myeloid leukaemia	5.1	0.59	20.39	0.065	2	187	29	13822	1642	plerixafor	acute myeloid leukaemia	45.2	45.2	0	0	Inf	1	0	0	0	0	1642	plerixafor	acute myeloid leukaemia	0	0	Inf	1	0	10	0	1367	1642	plerixafor	acute myeloid leukaemia	0	0	11904.76	1	0	3	1	1124	1642	plerixafor	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1643	benzoyl peroxide	4.29	3.71	4.94	3.2e-63	212	2315	185212	8676600	1643	benzoyl peroxide	acne	0.42	0.35	0.51	2.1e-26	142	1213	7242	26183	1643	benzoyl peroxide	acne	14.4	46.1	0.18	0.07	0.38	8.4e-09	7	287	336	2448	1643	benzoyl peroxide	acne	0.12	0.01	0.46	8e-05	2	91	164	902	1643	benzoyl peroxide	acne	0.27	0.11	0.55	3.3e-05	8	287	211	2052	1643	benzoyl peroxide	acne	-1.56	0.210136071200765	0.33	0	-0.01	0	0.01	0.49	0.11	0
1644	liraglutide recombinant	0.36	0.31	0.41	1.2e-72	214	28074	185210	8650841	1644	liraglutide recombinant	type 2 diabetes mellitus	0.62	0.5	0.78	5.8e-06	90	14910	1218	126102	1644	liraglutide recombinant	type 2 diabetes mellitus	39.1	80	0.6	0.33	1.01	0.052	15	3294	236	30940	1644	liraglutide recombinant	type 2 diabetes mellitus	1.2	0.56	2.31	0.59	10	1434	96	16481	1644	liraglutide recombinant	type 2 diabetes mellitus	0.38	0.15	0.81	0.0069	7	2073	170	19378	1644	liraglutide recombinant	type 2 diabetes mellitus	-0.47	0.625002268282701	0.25	0.06	-0.01	0	0	-0.33	0.12	0.01
1645	ezogabine	0.88	0.35	1.84	1	7	371	185417	8678544	1645	ezogabine	epilepsy	0.76	0.09	2.83	1	2	110	1069	44885	1645	ezogabine	epilepsy	14.9	74.1	0	0	9.69	1	0	15	161	5544	1645	ezogabine	epilepsy	0	0	31.72	1	0	7	78	3508	1645	ezogabine	epilepsy	0	0	21.02	1	0	9	101	4130	1645	ezogabine	epilepsy	-11.82	7.35595771211205e-06	363.62	0.97	0.01	0	0.06	-0.1	0.15	0.53
1646	saxagliptin	0.59	0.48	0.71	2.4e-09	108	8618	185316	8670297	1646	saxagliptin	type 2 diabetes mellitus	1.52	1.08	2.07	0.012	41	2946	1267	138066	1646	saxagliptin	type 2 diabetes mellitus	39.1	80	2.34	1.15	4.29	0.01	11	657	240	33577	1646	saxagliptin	type 2 diabetes mellitus	3.06	1.09	6.98	0.017	6	344	100	17571	1646	saxagliptin	type 2 diabetes mellitus	1.84	0.66	4.12	0.15	6	402	171	21049	1646	saxagliptin	type 2 diabetes mellitus	0.85	2.33964685192599	0.3	0	-0.01	0	0	-0.33	0.12	0.01
1647	pitavastatin calcium	0.62	0.48	0.8	6e-05	66	4942	185358	8673973	1647	pitavastatin calcium	hypertension	0.4	0.2	0.71	0.00062	11	1123	7814	315560	1647	pitavastatin calcium	hypertension	36.8	82.7	0	0	0.71	0.012	0	297	1102	62210	1647	pitavastatin calcium	hypertension	0	0	1.47	0.19	0	178	449	31353	1647	pitavastatin calcium	hypertension	0	0	1.31	0.12	0	146	777	39769	1647	pitavastatin calcium	hypertension	-12.38	4.20178971844699e-06	132.22	0.93	-0.02	0	0	-0.33	0.06	0
1648	potassium	1.38	1.33	1.43	1.2e-68	3446	117701	181978	8561214	1648	potassium	hypertension	1.14	1.03	1.26	0.011	428	15304	7397	301379	1648	potassium	hypertension	36.8	82.7	0.95	0.71	1.25	0.78	54	3221	1048	59286	1648	potassium	hypertension	0.58	0.29	1.05	0.073	11	1310	438	30221	1648	potassium	hypertension	0.97	0.7	1.32	0.94	44	2328	733	37587	1648	potassium	hypertension	-0.12	0.886920436717157	0.14	0.38	-0.02	0	0	-0.34	0.06	0
1649	indacaterol maleate	1.8	0.48	4.75	0.29	4	104	185420	8678811	1649	indacaterol maleate	chronic obstructive pulmonary disease	5.78	0.67	22.83	0.052	2	30	949	82274	1649	indacaterol maleate	chronic obstructive pulmonary disease	50	81.9	9.23	0.22	62.21	0.11	1	13	163	19570	1649	indacaterol maleate	chronic obstructive pulmonary disease	20.12	0.45	149.21	0.054	1	9	54	9793	1649	indacaterol maleate	chronic obstructive pulmonary disease	0	0	114.81	1	0	5	130	13587	1649	indacaterol maleate	chronic obstructive pulmonary disease	2.48	11.9412644178491	1.04	0.02	-0.03	0.01	0	-0.53	0.16	0
1650	romidepsin	0.14	0.02	0.51	2e-04	2	668	185422	8678247	1650	romidepsin	peripheral t-cell lymphoma unspecified	1.66	0.03	31.95	0.55	1	188	2	623	1650	romidepsin	peripheral t-cell lymphoma unspecified	27	27	0	0	Inf	1	0	0	0	0	1650	romidepsin	peripheral t-cell lymphoma unspecified	Inf	0.03	Inf	1	1	42	0	43	1650	romidepsin	peripheral t-cell lymphoma unspecified	0	0	Inf	1	0	29	0	36	1650	romidepsin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1651	capsaicin	1.87	1.31	2.6	0.00061	37	925	185387	8677990	1651	capsaicin	pain	2.21	1.07	4.13	0.021	11	103	9058	187781	1651	capsaicin	pain	25	79	1.03	0.03	6.23	0.63	1	30	1148	35635	1651	capsaicin	pain	0	0	8.35	1	0	18	417	15246	1651	capsaicin	pain	1.92	0.05	12.38	0.42	1	16	865	26565	1651	capsaicin	pain	0.02	1.02020134002676	1.02	0.99	-0.01	0	0	-0.16	0.06	0.01
1652	gabapentin enacarbil	2.05	1.31	3.05	0.0013	25	572	185399	8678343	1652	gabapentin enacarbil	restless legs syndrome	0.72	0.34	1.35	0.4	10	201	929	13399	1652	gabapentin enacarbil	restless legs syndrome	34	78.9	0.83	0.02	5.05	1	1	35	79	2284	1652	gabapentin enacarbil	restless legs syndrome	10.09	0.99	54.37	0.026	2	10	14	713	1652	gabapentin enacarbil	restless legs syndrome	1.77	0.2	7.2	0.33	2	30	71	1882	1652	gabapentin enacarbil	restless legs syndrome	1.01	2.74560101501692	0.54	0.06	-0.02	0.01	0.01	-0.53	0.28	0.06
1653	codeine	1.97	1.88	2.07	1.8e-141	1774	42254	183650	8636661	1653	codeine	pain	1.49	1.34	1.67	9e-12	357	5015	8712	182869	1653	codeine	pain	25	79	1.44	1.01	1.98	0.033	40	874	1109	34791	1653	codeine	pain	2.16	1.31	3.41	0.0019	21	365	396	14899	1653	codeine	pain	1.14	0.73	1.71	0.51	25	677	841	25904	1653	codeine	pain	0.4	1.49182469764127	0.15	0.01	-0.01	0	0	-0.16	0.06	0.01
1654	vandetanib	0.63	0.35	1.05	0.093	15	1107	185409	8677808	1654	vandetanib	thyroid cancer	1.34	0.57	2.82	0.41	9	474	40	2817	1654	vandetanib	thyroid cancer	27.4	70.5	0	0	10.44	1	0	23	12	623	1654	vandetanib	thyroid cancer	11.56	0.19	231.48	0.12	1	18	2	423	1654	vandetanib	thyroid cancer	3.17	0.07	24.6	0.3	1	18	10	573	1654	vandetanib	thyroid cancer	0.51	1.66529119494589	0.89	0.57	-0.06	0.02	0	-1.1	0.66	0.1
1655	rivaroxaban	0.15	0.14	0.17	0	296	89177	185128	8589738	1655	rivaroxaban	atrial fibrillation	0.25	0.19	0.33	2.5e-36	67	34530	589	77031	1655	rivaroxaban	atrial fibrillation	53.4	85	0.32	0.21	0.48	1.1e-09	37	18242	88	13904	1655	rivaroxaban	atrial fibrillation	0.27	0.14	0.49	3.3e-06	15	12500	43	9571	1655	rivaroxaban	atrial fibrillation	0.34	0.2	0.55	2e-06	25	10090	58	7854	1655	rivaroxaban	atrial fibrillation	-1.23	0.292292577680859	0.19	0	-0.02	0.01	0	-0.6	0.17	0
1656	spinosad	0	0	13.05	1	0	15	185424	8678900	1656	spinosad	lice infestation	0	0	35.9	1	0	13	8	716	1656	spinosad	lice infestation	16.9	56.5	0	0	Inf	1	0	0	1	53	1656	spinosad	lice infestation	0	0	Inf	1	0	0	1	23	1656	spinosad	lice infestation	0	0	1929.08	1	0	1	2	101	1656	spinosad	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1657	eslicarbazepine acetate	0.71	0.26	1.55	0.49	6	398	185418	8678517	1657	eslicarbazepine acetate	partial seizures	0.71	0.08	2.7	1	2	96	99	3363	1657	eslicarbazepine acetate	partial seizures	13.7	84	1.66	0.18	7.26	0.37	2	29	24	579	1657	eslicarbazepine acetate	partial seizures	0	0	9.58	1	0	14	12	332	1657	eslicarbazepine acetate	partial seizures	2.35	0.25	11.05	0.24	2	19	18	403	1657	eslicarbazepine acetate	partial seizures	0.31	1.36342511413218	0.76	0.68	0.01	0.01	0.12	-0.27	0.37	0.47
1658	fenofibric acid	2.48	1.5	3.88	0.00035	20	378	185404	8678537	1658	fenofibric acid	hypertension	0.56	0.01	3.23	1	1	72	7824	316611	1658	fenofibric acid	hypertension	36.8	82.7	0	0	10.91	1	0	21	1102	62486	1658	fenofibric acid	hypertension	0	0	23.11	1	0	13	449	31518	1658	fenofibric acid	hypertension	0	0	30.12	1	0	8	777	39907	1658	fenofibric acid	hypertension	-9.53	7.26396239924518e-05	116.23	0.93	-0.02	0	0	-0.33	0.06	0
1659	dronedarone	0.37	0.29	0.47	5.9e-23	70	8896	185354	8670019	1659	dronedarone	atrial fibrillation	1.42	1.03	1.93	0.029	45	5491	611	106070	1659	dronedarone	atrial fibrillation	53.4	85	1.15	0.31	3.04	0.78	4	895	121	31251	1659	dronedarone	atrial fibrillation	0	0	2.9	0.64	0	490	58	21581	1659	dronedarone	atrial fibrillation	2.19	0.69	5.37	0.089	5	510	78	17434	1659	dronedarone	atrial fibrillation	0.32	1.37712776433596	0.46	0.48	-0.01	0.01	0	-0.59	0.17	0
1660	repository corticotropin	1.1	0.8	1.47	0.53	46	1964	185378	8676951	1660	repository corticotropin	sarcoidosis	1.57	0.75	3.05	0.18	12	340	47	2096	1660	repository corticotropin	sarcoidosis	40.6	71.8	2.47	0.8	7.67	0.092	8	192	8	475	1660	repository corticotropin	sarcoidosis	Inf	0.38	Inf	0.11	2	79	0	165	1660	repository corticotropin	sarcoidosis	2.79	0.9	8.7	0.046	8	154	8	431	1660	repository corticotropin	sarcoidosis	1.23	3.42122953628967	0.48	0.01	0	0.02	0.89	-1.29	0.76	0.09
1661	ticagrelor	0.42	0.34	0.51	1.2e-22	97	10768	185327	8668147	1661	ticagrelor	acute coronary syndrome	1.87	1.05	3.41	0.028	33	3839	21	4569	1661	ticagrelor	acute coronary syndrome	43.7	75.2	1.41	0.43	4.94	0.6	8	699	6	737	1661	ticagrelor	acute coronary syndrome	2.29	0.63	10.22	0.18	9	629	4	640	1661	ticagrelor	acute coronary syndrome	0	0	2.64	0.25	0	319	3	345	1661	ticagrelor	acute coronary syndrome	0.28	1.32312981233744	0.51	0.58	-0.03	0.02	0.05	0.8	0.64	0.22
1662	ioflupane i-123	0	0	3.02	0.64	0	59	185424	8678856	1662	ioflupane i-123	diagnostic procedure	0	0	33.55	1	0	53	11	4341	1662	ioflupane i-123	diagnostic procedure	29.4	54.6	0	0	Inf	1	0	5	0	741	1662	ioflupane i-123	diagnostic procedure	0	0	2388.45	1	0	13	1	826	1662	ioflupane i-123	diagnostic procedure	0	0	4686.75	1	0	9	1	1166	1662	ioflupane i-123	diagnostic procedure	-12.47	3.84014665764072e-06	2235.95	1	-0.04	0.04	0.29	0.44	1.42	0.75
1663	taliglucerase alfa	0.57	0.07	2.08	0.59	2	165	185422	8678750	1663	taliglucerase alfa	gaucher s disease	0	0	3.29	0.63	0	111	46	4307	1663	taliglucerase alfa	gaucher s disease	10.2	49.2	0	0	7.46	1	0	35	7	361	1663	taliglucerase alfa	gaucher s disease	0	0	Inf	1	0	29	0	317	1663	taliglucerase alfa	gaucher s disease	0	0	7.35	1	0	31	9	428	1663	taliglucerase alfa	gaucher s disease	-16.77	5.21052565397043e-08	3431.15	1	-0.01	0.02	0.42	-17.58	1541.41	0.99
1664	tenofovir	0.72	0.62	0.82	1.4e-07	228	14918	185196	8663997	1664	tenofovir	hiv infection	0.85	0.71	1.02	0.078	144	9575	854	48318	1664	tenofovir	hiv infection	24	63	0.6	0.38	0.9	0.01	28	1709	160	5825	1664	tenofovir	hiv infection	0.48	0.27	0.8	0.0024	17	1135	142	4530	1664	tenofovir	hiv infection	1.04	0.52	1.96	0.88	14	847	41	2577	1664	tenofovir	hiv infection	-0.47	0.625002268282701	0.2	0.02	0	0	0.94	0.54	0.16	0
1665	pazopanib	0.19	0.15	0.25	5.5e-71	64	15483	185360	8663432	1665	pazopanib	renal cancer	0.59	0.33	1.02	0.061	17	3104	77	8353	1665	pazopanib	renal cancer	52.5	82.8	0.88	0.34	2.04	0.84	8	806	24	2129	1665	pazopanib	renal cancer	0.49	0.12	1.45	0.27	4	634	22	1705	1665	pazopanib	renal cancer	1.7	0.35	7.22	0.48	4	310	6	790	1665	pazopanib	renal cancer	-0.29	0.748263567578565	0.4	0.47	0.02	0.02	0.29	0.21	0.37	0.58
