results.N	results.drug	results.ROR	results.CI_low	results.CI_up	results.pval	results.DrugReac	results.DrugNoReac	results.NoDrugReac	results.NoDrugNoReac	results_indication.N	results_indication.drug	results_indication.indication	results_indication.ROR	results_indication.CI_low	results_indication.CI_up	results_indication.pval	results_indication.DrugReac	results_indication.DrugNoReac	results_indication.NoDrugReac	results_indication.NoDrugNoReac	results_age.N	results_age.drug	results_age.indication	results_age.min_age	results_age.max_age	results_age.ROR	results_age.CI_low	results_age.CI_up	results_age.pval	results_age.DrugReac	results_age.DrugNoReac	results_age.NoDrugReac	results_age.NoDrugNoReac	results_male.N	results_male.drug	results_male.indication	results_male.ROR	results_male.CI_low	results_male.CI_up	results_male.pval	results_male.DrugReac	results_male.DrugNoReac	results_male.NoDrugReac	results_male.NoDrugNoReac	results_female.N	results_female.drug	results_female.indication	results_female.ROR	results_female.CI_low	results_female.CI_up	results_female.pval	results_female.DrugReac	results_female.DrugNoReac	results_female.NoDrugReac	results_female.NoDrugNoReac	results_logReg.N	results_logReg.drug	results_logReg.indication	results_logReg.logOR_Drug	results_logReg.OR_Drug	results_logReg.SE_Drug	results_logReg.pval_Drug	results_logReg.logOR_Age	results_logReg.SE_Age	results_logReg.pval_Age	results_logReg.logOR_Sex	results_logReg.SE_Sex	results_logReg.pval_Sex	count	count_change	count_label
67	propylthiouracil	0	0	1.47	0.19	0	1030	21580	8841729	67	propylthiouracil	hyperthyroidism	0	0	5.45	1	0	271	11	3686	67	propylthiouracil	hyperthyroidism	17.1	63.6	0	0	79.16	1	0	30	2	439	67	propylthiouracil	hyperthyroidism	0	0	Inf	1	0	11	0	239	67	propylthiouracil	hyperthyroidism	0	0	25.01	1	0	40	4	644	67	propylthiouracil	hyperthyroidism	-18.26	1.17431000339168e-08	5817.6	1	-0.06	0.03	0.01	-17.34	2711.3	0.99	3	1594	1592
641	danazol	0	0	0.95	0.038	0	1588	21580	8841171	641	danazol	idiopathic thrombocytopenic purpura	0	0	28.7	1	0	481	5	12625	641	danazol	idiopathic thrombocytopenic purpura	NA	NA	0	0	Inf	1	0	0	0	0	641	danazol	idiopathic thrombocytopenic purpura	0	0	Inf	1	0	0	0	0	641	danazol	idiopathic thrombocytopenic purpura	0	0	Inf	1	0	0	0	0	641	danazol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1597	1596
1637	eltrombopag olamine	0.22	0.04	0.63	0.0011	3	5691	21577	8837068	1637	eltrombopag olamine	idiopathic thrombocytopenic purpura	4.04	0.34	35.29	0.15	2	1856	3	11250	1637	eltrombopag olamine	idiopathic thrombocytopenic purpura	NA	NA	0	0	Inf	1	0	0	0	0	1637	eltrombopag olamine	idiopathic thrombocytopenic purpura	0	0	Inf	1	0	0	0	0	1637	eltrombopag olamine	idiopathic thrombocytopenic purpura	0	0	Inf	1	0	0	0	0	1637	eltrombopag olamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1597	1596
1913	romiplostim	0.09	0.02	0.25	8.1e-12	3	14399	21577	8828360	1913	romiplostim	idiopathic thrombocytopenic purpura	0.09	0	0.93	0.02	1	9586	4	3520	1913	romiplostim	idiopathic thrombocytopenic purpura	NA	NA	0	0	Inf	1	0	0	0	0	1913	romiplostim	idiopathic thrombocytopenic purpura	0	0	Inf	1	0	0	0	0	1913	romiplostim	idiopathic thrombocytopenic purpura	0	0	Inf	1	0	0	0	0	1913	romiplostim	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1597	1596
84	epinephrine	0.44	0.28	0.66	1e-05	23	21281	21557	8821478	84	epinephrine	immunodeficiency common variable	0	0	Inf	1	0	2901	0	3492	84	epinephrine	immunodeficiency common variable	NA	NA	0	0	Inf	1	0	0	0	0	84	epinephrine	immunodeficiency common variable	0	0	Inf	1	0	171	0	263	84	epinephrine	immunodeficiency common variable	0	0	Inf	1	0	634	0	858	84	epinephrine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1600	1598
531	mafenide acetate	0	0	99.41	1	0	17	21580	8842742	531	mafenide acetate	immunodeficiency common variable	0	0	Inf	1	0	4	0	6389	531	mafenide acetate	immunodeficiency common variable	NA	NA	0	0	Inf	1	0	0	0	0	531	mafenide acetate	immunodeficiency common variable	0	0	Inf	1	0	0	0	434	531	mafenide acetate	immunodeficiency common variable	0	0	Inf	1	0	0	0	1492	531	mafenide acetate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1600	1598
462	prilocaine	0.57	0.21	1.25	0.21	6	4275	21574	8838484	462	prilocaine	immunodeficiency common variable	0	0	Inf	1	0	926	0	5467	462	prilocaine	immunodeficiency common variable	NA	NA	0	0	Inf	1	0	0	0	0	462	prilocaine	immunodeficiency common variable	0	0	Inf	1	0	58	0	376	462	prilocaine	immunodeficiency common variable	0	0	Inf	1	0	204	0	1288	462	prilocaine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1600	1598
621	potassium phosphate, monobasic	0	0	83.15	1	0	20	21580	8842739	621	potassium phosphate, monobasic	induction of anaesthesia	0	0	2324.07	1	0	9	2	3676	621	potassium phosphate, monobasic	induction of anaesthesia	17	17	0	0	Inf	1	0	0	0	0	621	potassium phosphate, monobasic	induction of anaesthesia	0	0	Inf	1	0	0	1	301	621	potassium phosphate, monobasic	induction of anaesthesia	0	0	Inf	1	0	0	0	355	621	potassium phosphate, monobasic	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1603	1602
1234	remifentanil	0	0	0.47	0.00091	0	3243	21580	8839516	1234	remifentanil	induction of anaesthesia	0	0	18.45	1	0	826	2	2859	1234	remifentanil	induction of anaesthesia	17	17	0	0	Inf	1	0	0	0	0	1234	remifentanil	induction of anaesthesia	0	0	93.2	1	0	89	1	212	1234	remifentanil	induction of anaesthesia	0	0	Inf	1	0	87	0	268	1234	remifentanil	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1603	1602
322	thiopental sodium	0	0	1.16	0.084	0	1303	21580	8841456	322	thiopental sodium	induction of anaesthesia	0	0	76.15	1	0	241	2	3444	322	thiopental sodium	induction of anaesthesia	17	17	0	0	Inf	1	0	0	0	0	322	thiopental sodium	induction of anaesthesia	0	0	2235.71	1	0	5	1	296	322	thiopental sodium	induction of anaesthesia	0	0	Inf	1	0	5	0	350	322	thiopental sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1603	1602
1383	alosetron	0	0	1.78	0.28	0	852	21580	8841907	1383	alosetron	irritable bowel syndrome	0	0	2.75	0.65	0	472	29	9527	1383	alosetron	irritable bowel syndrome	45.6	52.5	0	0	831.29	1	0	2	2	234	1383	alosetron	irritable bowel syndrome	0	0	Inf	1	0	2	0	513	1383	alosetron	irritable bowel syndrome	0	0	279.91	1	0	11	4	1862	1383	alosetron	irritable bowel syndrome	-16.22	9.03115931441974e-08	12953.03	1	-0.03	0.03	0.31	-16.44	2087.8	0.99	3	1606	1604
2132	eluxadoline	0	0	1.67	0.29	0	908	21580	8841851	2132	eluxadoline	irritable bowel syndrome	0	0	2.59	0.4	0	499	29	9500	2132	eluxadoline	irritable bowel syndrome	45.6	52.5	0	0	48.18	1	0	24	2	212	2132	eluxadoline	irritable bowel syndrome	0	0	Inf	1	0	60	0	455	2132	eluxadoline	irritable bowel syndrome	0	0	10.72	1	0	233	4	1640	2132	eluxadoline	irritable bowel syndrome	-16.46	7.10416153445327e-08	2645.02	1	-0.03	0.03	0.26	-16.38	2044.62	0.99	3	1606	1604
1409	tegaserod maleate	1.21	0.71	1.91	0.43	18	6111	21562	8836648	1409	tegaserod maleate	irritable bowel syndrome	0.76	0.23	2.04	0.82	5	2147	24	7852	1409	tegaserod maleate	irritable bowel syndrome	45.6	52.5	0	0	Inf	1	0	0	2	236	1409	tegaserod maleate	irritable bowel syndrome	0	0	Inf	1	0	1	0	514	1409	tegaserod maleate	irritable bowel syndrome	0	0	14207.89	1	0	1	4	1872	1409	tegaserod maleate	irritable bowel syndrome	-16.11	1.00812850935071e-07	30898.84	1	-0.03	0.03	0.31	-16.44	2088.28	0.99	3	1606	1604
1820	azacitidine	0.04	0	0.22	4.5e-10	1	10406	21579	8832353	1820	azacitidine	myelodysplastic syndrome	4.77	0.06	373.28	0.32	1	4248	1	20263	1820	azacitidine	myelodysplastic syndrome	66	66	0	0	Inf	1	0	0	0	0	1820	azacitidine	myelodysplastic syndrome	0	0	Inf	1	0	1027	0	1720	1820	azacitidine	myelodysplastic syndrome	Inf	0.09	Inf	0.23	1	509	0	1740	1820	azacitidine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1609	1608
593	mebutamate	0	0	988.61	1	0	3	21580	8842756	593	mebutamate	myelodysplastic syndrome	0	0	4.5036e+15	1	0	2	2	24509	593	mebutamate	myelodysplastic syndrome	66	66	0	0	Inf	1	0	0	0	0	593	mebutamate	myelodysplastic syndrome	0	0	Inf	1	0	0	0	2747	593	mebutamate	myelodysplastic syndrome	0	0	Inf	1	0	0	1	2249	593	mebutamate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1609	1608
1087	perflubron	0	0	618.8	1	0	4	21580	8842755	1087	perflubron	myelodysplastic syndrome	0	0	4.5036e+15	1	0	1	2	24510	1087	perflubron	myelodysplastic syndrome	66	66	0	0	Inf	1	0	0	0	0	1087	perflubron	myelodysplastic syndrome	0	0	Inf	1	0	1	0	2746	1087	perflubron	myelodysplastic syndrome	0	0	Inf	1	0	0	1	2249	1087	perflubron	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1609	1608
1197	calfactant	0	0	16.58	1	0	93	21580	8842666	1197	calfactant	neonatal respiratory distress syndrome	0	0	Inf	1	0	24	0	230	1197	calfactant	neonatal respiratory distress syndrome	NA	NA	0	0	Inf	1	0	0	0	0	1197	calfactant	neonatal respiratory distress syndrome	0	0	Inf	1	0	0	0	19	1197	calfactant	neonatal respiratory distress syndrome	0	0	Inf	1	0	2	0	10	1197	calfactant	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1612	1610
1527	lucinactant	0	0	207.36	1	0	9	21580	8842750	1527	lucinactant	neonatal respiratory distress syndrome	0	0	Inf	1	0	4	0	250	1527	lucinactant	neonatal respiratory distress syndrome	NA	NA	0	0	Inf	1	0	0	0	0	1527	lucinactant	neonatal respiratory distress syndrome	0	0	Inf	1	0	1	0	18	1527	lucinactant	neonatal respiratory distress syndrome	0	0	Inf	1	0	1	0	11	1527	lucinactant	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1612	1610
1272	poractant alfa	0	0	6.71	1	0	227	21580	8842532	1272	poractant alfa	neonatal respiratory distress syndrome	0	0	Inf	1	0	102	0	152	1272	poractant alfa	neonatal respiratory distress syndrome	NA	NA	0	0	Inf	1	0	0	0	0	1272	poractant alfa	neonatal respiratory distress syndrome	0	0	Inf	1	0	8	0	11	1272	poractant alfa	neonatal respiratory distress syndrome	0	0	Inf	1	0	5	0	7	1272	poractant alfa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1612	1610
1890	darbepoetin alfa	0.11	0.05	0.2	1.7e-26	10	36883	21570	8805876	1890	darbepoetin alfa	nephrogenic anaemia	0	0	Inf	1	0	5555	0	3457	1890	darbepoetin alfa	nephrogenic anaemia	NA	NA	0	0	Inf	1	0	0	0	0	1890	darbepoetin alfa	nephrogenic anaemia	0	0	Inf	1	0	1542	0	546	1890	darbepoetin alfa	nephrogenic anaemia	0	0	Inf	1	0	1243	0	446	1890	darbepoetin alfa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1615	1614
1909	methoxy polyethylene glycol-epoetin beta	0	0	0.3	6.4e-06	0	5108	21580	8837651	1909	methoxy polyethylene glycol-epoetin beta	nephrogenic anaemia	0	0	Inf	1	0	2361	0	6651	1909	methoxy polyethylene glycol-epoetin beta	nephrogenic anaemia	NA	NA	0	0	Inf	1	0	0	0	0	1909	methoxy polyethylene glycol-epoetin beta	nephrogenic anaemia	0	0	Inf	1	0	346	0	1742	1909	methoxy polyethylene glycol-epoetin beta	nephrogenic anaemia	0	0	Inf	1	0	292	0	1397	1909	methoxy polyethylene glycol-epoetin beta	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1615	1614
2004	peginesatide acetate	0	0	7.52	1	0	203	21580	8842556	2004	peginesatide acetate	nephrogenic anaemia	0	0	Inf	1	0	157	0	8855	2004	peginesatide acetate	nephrogenic anaemia	NA	NA	0	0	Inf	1	0	0	0	0	2004	peginesatide acetate	nephrogenic anaemia	0	0	Inf	1	0	4	0	2084	2004	peginesatide acetate	nephrogenic anaemia	0	0	Inf	1	0	7	0	1682	2004	peginesatide acetate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1615	1614
1951	dinutuximab	0	0	37.62	1	0	42	21580	8842717	1951	dinutuximab	neuroblastoma	0	0	Inf	1	0	30	0	1097	1951	dinutuximab	neuroblastoma	NA	NA	0	0	Inf	1	0	0	0	0	1951	dinutuximab	neuroblastoma	0	0	Inf	1	0	12	0	123	1951	dinutuximab	neuroblastoma	0	0	Inf	1	0	14	0	89	1951	dinutuximab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1618	1616
1086	iobenguane i-131	0	0	239.59	1	0	8	21580	8842751	1086	iobenguane i-131	neuroblastoma	0	0	Inf	1	0	7	0	1120	1086	iobenguane i-131	neuroblastoma	NA	NA	0	0	Inf	1	0	0	0	0	1086	iobenguane i-131	neuroblastoma	0	0	Inf	1	0	0	0	135	1086	iobenguane i-131	neuroblastoma	0	0	Inf	1	0	1	0	102	1086	iobenguane i-131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1618	1616
638	potassium perchlorate	0	0	57.71	1	0	28	21580	8842731	638	potassium perchlorate	neuroblastoma	0	0	Inf	1	0	11	0	1116	638	potassium perchlorate	neuroblastoma	NA	NA	0	0	Inf	1	0	0	0	0	638	potassium perchlorate	neuroblastoma	0	0	Inf	1	0	0	0	135	638	potassium perchlorate	neuroblastoma	0	0	Inf	1	0	0	0	103	638	potassium perchlorate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1618	1616
1169	arbutamine	0	0	618.8	1	0	4	21580	8842755	1169	arbutamine	non-hodgkin s lymphoma	0	0	3979.56	1	0	4	5	11859	1169	arbutamine	non-hodgkin s lymphoma	56.7	58.9	0	0	Inf	1	0	0	0	92	1169	arbutamine	non-hodgkin s lymphoma	0	0	Inf	1	0	0	2	1066	1169	arbutamine	non-hodgkin s lymphoma	0	0	Inf	1	0	0	0	832	1169	arbutamine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1621	1620
1834	candicidin	0	0	988.61	1	0	3	21580	8842756	1834	candicidin	non-hodgkin s lymphoma	0	0	7850.48	1	0	3	5	11860	1834	candicidin	non-hodgkin s lymphoma	56.7	58.9	0	0	Inf	1	0	0	0	92	1834	candicidin	non-hodgkin s lymphoma	0	0	Inf	1	0	0	2	1066	1834	candicidin	non-hodgkin s lymphoma	0	0	Inf	1	0	0	0	832	1834	candicidin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1621	1620
607	carmustine	0	0	0.65	0.0056	0	2338	21580	8840421	607	carmustine	non-hodgkin s lymphoma	0	0	56.24	1	0	227	5	11636	607	carmustine	non-hodgkin s lymphoma	56.7	58.9	0	0	Inf	1	0	1	0	91	607	carmustine	non-hodgkin s lymphoma	0	0	154.42	1	0	36	2	1030	607	carmustine	non-hodgkin s lymphoma	0	0	Inf	1	0	14	0	818	607	carmustine	non-hodgkin s lymphoma	-17.02	4.05796145952582e-08	10700.43	1	-0.01	0.04	0.73	17.28	2740.21	0.99	3	1621	1620
2034	efinaconazole	0	0	2.18	0.42	0	695	21580	8842064	2034	efinaconazole	onychomycosis	0	0	4.68	1	0	320	11	3741	2034	efinaconazole	onychomycosis	34	34	0	0	Inf	1	0	0	0	0	2034	efinaconazole	onychomycosis	0	0	4.82	0.58	0	91	4	285	2034	efinaconazole	onychomycosis	0	0	Inf	1	0	119	0	358	2034	efinaconazole	onychomycosis	-18.3	1.12826464954966e-08	4200.28	1	-0.09	0.03	0.01	18.97	3076.42	1	3	1624	1622
2054	tavaborole	0	0	3.37	0.63	0	451	21580	8842308	2054	tavaborole	onychomycosis	0	0	7.33	1	0	211	11	3850	2054	tavaborole	onychomycosis	34	34	0	0	Inf	1	0	0	0	0	2054	tavaborole	onychomycosis	0	0	14.3	1	0	37	4	339	2054	tavaborole	onychomycosis	0	0	Inf	1	0	95	0	382	2054	tavaborole	onychomycosis	-16.49	6.89420183071731e-08	5726.49	1	-0.07	0.03	0.01	18.79	3206.06	1	3	1624	1622
1111	terbinafine	1.29	0.88	1.82	0.16	32	10164	21548	8832595	1111	terbinafine	onychomycosis	0.49	0.1	1.92	0.36	4	2193	7	1868	1111	terbinafine	onychomycosis	34	34	0	0	Inf	1	0	0	0	0	1111	terbinafine	onychomycosis	0	0	2.32	0.16	0	150	4	226	1111	terbinafine	onychomycosis	0	0	Inf	1	0	187	0	290	1111	terbinafine	onychomycosis	-18.6	8.35839010137461e-09	3623.9	1	-0.07	0.03	0	18.77	3061.13	1	3	1624	1622
1561	ibuprofen lysine	0	0	4.23	1	0	359	21580	8842400	1561	ibuprofen lysine	patent ductus arteriosus	0	0	Inf	1	0	229	0	1016	1561	ibuprofen lysine	patent ductus arteriosus	NA	NA	0	0	Inf	1	0	0	0	0	1561	ibuprofen lysine	patent ductus arteriosus	0	0	Inf	1	0	1	0	18	1561	ibuprofen lysine	patent ductus arteriosus	0	0	Inf	1	0	5	0	34	1561	ibuprofen lysine	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1627	1626
879	indomethacin sodium	0.53	0.15	1.37	0.27	4	3075	21576	8839684	879	indomethacin sodium	patent ductus arteriosus	0	0	Inf	1	0	591	0	654	879	indomethacin sodium	patent ductus arteriosus	NA	NA	0	0	Inf	1	0	0	0	0	879	indomethacin sodium	patent ductus arteriosus	0	0	Inf	1	0	2	0	17	879	indomethacin sodium	patent ductus arteriosus	0	0	Inf	1	0	1	0	38	879	indomethacin sodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1627	1626
77	tolazoline	0	0	106.5	1	0	16	21580	8842743	77	tolazoline	patent ductus arteriosus	0	0	Inf	1	0	5	0	1240	77	tolazoline	patent ductus arteriosus	NA	NA	0	0	Inf	1	0	0	0	0	77	tolazoline	patent ductus arteriosus	0	0	Inf	1	0	0	0	19	77	tolazoline	patent ductus arteriosus	0	0	Inf	1	0	0	0	39	77	tolazoline	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1627	1626
1877	denileukin diftitox	0	0	5.23	1	0	291	21580	8842468	1877	denileukin diftitox	peripheral t-cell lymphoma unspecified	0	0	Inf	1	0	67	0	747	1877	denileukin diftitox	peripheral t-cell lymphoma unspecified	NA	NA	0	0	Inf	1	0	0	0	0	1877	denileukin diftitox	peripheral t-cell lymphoma unspecified	0	0	Inf	1	0	0	0	86	1877	denileukin diftitox	peripheral t-cell lymphoma unspecified	0	0	Inf	1	0	0	0	65	1877	denileukin diftitox	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1630	1628
1666	pralatrexate	0	0	5.12	1	0	297	21580	8842462	1666	pralatrexate	peripheral t-cell lymphoma unspecified	0	0	Inf	1	0	87	0	727	1666	pralatrexate	peripheral t-cell lymphoma unspecified	NA	NA	0	0	Inf	1	0	0	0	0	1666	pralatrexate	peripheral t-cell lymphoma unspecified	0	0	Inf	1	0	13	0	73	1666	pralatrexate	peripheral t-cell lymphoma unspecified	0	0	Inf	1	0	8	0	57	1666	pralatrexate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1630	1628
1650	romidepsin	0	0	2.26	0.42	0	670	21580	8842089	1650	romidepsin	peripheral t-cell lymphoma unspecified	0	0	Inf	1	0	189	0	625	1650	romidepsin	peripheral t-cell lymphoma unspecified	NA	NA	0	0	Inf	1	0	0	0	0	1650	romidepsin	peripheral t-cell lymphoma unspecified	0	0	Inf	1	0	43	0	43	1650	romidepsin	peripheral t-cell lymphoma unspecified	0	0	Inf	1	0	29	0	36	1650	romidepsin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1630	1628
2193	daclizumab	0	0	0.87	0.026	0	1736	21580	8841023	2193	daclizumab	prophylaxis against transplant rejection	0	0	22.99	1	0	190	10	9718	2193	daclizumab	prophylaxis against transplant rejection	38.6	44.9	0	0	Inf	1	0	0	1	111	2193	daclizumab	prophylaxis against transplant rejection	0	0	9574.02	1	0	1	3	865	2193	daclizumab	prophylaxis against transplant rejection	0	0	Inf	1	0	1	0	573	2193	daclizumab	prophylaxis against transplant rejection	-15.95	1.18304976507983e-07	31124.43	1	-0.02	0.03	0.46	16.92	1991.15	0.99	3	1633	1632
1374	sirolimus	0.19	0.06	0.44	8.3e-07	5	10974	21575	8831785	1374	sirolimus	prophylaxis against transplant rejection	0.17	0	1.26	0.1	1	3855	9	6053	1374	sirolimus	prophylaxis against transplant rejection	38.6	44.9	0	0	295.63	1	0	13	1	98	1374	sirolimus	prophylaxis against transplant rejection	0	0	16.26	1	0	113	3	753	1374	sirolimus	prophylaxis against transplant rejection	0	0	Inf	1	0	105	0	469	1374	sirolimus	prophylaxis against transplant rejection	-17.03	4.01758406836406e-08	4902.4	1	-0.02	0.03	0.53	17.81	3198.66	1	3	1633	1632
9	thyroglobulin	0	0	147.82	1	0	12	21580	8842747	9	thyroglobulin	prophylaxis against transplant rejection	0	0	1688.45	1	0	4	10	9904	9	thyroglobulin	prophylaxis against transplant rejection	38.6	44.9	0	0	Inf	1	0	0	1	111	9	thyroglobulin	prophylaxis against transplant rejection	0	0	Inf	1	0	0	3	866	9	thyroglobulin	prophylaxis against transplant rejection	0	0	Inf	1	0	0	0	574	9	thyroglobulin	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1633	1632
1914	abobotulinumtoxina	0	0	1.44	0.19	0	1053	21580	8841706	1914	abobotulinumtoxina	skin wrinkling	0	0	274.71	1	0	366	2	18846	1914	abobotulinumtoxina	skin wrinkling	NA	NA	0	0	Inf	1	0	0	0	0	1914	abobotulinumtoxina	skin wrinkling	0	0	Inf	1	0	3	0	126	1914	abobotulinumtoxina	skin wrinkling	0	0	Inf	1	0	57	0	1954	1914	abobotulinumtoxina	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1636	1634
1928	incobotulinumtoxina	0	0	2.31	0.42	0	655	21580	8842104	1928	incobotulinumtoxina	skin wrinkling	0	0	841.42	1	0	122	2	19090	1928	incobotulinumtoxina	skin wrinkling	NA	NA	0	0	Inf	1	0	0	0	0	1928	incobotulinumtoxina	skin wrinkling	0	0	Inf	1	0	4	0	125	1928	incobotulinumtoxina	skin wrinkling	0	0	Inf	1	0	30	0	1981	1928	incobotulinumtoxina	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1636	1634
1859	onabotulinumtoxina	0.16	0.08	0.29	6.2e-17	11	27475	21569	8815284	1859	onabotulinumtoxina	skin wrinkling	Inf	0.01	Inf	1	2	18252	0	960	1859	onabotulinumtoxina	skin wrinkling	NA	NA	0	0	Inf	1	0	0	0	0	1859	onabotulinumtoxina	skin wrinkling	0	0	Inf	1	0	118	0	11	1859	onabotulinumtoxina	skin wrinkling	0	0	Inf	1	0	1841	0	170	1859	onabotulinumtoxina	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1636	1634
46	dimercaprol	0	0	446.6	1	0	5	21580	8842754	46	dimercaprol	status epilepticus	0	0	4.5036e+15	1	0	1	1	1846	46	dimercaprol	status epilepticus	52	52	0	0	Inf	1	0	0	0	0	46	dimercaprol	status epilepticus	0	0	Inf	1	0	1	0	204	46	dimercaprol	status epilepticus	0	0	Inf	1	0	0	1	245	46	dimercaprol	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1639	1638
174	edetate calcium disodium	0	0	239.59	1	0	8	21580	8842751	174	edetate calcium disodium	status epilepticus	0	0	4.5036e+15	1	0	1	1	1846	174	edetate calcium disodium	status epilepticus	52	52	0	0	Inf	1	0	0	0	0	174	edetate calcium disodium	status epilepticus	0	0	Inf	1	0	1	0	204	174	edetate calcium disodium	status epilepticus	0	0	Inf	1	0	0	1	245	174	edetate calcium disodium	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1639	1638
1845	pentobarbital	0	0	3.77	1	0	403	21580	8842356	1845	pentobarbital	status epilepticus	0	0	961.45	1	0	71	1	1776	1845	pentobarbital	status epilepticus	52	52	0	0	Inf	1	0	0	0	0	1845	pentobarbital	status epilepticus	0	0	Inf	1	0	8	0	197	1845	pentobarbital	status epilepticus	0	0	595.03	1	0	15	1	230	1845	pentobarbital	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1639	1638
204	busulfan	0.29	0.09	0.67	0.001	5	7107	21575	8835652	204	busulfan	stem cell transplant	3.2	0.17	188.95	0.56	2	2336	1	3744	204	busulfan	stem cell transplant	NA	NA	0	0	Inf	1	0	0	0	0	204	busulfan	stem cell transplant	0	0	Inf	1	0	100	0	311	204	busulfan	stem cell transplant	0	0	Inf	1	0	62	0	187	204	busulfan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1642	1640
684	dimethyl sulfoxide	0	0	14.79	1	0	104	21580	8842655	684	dimethyl sulfoxide	stem cell transplant	0	0	1269.15	1	0	12	3	6068	684	dimethyl sulfoxide	stem cell transplant	NA	NA	0	0	Inf	1	0	0	0	0	684	dimethyl sulfoxide	stem cell transplant	0	0	Inf	1	0	0	0	411	684	dimethyl sulfoxide	stem cell transplant	0	0	Inf	1	0	1	0	248	684	dimethyl sulfoxide	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1642	1640
1032	indium in-111 chloride	0	0	446.6	1	0	5	21580	8842754	1032	indium in-111 chloride	stem cell transplant	0	0	7434.13	1	0	3	3	6077	1032	indium in-111 chloride	stem cell transplant	NA	NA	0	0	Inf	1	0	0	0	0	1032	indium in-111 chloride	stem cell transplant	0	0	Inf	1	0	0	0	411	1032	indium in-111 chloride	stem cell transplant	0	0	Inf	1	0	0	0	249	1032	indium in-111 chloride	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1642	1640
2039	cabozantinib s-malate	0	0	1.35	0.12	0	1120	21580	8841639	2039	cabozantinib s-malate	thyroid cancer	0	0	270	1	0	420	1	2919	2039	cabozantinib s-malate	thyroid cancer	NA	NA	0	0	Inf	1	0	0	0	0	2039	cabozantinib s-malate	thyroid cancer	0	0	Inf	1	0	90	0	354	2039	cabozantinib s-malate	thyroid cancer	0	0	Inf	1	0	42	0	560	2039	cabozantinib s-malate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1645	1644
2133	lenvatinib mesylate	0	0	1.67	0.18	0	909	21580	8841850	2133	lenvatinib mesylate	thyroid cancer	0	0	259.4	1	0	435	1	2904	2133	lenvatinib mesylate	thyroid cancer	NA	NA	0	0	Inf	1	0	0	0	0	2133	lenvatinib mesylate	thyroid cancer	0	0	Inf	1	0	141	0	303	2133	lenvatinib mesylate	thyroid cancer	0	0	Inf	1	0	197	0	405	2133	lenvatinib mesylate	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1645	1644
